"site_code","date_index","one_week_date","Log10_NoV_norm","Easting","Northing","carehome_density","school_density","BAME","prop_urb","lockdown_lifting","lockdown_step3","lockdown_step4","lockdown_planB","mobility","imd_score","rain_rolling_7day","temp_rolling_7day","nov_3week"
"UKENAN_AW_TP000107",24,"01/11/2021",4.831114235,481616,261993,31.49815503,76.52056923,0.202039383,0.417050818,0,0,1,0,-26.40493884,21.61834343,0.000540428,284.9406735,4.915184595
"UKENAN_AW_TP000115",24,"01/11/2021",5.223328272,651859,311135,32.33836004,88.76567746,0.061750419,0.421688203,0,0,1,0,-21.86460555,36.38426429,0.00047541,284.5146952,5.171084442
"UKENAN_AW_TP000116",24,"01/11/2021",4.950907653,526212,410959,31.9885858,112.6653252,0.042778563,0.358140253,0,0,1,0,-16.98791265,34.02040488,0.000460103,284.5577798,5.295376357
"UKENAN_AW_TP000144",24,"01/11/2021",5.28947715,617466,241968,17.97323439,72.82368322,0.150367322,0.577459918,0,0,1,0,-23.53133009,22.38813909,0.000535061,284.9832762,5.1846917665
"UKENAN_AW_TP000148",24,"01/11/2021",5.844976799,614064,214273,58.93404344,70.75299363,0.044758141,0.615104284,0,0,1,0,-20.57142857,48.06123054,0.000550612,285.2940695,5.6535824905
"UKENAN_AW_TP000154",24,"01/11/2021",5.214036631,560275,322372,27.64497595,104.3875734,0.078896291,0.309586587,0,0,1,0,-11.57511651,26.29407357,0.000493952,284.9159407,5.2387722785
"UKENAN_AW_TP000161",24,"01/11/2021",4.501481657,499884,370410,28.62810223,84.00575171,0.075070962,0.457699687,0,0,1,0,-18.81282844,23.87582972,0.000445844,284.7983849,4.820558292
"UKENAN_AW_TP000170",24,"01/11/2021",5.020471184,653429,297861,33.34557169,84.17819043,0.032604228,0.598076701,0,0,1,0,-16.49881469,31.33795197,0.000460815,284.5181825,5.209191406
"UKENAN_AW_TP000200",24,"01/11/2021",4.717463616,627841,307418,26.920842,82.05283526,0.100182769,0.50101945,0,0,1,0,-19.13151838,20.44192056,0.000664477,284.6528904,4.641903944
"UKENAN_AW_TP000210",24,"01/11/2021",3.815978477,521980,298342,18.38256274,78.84396117,0.252795595,0.412568134,0,0,1,0,-23.87805133,25.00839697,0.00054606,285.0552579,3.7704278335
"UKENAN_AW_TP000293",24,"01/11/2021",5.618672583,545869,314163,21.97797277,114.6164594,0.03949554,0.158708474,0,0,1,0,-19.63836046,31.67848747,0.000482541,285.0094875,5.3808585095
"UKENAN_AW_TP000303",24,"01/11/2021",4.625124595,573699,190651,15.73206641,82.0684527,0.15687991,0.51126442,0,0,1,0,-24.21614629,26.99593904,0.000955491,285.7648981,4.8752626615
"UKENAN_AW_TP000307",24,"01/11/2021",5.079309534,587999,187601,41.56452959,74.82617199,0.120586396,0.67156331,0,0,1,0,-27.4141338,20.80071851,0.000716746,285.931096,4.7543200665
"UKENAN_AW_TP000308",24,"01/11/2021",5.00593502,565353,175767,18.31969555,73.94341845,0.248688563,0.356055849,0,0,1,0,-26.84878183,20.20759936,0.000901609,285.8523552,4.3338166015
"UKENMI_ST_TP000018",24,"01/11/2021",5.753566875,389999,301651,27.69265998,93.31342415,0.453468539,0.809827642,0,0,1,0,-21.87434557,32.77506914,0.000324891,285.0676345,5.5931335035
"UKENMI_ST_TP000036",24,"01/11/2021",5.72910528,395499,322271,20.28596632,90.33221484,0.094489334,0.756142584,0,0,1,0,-18.51450533,15.48175127,0.000361727,284.7935968,5.367314042
"UKENMI_ST_TP000056",24,"01/11/2021",4.108987771,426849,325511,37.87951795,69.6147878,0.189702336,0.609457963,0,0,1,0,-22.22271918,22.36936924,0.000362309,284.759755,3.803377688
"UKENMI_ST_TP000060",24,"01/11/2021",5.441624379,370979,301401,16.17136515,92.96884927,0.109037124,0.593580794,0,0,1,0,-8.218237636,33.63402921,0.000401294,284.9937786,5.0018915485
"UKENMI_ST_TP000062",24,"01/11/2021",5.302166729,419379,291391,25.44194012,80.86253104,0.279113689,0.764340381,0,0,1,0,-21.91639053,33.48915907,0.00027536,285.0186998,5.189170555
"UKENMI_ST_TP000068",24,"01/11/2021",5.068118434,433599,273701,20.08644881,81.27678916,0.32835739,0.686185216,0,0,1,0,-33.17821288,22.88142864,0.00028507,285.0822731,4.8968052855
"UKENMI_ST_TP000074",24,"01/11/2021",NA,439359,334491,26.5439936,84.44360893,0.265382349,0.697851396,0,0,1,0,-26.28680621,26.00331414,0.000467735,284.6913278,4.9095402335
"UKENMI_ST_TP000099",24,"01/11/2021",4.862479569,380829,216121,37.75378364,76.76092957,0.146457353,0.777991378,0,0,1,0,-30.54865006,19.2770059,0.000352884,285.3533627,4.78024041
"UKENMI_ST_TP000100",24,"01/11/2021",5.45563983,402189,301921,24.58189221,74.54533577,0.101197532,0.736690835,0,0,1,0,-19.55864255,27.79143129,0.000285944,284.9587017,5.167003048
"UKENMI_ST_TP000120",24,"01/11/2021",5.82870473,382559,273751,42.80642602,113.3826078,0.045531848,0.784991153,0,0,1,0,-23.97198394,21.21502751,0.000342251,285.226965,5.8420546675
"UKENMI_ST_TP000137",24,"01/11/2021",7.193350277,453099,321301,23.02902524,89.1323871,0.232123889,0.780747525,0,0,1,0,-26.20951266,16.31667635,0.000435187,284.8021124,6.3672159
"UKENMI_ST_TP000143",24,"01/11/2021",NA,454829,362421,37.01791612,111.4440314,0.057636341,0.865019712,0,0,1,0,-11.71209243,27.11781991,0.000424122,284.2857759,5.3730383125
"UKENMI_ST_TP000156",24,"01/11/2021",NA,416499,292356,23.15393084,79.82544548,0.505334449,0.81418656,0,0,1,0,-23.45609422,34.51764515,0.000283481,284.9805438,4.560319403
"UKENMI_ST_TP000163",24,"01/11/2021",4.029805609,464729,342221,28.27584543,85.52683583,0.27076085,0.750149967,0,0,1,0,-24.13993415,26.61473169,0.000426843,284.4882507,4.2128011355
"UKENMI_ST_TP000164",24,"01/11/2021",4.605200884,433479,295881,28.83707718,85.05225586,0.144513656,0.849140815,0,0,1,0,-15.68862878,21.84931771,0.000336732,285.0154843,5.139546168
"UKENMI_ST_TP000180",24,"01/11/2021",NA,387079,283821,30.36242433,60.26653227,0.134517971,0.793096634,0,0,1,0,-23.02852907,23.27839976,0.000313538,285.1027703,4.025820297
"UKENMI_ST_TP000182",24,"01/11/2021",5.632390743,449419,276351,31.11038588,84.88878384,0.159309719,0.66357527,0,0,1,0,-21.58072299,13.40961034,0.000319851,284.9167172,5.1515620175
"UKENMI_ST_TP000184",24,"01/11/2021",5.49551272,361299,313701,19.36051848,83.34458742,0.146895087,0.642414434,0,0,1,0,-7.044959403,21.29450982,0.000426585,285.0264334,4.9262533085
"UKENMI_ST_TP000186",24,"01/11/2021",5.4980431,487449,405991,23.87223826,87.77239449,0.098029807,0.566019949,0,0,1,0,-16.14280768,27.76673718,0.000447821,284.8744916,5.711179097
"UKENMI_ST_TP000199",24,"01/11/2021",5.738850396,408459,262631,10.80261936,93.15851398,0.112988148,0.641652822,0,0,1,0,-28.87239953,25.17995281,0.000248309,285.2297788,5.267537494
"UKENMI_ST_TP000207",24,"01/11/2021",4.544578448,387819,339051,33.58413389,99.83288142,0.162642919,0.745100282,0,0,1,0,-20.49552292,30.25986529,0.000503205,284.625067,4.70238947
"UKENMI_ST_TP000208",24,"01/11/2021",5.476297589,378889,204891,40.49691626,94.09822892,0.041111923,0.67220826,0,0,1,0,-24.35261047,11.16219394,0.000414251,285.1068849,5.2669788375
"UKENMI_ST_TP000222",24,"01/11/2021",4.490356705,459849,311851,26.99785375,64.98088126,0.511242664,0.74366312,0,0,1,0,-19.69412646,24.82584562,0.000375836,284.7887255,4.192557655
"UKENMI_ST_TP000225",24,"01/11/2021",5.653752477,427569,262891,32.14149949,67.60618569,0.18714589,0.740567288,0,0,1,0,-28.5063426,13.7782833,0.00026308,285.2162632,5.586661432
"UKENMI_ST_TP000241",24,"01/11/2021",NA,384619,253411,16.20805302,92.10629725,0.105121294,0.772422145,0,0,1,0,-20.77029104,22.07057022,0.000262771,285.5671944,5.643823487
"UKENMI_ST_TP000256",24,"01/11/2021",5.107264914,389929,224861,32.4472099,66.64988604,0.088558517,0.836925383,0,0,1,0,-32.34624937,14.76559589,0.000325374,285.0705394,5.143801328
"UKENNE_NU_TP000012",24,"01/11/2021",5.242419451,456119,524091,28.04400493,125.3276117,0.159081443,0.46985392,0,0,1,0,-15.36592947,42.69570983,0.00046896,284.0902891,5.182867911
"UKENNE_NU_TP000028",24,"01/11/2021",NA,441059,556121,34.72551418,96.39890473,0.071321755,0.602225168,0,0,1,0,-25.6012904,30.05836305,0.000270367,284.0763114,4.700641171
"UKENNE_NU_TP000030",24,"01/11/2021",5.462397535,444099,542631,30.99986792,97.01617634,0.016936579,0.506388658,0,0,1,0,-17.99363769,42.26841588,0.00041052,283.9140051,5.6691812395
"UKENNE_NU_TP000031",24,"01/11/2021",4.287164541,433599,566401,23.58419266,77.99183756,0.121222771,0.48925131,0,0,1,0,-24.74434026,24.72358066,0.000448001,283.7792249,4.3802616325
"UKENNE_NU_TP000039",24,"01/11/2021",NA,462098,522827,39.66580328,108.4029442,0.01942675,0.412538233,0,0,1,0,-19.43639251,26.4983974,0.000398335,284.0029786,NA
"UKENNE_NU_TP000046",24,"01/11/2021",5.435251511,451989,527651,28.29083829,83.84728559,0.035568216,0.500926927,0,0,1,0,-14.57479919,34.36476834,0.000405965,284.1236669,5.643914433
"UKENNE_NU_TP000048",24,"01/11/2021",5.438003391,432099,550801,29.54646399,85.592695,0.024057559,0.424661591,0,0,1,0,-24.22846853,27.12245823,0.000350851,283.880598,5.438003391
"UKENNE_NU_TP000051",24,"01/11/2021",5.345498623,428919,511531,31.93132179,104.4386365,0.060483288,0.462740355,0,0,1,0,-23.36339702,25.27531857,0.000675615,283.8661993,5.4744284485
"UKENNE_NU_TP000055",24,"01/11/2021",5.569325027,432799,555701,13.14090019,109.9959099,0.028360277,0.57870398,0,0,1,0,-24.82297224,25.69684192,0.0003217,283.967378,5.7036188605
"UKENNE_YW_TP000029",24,"01/11/2021",4.462428547,460089,447151,16.59852124,80.06870015,0.083404073,0.624515425,0,0,1,0,-28.43129656,14.24008091,0.000548627,284.5169559,5.0535311245
"UKENNE_YW_TP000054",24,"01/11/2021",NA,444556,394415,41.93055737,103.7663167,0.180678185,0.652855444,0,0,1,0,-18.09468081,39.79301246,0.000615225,284.5595227,NA
"UKENNE_YW_TP000057",24,"01/11/2021",4.824145691,439589,391567,19.92055596,81.87066955,0.251070927,0.657363729,0,0,1,0,-25.60149452,28.83307337,0.000594366,284.298372,4.662888651
"UKENNE_YW_TP000063",24,"01/11/2021",4.898673344,435069,420411,19.64387808,93.45485541,0.168152946,0.58220391,0,0,1,0,-21.75692207,26.5010782,0.000634069,284.4151128,4.509173165
"UKENNE_YW_TP000082",24,"01/11/2021",NA,418979,438751,17.59225869,99.04151872,0.509862881,0.691790419,0,0,1,0,-24.81145115,39.24685492,0.000732734,283.9619698,4.82920761
"UKENNE_YW_TP000086",24,"01/11/2021",NA,409249,422391,28.14318447,95.98403096,0.233704159,0.649524627,0,0,1,0,-21.55464933,31.93961396,0.000737135,283.7029548,NA
"UKENNE_YW_TP000094",24,"01/11/2021",4.11584659,418099,420701,35.31851041,71.83900201,0.295316122,0.507159654,0,0,1,0,-17.48651104,26.74627319,0.000697877,283.8124742,4.443246896
"UKENNE_YW_TP000095",24,"01/11/2021",NA,516284,429068,33.47798658,82.82710856,0.074934863,0.676162975,0,0,1,0,-17.09422079,33.64078702,0.00043275,284.5255103,4.170685418
"UKENNE_YW_TP000096",24,"01/11/2021",4.393346463,408519,441231,25.59651376,84.12565535,0.292178441,0.658096123,0,0,1,0,-25.21081038,34.8960631,0.000743737,283.6606684,4.378588475
"UKENNE_YW_TP000098",24,"01/11/2021",NA,434649,430711,18.03331756,94.80408727,0.261876444,0.588059706,0,0,1,0,-28.48583012,31.55478997,0.00064895,284.2191346,4.647172825
"UKENNE_YW_TP000102",24,"01/11/2021",4.948887417,437799,407001,27.54150513,114.0337553,0.043859437,0.741665189,0,0,1,0,-21,33.55902994,0.000671215,284.4195824,4.9845957795
"UKENNE_YW_TP000107",24,"01/11/2021",NA,426089,419971,26.39082639,85.26897318,0.305480682,0.667097562,0,0,1,0,-19.14821772,30.03544021,0.000668581,284.2293199,3.962467253
"UKENNE_YW_TP000112",24,"01/11/2021",4.803002497,439229,374651,38.08772816,73.4677087,0.049250312,0.687599643,0,0,1,0,-21.72092582,22.83924006,0.000503555,284.1722712,4.805604223
"UKENNE_YW_TP000119",24,"01/11/2021",5.871163365,460189,405981,27.68401004,109.5926609,0.145964938,0.63248618,0,0,1,0,-23.99999817,26.30188061,0.000498483,284.7549915,5.835938899
"UKENNE_YW_TP000141",24,"01/11/2021",4.495052103,443369,385781,20.60183198,65.25759826,0.060349222,0.611187226,0,0,1,0,-24.692713,22.46170091,0.000526167,284.3960533,4.267094601
"UKENNW_UU_TP000012",24,"01/11/2021",4.502868959,321942,468543,18.20250303,94.63954148,0.033265353,0.681724888,0,0,1,0,-22.84377678,32.81771507,0.000530767,284.237933,4.7398406325
"UKENNW_UU_TP000017",24,"01/11/2021",NA,332919,389491,37.33959771,73.43888537,0.056700133,0.715868092,0,0,1,0,-24.14286595,35.39243476,0.000716535,285.2085181,NA
"UKENNW_UU_TP000018",24,"01/11/2021",5.731162391,360469,429411,24.62654788,85.4091957,0.516173129,0.669364529,0,0,1,0,-20.08868945,40.01351889,0.000580042,284.008016,5.4489699835
"UKENNW_UU_TP000019",24,"01/11/2021",4.638963718,376549,404691,19.04738007,76.53479769,0.310232032,0.79497487,0,0,1,0,-23.34075584,34.30938579,0.000549014,284.2302636,4.3770535715
"UKENNW_UU_TP000023",24,"01/11/2021",NA,334328,385183,36.02316562,71.36934276,0.043114647,0.6191496,0,0,1,0,-24.16095256,25.73791738,0.000709307,285.226588,NA
"UKENNW_UU_TP000024",24,"01/11/2021",4.047169849,382849,435121,24.393875,86.34353476,0.411373863,0.795578256,0,0,1,0,-12.64126208,42.3989497,0.000598548,283.6739568,3.9361360805
"UKENNW_UU_TP000026",24,"01/11/2021",5.19561093,380039,407811,25.87845285,85.45169574,0.187366302,0.802016104,0,0,1,0,-24.11013307,29.22926484,0.000522604,283.9594245,5.0376386875
"UKENNW_UU_TP000027",24,"01/11/2021",5.303169222,338811,556534,19.61881394,80.2270158,0.038613213,0.74619457,0,0,1,0,-27.99832692,25.81034793,0.000565042,284.1692227,5.1118736875
"UKENNW_UU_TP000038",24,"01/11/2021",NA,366639,357111,17.95668541,81.06099308,0.088122908,0.684839598,0,0,1,0,-24.99840455,22.12152806,0.000547046,284.8513311,5.915088245
"UKENNW_UU_TP000047",24,"01/11/2021",5.049301785,342338,374328,17.43770209,90.74865625,0.04004837,0.721995708,0,0,1,0,-25.28406997,22.53356593,0.000660491,285.2694998,5.249653021
"UKENNW_UU_TP000050",24,"01/11/2021",NA,333099,446501,44.21240186,65.55280379,0.045076645,0.84362016,0,0,1,0,-14.08110132,39.22362132,0.000519595,284.9258031,3.647695708
"UKENNW_UU_TP000067",24,"01/11/2021",5.138830011,393789,394841,14.23876474,73.94177544,0.128396502,0.830965597,0,0,1,0,-26.4059754,32.80202658,0.000582154,284.2341081,5.080800988
"UKENNW_UU_TP000068",24,"01/11/2021",NA,375619,433371,49.15226566,91.02114097,0.165876423,0.749117026,0,0,1,0,-18.29153006,38.27120352,0.000561789,283.6965751,4.560550131
"UKENNW_UU_TP000076",24,"01/11/2021",4.520462087,345699,458711,16.34762163,68.14730058,0.10084325,0.813114116,0,0,1,0,-31.71158553,26.06076132,0.000464317,284.1478556,4.6957769515
"UKENNW_UU_TP000078",24,"01/11/2021",5.357997638,365809,399001,19.83374556,101.0049782,0.075965733,0.828263962,0,0,1,0,-24.9132684,35.70555393,0.000614662,284.6940177,5.421836656
"UKENNW_UU_TP000084",24,"01/11/2021",4.949393032,389609,378201,32.42667519,95.44834765,0.059435681,0.740240744,0,0,1,0,-25.00897979,15.42683177,0.000598148,284.3926556,4.9830794685
"UKENNW_UU_TP000095",24,"01/11/2021",4.943719182,324149,390251,18.57355125,44.13428391,0.038481044,0.725003006,0,0,1,0,-24.14285714,18.80501512,0.00071648,285.2415274,5.142186624
"UKENNW_UU_TP000102",24,"01/11/2021",5.314874955,345709,427931,31.63143734,65.55612434,0.223568053,0.772015586,0,0,1,0,-17.25574684,26.05545481,0.000583754,284.731945,4.3181147565
"UKENNW_UU_TP000103",24,"01/11/2021",5.175110174,388287,412525,23.03766971,99.04953898,0.381939411,0.857273363,0,0,1,0,-14.34184729,35.46486782,0.000551335,283.6975006,4.2537714555
"UKENNW_UU_TP000110",24,"01/11/2021",NA,333486,392845,18.35554824,95.17845068,0.154762792,0.723849142,0,0,1,0,-27.50320102,41.44665061,0.000695672,285.196722,4.698357396
"UKENNW_UU_TP000115",24,"01/11/2021",NA,353579,395921,17.56151325,76.01529161,0.034405887,0.703612933,0,0,1,0,-29.34869377,36.6581355,0.000660299,284.9995629,NA
"UKENNW_UU_TP000116",24,"01/11/2021",NA,386519,389821,19.13609618,80.70499951,0.12413202,0.759224889,0,0,1,0,-30.29081646,26.20030235,0.000565485,284.5628264,4.88836081
"UKENNW_UU_TP000124",24,"01/11/2021",4.131579099,358039,386891,22.22504954,76.32446156,0.06249303,0.452000349,0,0,1,0,-27.37429184,22.40770823,0.0006109,285.0158822,4.3163454015
"UKENNW_UU_TP000133",24,"01/11/2021",4.825548056,348172,411615,17.89103329,79.12641303,0.048377177,0.719892626,0,0,1,0,-24.83477219,26.49283309,0.000646883,284.3551616,4.7636124995
"UKENSO_SW_TP000001",24,"01/11/2021",NA,438718,112480,18.16627664,64.69570578,0.227606805,0.660992934,0,0,1,0,-30.95648494,26.75554973,0.000267954,285.9529172,5.93431163
"UKENSO_SW_TP000004",24,"01/11/2021",3.869722144,470951,105443,25.67033162,69.20846075,0.109334991,0.720707144,0,0,1,0,-26.70723655,24.72363925,0.000330299,285.7972714,4.531467587
"UKENSO_SW_TP000008",24,"01/11/2021",4.226158194,456846,103242,42.815509,56.10564394,0.046614608,0.706103673,0,0,1,0,-19.47242357,12.52756056,0.000290603,285.9624739,4.9839590555
"UKENSO_SW_TP000011",24,"01/11/2021",5.518165223,438275,111125,31.8124667,62.32985533,0.033491989,0.701473425,0,0,1,0,-19.62752671,13.44123806,0.000257417,285.9373958,5.170612793
"UKENSO_SW_TP000013",24,"01/11/2021",NA,446839,117931,19.46507649,52.97234878,0.097281132,0.712492093,0,0,1,0,-22.65219004,8.471673034,0.000279394,285.9240396,5.8892414175
"UKENSO_SW_TP000016",24,"01/11/2021",NA,460200,85191,56.23934958,64.41800583,0.034052693,0.681747261,0,0,1,0,-10.85714286,25.15371657,0.000281508,286.0560077,5.099023802
"UKENSO_SW_TP000022",24,"01/11/2021",5.878676556,633188,162889,36.2643919,82.06788553,0.0498214,0.678763326,0,0,1,0,-17.93357267,27.55420198,0.000473155,285.6179568,6.1477687015
"UKENSO_SW_TP000025",24,"01/11/2021",6.247539207,582959,168491,28.62277426,85.70369464,0.169174301,0.748946586,0,0,1,0,-27.8818795,24.00624434,0.000691972,285.7508961,5.854868609
"UKENSO_SW_TP000026",24,"01/11/2021",6.06735847,601950,143308,16.32618969,71.6084954,0.174048418,0.606874146,0,0,1,0,-27.26425786,20.22551456,0.000507794,285.7732114,6.0755426005
"UKENSO_SW_TP000028",24,"01/11/2021",6.437397017,628575,139968,65.73609311,91.19786413,0.093625145,0.802384959,0,0,1,0,-16.7417237,29.1904811,0.000474822,285.6448656,5.702427321
"UKENSO_SW_TP000030",24,"01/11/2021",5.351252226,571975,159382,24.63628297,74.11567871,0.131573272,0.733799324,0,0,1,0,-12.29039926,15.32938011,0.000593339,285.7501054,5.3872522235
"UKENSO_SW_TP000033",24,"01/11/2021",5.178676644,616939,159720,28.50974372,75.76764319,0.192190397,0.678834476,0,0,1,0,-26.13476365,17.75721962,0.000555575,285.6745219,5.508679014
"UKENSO_SW_TP000083",24,"01/11/2021",NA,517007,103642,63.79057584,56.31075228,0.081170918,0.868833815,0,0,1,0,-28.81463244,16.40866184,0.000505583,285.6088666,4.321886969
"UKENSO_SW_TP000090",24,"01/11/2021",4.883272093,499695,103145,66.60622689,40.59785187,0.043204862,0.876368079,0,0,1,0,-15.22722823,18.61415076,0.000498543,285.6613646,4.418901646
"UKENSO_SW_TP000091",24,"01/11/2021",NA,576559,109381,81.15717443,76.62792096,0.079992777,0.890135096,0,0,1,0,-19.90318507,31.02549193,0.000328434,285.5585291,5.284649666
"UKENSW_SWS_TP000002",24,"01/11/2021",6.307274977,253327,134309,11.39169901,83.17305734,0.043230992,0.165435642,0,0,1,0,-18.14265655,14.0977672,0.000931549,285.0894192,6.1591426465
"UKENSW_SWS_TP000016",24,"01/11/2021",NA,242167,127655,65.62563421,45.28331723,0.023478715,0.161483265,0,0,1,0,-16.28571429,17.34440991,0.000758999,285.2830602,5.97648293
"UKENSW_SWS_TP000024",24,"01/11/2021",5.958929025,302457,80397,98.72085087,79.67223473,0.021223695,0.275705475,0,0,1,0,-14.14285714,16.71968736,0.000605294,285.426983,5.8728100005
"UKENSW_SWS_TP000025",24,"01/11/2021",6.481304174,182302,32206,25.19992798,64.9366016,0.056941565,0.160352459,0,0,1,0,-22.57142857,17.81605719,0.000689616,285.6383979,5.7128869445
"UKENSW_SWS_TP000051",24,"01/11/2021",6.049642633,288249,72051,21.91719086,76.08673067,0.025144749,0.296720651,0,0,1,0,-21.30532542,21.26890853,0.000516191,285.3176291,5.885380182
"UKENSW_SWS_TP000055",24,"01/11/2021",5.774240153,206629,52671,23.76032285,89.83786086,0.022707192,0.133924393,0,0,1,0,-22.57142857,18.52628281,0.000916869,285.4493652,5.26690306
"UKENSW_SWS_TP000058",24,"01/11/2021",NA,249776,54024,47.95896107,64.58372519,0.08208899,0.383226955,0,0,1,0,-16.4337193,25.96361977,0.000800812,285.2576611,6.11379283
"UKENSW_SWS_TP000059",24,"01/11/2021",6.286730881,252334,56403,48.23486509,98.32878747,0.030580701,0.329239604,0,0,1,0,-16.59909903,17.1654902,0.000794139,285.339317,5.9630269905
"UKENSW_SWS_TP000064",24,"01/11/2021",NA,313655,90455,52.88361232,65.44115532,0.028092557,0.062514116,0,0,1,0,-14.14285714,9.609910077,0.000553622,285.272821,5.326259469
"UKENSW_SWS_TP000075",24,"01/11/2021",5.573911225,289699,56301,46.23947442,90.78423722,0.019052173,0.226355616,0,0,1,0,-14.6880162,15.4222214,0.00033341,285.3371626,5.417817623
"UKENSW_WXW_TP000004",24,"01/11/2021",5.168561725,353294,179291,23.90338264,73.83802273,0.158243197,0.526753283,0,0,1,0,-27.63518439,20.74330278,0.000636236,285.3128776,4.900202859
"UKENSW_WXW_TP000005",24,"01/11/2021",5.685741999,369299,168221,27.93000449,94.67806788,0.114375757,0.362178982,0,0,1,0,-26.0889875,11.20360495,0.000702548,285.1494327,5.6849447635
"UKENSW_WXW_TP000038",24,"01/11/2021",4.921295785,413049,95051,51.93960973,50.4341812,0.132446991,0.742000784,0,0,1,0,-23.42815655,18.19633482,0.000295967,286.078842,5.259950661
"UKENSW_WXW_TP000086",24,"01/11/2021",5.426166125,328049,124551,55.54077305,95.28373679,0.065639049,0.342431832,0,0,1,0,-22.50800052,18.5112774,0.000961697,285.004886,5.3252241315
"UKENSW_WXW_TP000100",24,"01/11/2021",5.918276429,331469,156981,69.48926036,77.78287164,0.05115726,0.416207534,0,0,1,0,-20.39459743,24.53700684,0.00070172,285.2972006,5.6388824615
"UKENSW_WXW_TP000101",24,"01/11/2021",5.948370851,366380,76721,28.62341014,72.89197315,0.031522824,0.325453079,0,0,1,0,-23.42857143,24.92772066,0.000300717,285.6126333,5.749933864
"UKENTH_TWU_TP000010",24,"01/11/2021",NA,478989,214851,23.27941367,70.12439078,0.264505353,0.735761871,0,0,1,0,-26.97876925,13.93140103,0.000718117,285.2044778,5.168635653
"UKENTH_TWU_TP000013",24,"01/11/2021",5.077525983,467999,155201,23.44098768,62.73306022,0.156108497,0.791821887,0,0,1,0,-20.58357953,13.92360851,0.000386375,285.4905252,5.0352213095
"UKENTH_TWU_TP000014",24,"01/11/2021",NA,545469,181671,9.464183122,64.94317982,0.509022684,0.875831265,0,0,1,0,-33.4660342,23.16305619,0.001220715,285.8559668,4.318907098
"UKENTH_TWU_TP000015",24,"01/11/2021",5.538265927,529519,166319,40.72029785,72.76643395,0.464031435,0.849904064,0,0,1,0,-30.07901502,18.23138955,0.000925388,285.548705,5.4831217205
"UKENTH_TWU_TP000021",24,"01/11/2021",3.427115977,513709,201061,12.54569357,223.3562202,0.183579657,0.55324555,0,0,1,0,-32.12200211,10.2373044,0.001164734,285.384811,3.3002515015
"UKENTH_TWU_TP000033",24,"01/11/2021",4.886714995,485799,159501,30.27859777,82.77463122,0.18968676,0.801930264,0,0,1,0,-28.27223312,11.73723456,0.000585655,285.6628444,5.016990855
"UKENTH_TWU_TP000050",24,"01/11/2021",5.594355055,528799,140201,16.74763108,69.39823275,0.261445044,0.636349415,0,0,1,0,-25.30749545,18.19928226,0.000677029,285.6282886,5.021843846
"UKENTH_TWU_TP000052",24,"01/11/2021",NA,549086,180831,13.44305168,62.07304034,0.432375089,0.894834363,0,0,1,0,-31.27615704,21.60172905,0.001116564,285.8141067,4.673348939
"UKENTH_TWU_TP000054",24,"01/11/2021",5.017950943,535659,193171,22.46209163,61.60313955,0.430827056,0.849371326,0,0,1,0,-31.98219684,23.42225619,0.001276356,285.7014202,4.822263601
"UKENTH_TWU_TP000073",24,"01/11/2021",4.314899141,500299,151601,12.63547958,83.84984465,0.173205722,0.775603647,0,0,1,0,-25.9130029,9.323554294,0.000641149,285.6088718,4.992589257
"UKENTH_TWU_TP000084",24,"01/11/2021",5.125437895,518999,168301,31.49243428,60.42297686,0.28198129,0.905564263,0,0,1,0,-33.38621187,10.23108229,0.000866797,285.707007,5.086372224
"UKENTH_TWU_TP000100",24,"01/11/2021",5.70754608,487709,186961,21.05584884,83.81769089,0.317894519,0.796702861,0,0,1,0,-22.1674567,11.66121026,0.000643625,285.3466635,5.3458125535
"UKENTH_TWU_TP000102",24,"01/11/2021",4.403884507,555599,176701,13.84880611,77.12504071,0.266113414,0.81206824,0,0,1,0,-30.74312722,15.1661647,0.001096818,285.6335742,4.27283316
"UKENTH_TWU_TP000103",24,"01/11/2021",6.182335714,512349,217841,20.98499163,64.4358235,0.561249242,0.732447363,0,0,1,0,-18.54321176,23.3740027,0.00127539,285.1160611,5.6891668785
"UKENTH_TWU_TP000106",24,"01/11/2021",4.836428679,504199,191941,22.37315793,73.99824538,0.248720018,0.748721552,0,0,1,0,-30.25000244,12.24026653,0.000761768,285.452307,4.853466236
"UKENTH_TWU_TP000113",24,"01/11/2021",4.137991965,515409,174721,16.80980936,54.48857478,0.528084325,0.883315056,0,0,1,0,-29.06392709,16.69808937,0.000958035,285.8309103,4.2288826065
"UKENTH_TWU_TP000116",24,"01/11/2021",NA,449859,166721,22.1903779,74.14343554,0.090767033,0.813267166,0,0,1,0,-23.83960163,10.08892107,0.000294949,285.3243449,4.988890637
"UKENTH_TWU_TP000122",24,"01/11/2021",5.215220879,471099,170701,17.5154388,66.93101732,0.310344486,0.799659728,0,0,1,0,-30.64995117,17.45112448,0.000394183,285.5453283,4.5975886605
"UKENTH_TWU_TP000125",24,"01/11/2021",4.203727641,551499,181901,15.63180654,56.77327485,0.339466233,0.807401904,0,0,1,0,-28.5827279,22.19109421,0.001108164,285.8376013,4.012410143
"UKENTH_TWU_TP000126",24,"01/11/2021",4.388953619,539251,209766,17.23426215,84.11387013,0.148800414,0.649178884,0,0,1,0,-24.13286306,15.93624707,0.001425961,285.359306,4.5318464035
