"site_code","one_week_date","Log10_NoV_norm","Easting","Northing","weighted_carehome_density","weighted_school_density","weighted_prop_non_white","prop_urb","lockdown_lifting","lockdown_step3","lockdown_step4","lockdown_planB","weighted_mobility","weighted_imd_score","weighted_imd_rank","rain_rolling_7day","temp_rolling_7day"
"UKENNE_YW_TP000057","2021-08-09",4.712316747,439589,391567,19.9205559563536,81.8706695497083,0.251070926808448,0.657363728571001,0,0,1,0,-33.1474216494657,28.8330733669868,12831.18255198,0.00277362114285714,281.667300085714
"UKENNE_YW_TP000063","2021-08-09",5.536538948,435069,420411,19.6438780793302,93.4548554101624,0.168152946337159,0.582203909679773,0,0,1,0,-27.9997701845976,26.5010782020244,12388.1555046465,0.00242347385714286,281.730207571429
"UKENNE_YW_TP000082","2021-08-09",NA,418979,438751,17.5922586881693,99.0415187229178,0.509862880993152,0.691790419426688,0,0,1,0,-30.6607027350089,39.2468549175874,7064.22351597724,0.00240777057142857,281.184117657143
"UKENNE_YW_TP000086","2021-08-09",NA,409249,422391,28.1431844688171,95.9840309644492,0.233704158953366,0.649524626565121,0,0,1,0,-27.2689377694893,31.9396139583477,9743.17552437232,0.00252742971428571,280.789413628571
"UKENNE_YW_TP000094","2021-08-09",5.255923252,418099,420701,35.3185104107844,71.8390020053084,0.295316122108389,0.507159653860369,0,0,1,0,-23.2007624848081,26.7462731876492,11999.8593448262,0.00262196971428571,280.984869457143
"UKENNE_YW_TP000095","2021-08-09",NA,516284,429068,33.4779865763015,82.827108559296,0.0749348633834487,0.676162975443746,0,0,1,0,-25.8892764338107,33.6407870216328,9682.16691064777,0.00272788957142857,282.2918426
"UKENNE_YW_TP000096","2021-08-09",5.682774244,408519,441231,25.5965137554505,84.1256553491553,0.292178440555925,0.658096123275711,0,0,1,0,-30.8396517421812,34.8960631012213,10089.4517152921,0.00256096528571429,280.562973042857
"UKENNE_YW_TP000098","2021-08-09",4.01206831,434649,430711,18.0333175618453,94.8040872733957,0.261876443515528,0.588059705596641,0,0,1,0,-35.6078616859642,31.5547899698013,10721.0392148323,0.00231930571428571,281.481855314286
"UKENNE_YW_TP000102","2021-08-09",5.510399878,437799,407001,27.5415051264559,114.033755266428,0.043859437225348,0.7416651885693,0,0,1,0,-26.0129030278131,33.5590299419442,7989.03131769618,0.00253614314285714,281.763441528571
"UKENNE_YW_TP000107","2021-08-09",NA,426089,419971,26.3908263902879,85.2689731816674,0.305480682366501,0.667097561704407,0,0,1,0,-24.9234023290646,30.0354402134499,10025.4878161202,0.002486358,281.500695542857
"UKENNE_YW_TP000112","2021-08-09",6.405036415,439229,374651,38.0877281572599,73.4677086973695,0.0492503116040503,0.687599642516974,0,0,1,0,-28.4697322865882,22.8392400617097,15163.2936356917,0.00296739642857143,281.5142737
"UKENNE_YW_TP000119","2021-08-09",5.619290539,460189,405981,27.6840100409432,109.592660895425,0.145964937833913,0.632486179895645,0,0,1,0,-30.2857120790383,26.3018806136411,10923.0698472139,0.00252471928571429,282.119933214286
"UKENNE_YW_TP000141","2021-08-09",4.931312388,443369,385781,20.6018319816124,65.2575982554071,0.0603492217408385,0.611187225990631,0,0,1,0,-32.014943458122,22.4617009130116,14225.3827100672,0.00278965314285714,281.796452028571
"UKENNW_UU_TP000012","2021-08-09",5.996235495,321942,468543,18.202503026683,94.6395414844486,0.0332653526511128,0.681724888290378,0,0,1,0,-29.2560118842333,32.8177150741113,9603.4378830091,0.002043998,281.239280028571
"UKENNW_UU_TP000017","2021-08-09",NA,332919,389491,37.3395977122673,73.4388853713723,0.0567001328247186,0.715868091778396,0,0,1,0,-31.4285769316135,35.3924347649467,9301.10250281402,0.00262867214285714,282.071791057143
"UKENNW_UU_TP000018","2021-08-09",5.180972658,360469,429411,24.6265478781527,85.4091957046669,0.516173129336456,0.66936452876816,0,0,1,0,-22.9211737755996,40.0135188893295,7124.3202717304,0.00265021657142857,280.754830314286
"UKENNW_UU_TP000019","2021-08-09",3.671908922,376549,404691,19.047380068735,76.5347976927525,0.31023203249445,0.794974869701692,0,0,1,0,-29.2408691674105,34.309385788431,9510.2479683591,0.00262482271428571,281.017470114286
"UKENNW_UU_TP000023","2021-08-09",NA,334328,385183,36.0231656218308,71.3693427646138,0.0431146473660528,0.619149600487654,0,0,1,0,-31.4398810674057,25.7379173770723,14267.0961689382,0.00262248885714286,282.017222185714
"UKENNW_UU_TP000024","2021-08-09",5.143124195,382849,435121,24.3938750014711,86.3435347568923,0.411373862887771,0.795578255950911,0,0,1,0,-19.0426080862559,42.3989497020364,6090.4321092599,0.002748245,280.265991742857
"UKENNW_UU_TP000026","2021-08-09",4.441588562,380039,407811,25.8784528539803,85.4516957369981,0.187366301942399,0.80201610434049,0,0,1,0,-30.8961797800753,29.2292648416876,12629.0507934021,0.00260945457142857,280.7032496
"UKENNW_UU_TP000027","2021-08-09",5.076427895,338811,556534,19.6188139369564,80.227015795391,0.0386132134006685,0.746194570348663,0,0,1,0,-34.5692688727482,25.8103479336732,12417.8812998506,0.00171553385714286,280.467006585714
"UKENNW_UU_TP000038","2021-08-09",NA,366639,357111,17.9566854127723,81.0609930808016,0.0881229081320456,0.68483959824049,0,0,1,0,-33.1402692382455,22.1215280565141,14778.8293647532,0.00289356085714286,281.588740028571
"UKENNW_UU_TP000047","2021-08-09",NA,342338,374328,17.4377020915917,90.7486562536587,0.0400483703366506,0.721995708158232,0,0,1,0,-32.1418294481763,22.5335659320416,14046.4554328867,0.00263819971428571,282.0306244
"UKENNW_UU_TP000050","2021-08-09",NA,333099,446501,44.2124018597248,65.5528037875175,0.0450766452140058,0.843620160382598,0,0,1,0,-18.7447520147599,39.223621317512,8792.18461442266,0.002256597,282.150016057143
"UKENNW_UU_TP000067","2021-08-09",5.160775605,393789,394841,14.2387647358478,73.9417754377172,0.128396502039735,0.830965597031057,0,0,1,0,-32.5980777756594,32.8020265785868,8997.43289516386,0.00272297857142857,281.1142879
"UKENNW_UU_TP000068","2021-08-09",NA,375619,433371,49.1522656560255,91.0211409732373,0.16587642269902,0.749117025999033,0,0,1,0,-24.4971189670903,38.2712035240583,6616.91575933104,0.00273577671428571,280.318531042857
"UKENNW_UU_TP000076","2021-08-09",5.901847093,345699,458711,16.3476216285375,68.1473005829061,0.100843250223787,0.813114116126856,0,0,1,0,-33.5695574971098,26.0607613201666,12183.5011874289,0.00221382871428571,281.0105621
"UKENNW_UU_TP000078","2021-08-09",4.874192424,365809,399001,19.8337455610694,101.004978247832,0.0759657327653771,0.828263962326836,0,0,1,0,-31.7356315720198,35.7055539265663,8557.11211910777,0.002618837,281.543553128571
"UKENNW_UU_TP000084","2021-08-09",5.435690092,389609,378201,32.4266751872116,95.448347645061,0.0594356810949304,0.740240743566816,0,0,1,0,-33.1502123984449,15.4268317728716,19171.288591542,0.002983019,281.203508114286
"UKENNW_UU_TP000095","2021-08-09",5.952872338,324149,390251,18.5735512508014,44.1342839077757,0.0384810444155565,0.725003006275492,0,0,1,0,-31.4285714285714,18.8050151188893,18530.4317157017,0.002651389,282.114323928571
"UKENNW_UU_TP000102","2021-08-09",4.052804513,345709,427931,31.6314373395823,65.5561243421175,0.223568053102978,0.772015586146884,0,0,1,0,-22.7226244409928,26.0554548114378,13282.8958743784,0.00244597185714286,281.760937642857
"UKENNW_UU_TP000103","2021-08-09",4.338953055,388287,412525,23.0376697055842,99.0495389780247,0.381939411040209,0.857273362586602,0,0,1,0,-22.1155544260946,35.4648678175163,8544.58815047912,0.00267771528571429,280.425515214286
"UKENNW_UU_TP000110","2021-08-09",NA,333486,392845,18.3555482417189,95.1784506847116,0.154762791673694,0.723849142306121,0,0,1,0,-34.8706125618954,41.4466506071293,6428.60498655466,0.002647532,282.102143428571
"UKENNW_UU_TP000115","2021-08-09",NA,353579,395921,17.5615132523726,76.0152916138812,0.0344058873886416,0.703612932877413,0,0,1,0,-35.069340016953,36.6581354956561,8611.79818961256,0.00261309042857143,281.853559942857
"UKENNW_UU_TP000116","2021-08-09",NA,386519,389821,19.1360961821659,80.7049995096195,0.12413201994505,0.759224889447561,0,0,1,0,-37.1484891275636,26.2003023480563,12771.4678424523,0.00275136514285714,281.437080142857
"UKENNW_UU_TP000124","2021-08-09",5.065296358,358039,386891,22.2250495398621,76.3244615633319,0.062493030362771,0.45200034908069,0,0,1,0,-33.4525686246567,22.4077082258905,13221.5225233195,0.00270937228571429,281.808147442857
"UKENNW_UU_TP000133","2021-08-09",4.909086906,348172,411615,17.8910332900062,79.1264130334743,0.0483771770265235,0.719892626497091,0,0,1,0,-31.6464774483769,26.4928330883656,13724.1543088401,0.00259769271428571,281.2145384
"UKENSO_SW_TP000001","2021-08-09",NA,438718,112480,18.1662766361312,64.6957057843288,0.227606805030909,0.66099293386986,0,0,1,0,-39.8644460290005,26.7555497283322,11488.2117405441,0.00196802528571429,283.049290742857
"UKENSO_SW_TP000004","2021-08-09",6.050740894,470951,105443,25.6703316220543,69.2084607490695,0.109334991351572,0.720707144177286,0,0,1,0,-33.6352459615597,24.7236392477951,13837.1337149611,0.001762013,283.0575509
"UKENSO_SW_TP000008","2021-08-09",5.705315739,456846,103242,42.8155090035789,56.105643937546,0.0466146079994928,0.706103672532105,0,0,1,0,-27.1408989238336,12.5275605575693,21534.0217264455,0.00188439242857143,283.141356771429
"UKENSO_SW_TP000011","2021-08-09",6.051960033,438275,111125,31.8124667046043,62.3298553316838,0.0334919894210606,0.701473424852905,0,0,1,0,-24.1211743201731,13.4412380597698,21667.3371741793,0.00199800828571429,283.051289214286
"UKENSO_SW_TP000013","2021-08-09",5.787362081,446839,117931,19.4650764947405,52.9723487773146,0.0972811322930285,0.712492093368964,0,0,1,0,-30.7599790207283,8.47167303427123,24060.5999250396,0.00190554985714286,282.986092142857
"UKENSO_SW_TP000016","2021-08-09",NA,460200,85191,56.2393495846381,64.4180058306262,0.0340526934538575,0.681747261284531,0,0,1,0,-14.4285714285714,25.1537165690504,12220.1084575645,0.00187318014285714,283.37111
"UKENSO_SW_TP000022","2021-08-09",5.797687704,633188,162889,36.2643919049716,82.0678855314681,0.0498213998387079,0.678763326070626,0,0,1,0,-23.0097263240242,27.5542019785626,11457.3865755794,0.00215655171428571,283.387471671429
"UKENSO_SW_TP000025","2021-08-09",5.662902741,582959,168491,28.6227742553119,85.7036946366906,0.169174300645131,0.748946586187943,0,0,1,0,-34.7442605877844,24.0062443358138,12833.0225785096,0.00194978828571429,283.471139542857
"UKENSO_SW_TP000026","2021-08-09",6.149869857,601950,143308,16.3261896860741,71.6084954012404,0.174048418145628,0.606874146096261,0,0,1,0,-33.6926838980852,20.2255145584729,15163.8641737435,0.00195707842857143,283.328839085714
"UKENSO_SW_TP000028","2021-08-09",5.738509477,628575,139968,65.7360931145192,91.1978641335717,0.0936251454721971,0.802384959354967,0,0,1,0,-21.6968312303334,29.1904810976194,11049.2005113301,0.00205004371428571,283.246768942857
"UKENSO_SW_TP000030","2021-08-09",5.858546127,571975,159382,24.6362829702587,74.1156787126504,0.131573272068793,0.733799323794027,0,0,1,0,-20.2127887828687,15.3293801144564,17670.601546253,0.00191206571428571,283.383984871429
"UKENSO_SW_TP000033","2021-08-09",6.026918932,616939,159720,28.5097437247265,75.7676431922409,0.192190396859542,0.678834476415413,0,0,1,0,-32.2753935090573,17.7572196206998,16584.3949641237,0.00212026071428571,283.448797357143
"UKENSO_SW_TP000083","2021-08-09",NA,517007,103642,63.7905758428035,56.3107522837471,0.0811709183385965,0.868833814953833,0,0,1,0,-34.8483049696797,16.4086618366063,16955.1469729084,0.00162661842857143,283.066670428571
"UKENSO_SW_TP000090","2021-08-09",5.511241655,499695,103145,66.6062268884461,40.5978518693415,0.0432048616526403,0.87636807850621,0,0,1,0,-22.0804960475333,18.6141507585858,14563.8688617218,0.00162164328571429,283.101071685714
"UKENSO_SW_TP000091","2021-08-09",NA,576559,109381,81.1571744299485,76.6279209630397,0.0799927769641853,0.89013509557226,0,0,1,0,-24.4315167651954,31.0254919307415,10639.2483549566,0.00177320685714286,283.114106657143
"UKENSW_SWS_TP000002","2021-08-09",5.517787839,253327,134309,11.3916990111924,83.1730573383951,0.0432309924222534,0.165435641803847,0,0,1,0,-22.2856371338796,14.0977672001181,15553.1669818675,0.002829962,282.496372314286
"UKENSW_SWS_TP000016","2021-08-09",NA,242167,127655,65.625634207953,45.2833172298809,0.0234787154597485,0.161483264597142,0,0,1,0,-21.5714285714286,17.3444099116208,13251.5333648961,0.00266744728571429,282.607885285714
"UKENSW_SWS_TP000024","2021-08-09",5.961592768,302457,80397,98.7208508681772,79.6722347333915,0.0212236951665005,0.275705475309499,0,0,1,0,-17.5714285714286,16.7196873640781,18656.9894172608,0.00191575257142857,282.615297485714
"UKENSW_SWS_TP000025","2021-08-09",6.347702783,182302,32206,25.1999279828973,64.9366016039254,0.0569415654367198,0.16035245949887,0,0,1,0,-26.5714285714286,17.8160571854597,17524.250403511,0.00304672228571429,282.748721185714
"UKENSW_SWS_TP000051","2021-08-09",6.100068985,288249,72051,21.9171908604168,76.0867306699719,0.0251447485758362,0.296720650882406,0,0,1,0,-27.4143503267975,21.2689085291855,14588.9353725208,0.002215917,282.4938207
"UKENSW_SWS_TP000055","2021-08-09",5.759966273,206629,52671,23.7603228472156,89.8378608596066,0.0227071919639748,0.133924393343984,0,0,1,0,-26.5714285714286,18.5262828102906,12360.647632514,0.00350968142857143,282.357741728571
"UKENSW_SWS_TP000058","2021-08-09",NA,249776,54024,47.9589610686263,64.5837251926138,0.0820889903629734,0.383226955064945,0,0,1,0,-24.8581328318012,25.9636197657389,10033.3417138717,0.003050699,282.209358814286
"UKENSW_SWS_TP000059","2021-08-09",5.726312118,252334,56403,48.234865089119,98.3287874658332,0.0305807014815243,0.329239603604743,0,0,1,0,-24.8899366273074,17.1654901981942,17314.2890100891,0.00305924857142857,282.310030942857
"UKENSW_SWS_TP000064","2021-08-09",NA,313655,90455,52.8836123154574,65.4411553222768,0.0280925574114516,0.0625141160452482,0,0,1,0,-17.5714285714286,9.60991007713418,25247.7908701308,0.00176569685714286,282.447129014286
"UKENSW_SWS_TP000075","2021-08-09",5.717370949,289699,56301,46.239474423036,90.7842372188365,0.0190521730976837,0.226355615984349,0,0,1,0,-18.9487962814096,15.4222214009278,19249.5454563544,0.00246016542857143,282.649433714286
"UKENSW_WXW_TP000004","2021-08-09",4.84303599,353294,179291,23.9033826430248,73.8380227287991,0.158243196679073,0.526753282595162,0,0,1,0,-35.8367263161251,20.7433027778352,15442.6048411018,0.00280261528571429,282.494583628571
"UKENSW_WXW_TP000005","2021-08-09",5.911387071,369299,168221,27.9300044939852,94.678067882768,0.114375756911447,0.362178982323899,0,0,1,0,-37.7055716045211,11.203604948782,23196.6285800888,0.00252623385714286,282.357240685714
"UKENSW_WXW_TP000038","2021-08-09",5.10880631,413049,95051,51.9396097320769,50.4341812019515,0.132446991076019,0.74200078404166,0,0,1,0,-29.142028361978,18.1963348242344,15060.3801163874,0.00204924757142857,283.269011542857
"UKENSW_WXW_TP000086","2021-08-09",5.454277103,328049,124551,55.5407730504205,95.2837367932291,0.0656390487969302,0.342431832146482,0,0,1,0,-30.0261762933663,18.5112773989501,16971.338455673,0.00183657328571429,282.367371285714
"UKENSW_WXW_TP000100","2021-08-09",5.277748391,331469,156981,69.4892603559974,77.7828716418742,0.0511572596741516,0.416207533641034,0,0,1,0,-26.8102924706492,24.537006841661,12662.4028321886,0.002488952,282.622745614286
"UKENSW_WXW_TP000101","2021-08-09",5.832862569,366380,76721,28.6234101372071,72.8919731456135,0.0315228238066063,0.325453078694022,0,0,1,0,-28.2857142857143,24.927720661278,13737.8657003685,0.001756436,282.780791071429
"UKENTH_TWU_TP000010","2021-08-09",NA,478989,214851,23.2794136679959,70.1243907825746,0.264505353348324,0.73576187086462,0,0,1,0,-35.1235196480413,13.931401028245,17576.8337458832,0.00204286985714286,282.605610857143
"UKENTH_TWU_TP000013","2021-08-09",5.268859498,467999,155201,23.4409876784483,62.7330602185604,0.156108497004292,0.791821887493723,0,0,1,0,-29.7252486369599,13.923608506371,17543.2172364698,0.001833232,282.585827057143
"UKENTH_TWU_TP000014","2021-08-09",3.967141529,545469,181671,9.46418312167967,64.9431798167783,0.509022683931382,0.875831264626114,0,0,1,0,-41.827573271721,23.1630561942581,11327.4637703683,0.00193403342857143,283.520037171429
"UKENTH_TWU_TP000015","2021-08-09",5.074133979,529519,166319,40.7202978542369,72.7664339522116,0.464031434648636,0.849904064325506,0,0,1,0,-38.1314277341825,18.231389549326,15655.3872600318,0.00174629728571429,283.0105137
"UKENTH_TWU_TP000021","2021-08-09",3.744444775,513709,201061,12.5456935730421,223.356220183143,0.183579656959985,0.553245549894286,0,0,1,0,-41.5087386856383,10.2373043969011,24193.6971745748,0.00188757028571429,282.914022342857
"UKENTH_TWU_TP000033","2021-08-09",4.563494575,485799,159501,30.2785977735596,82.7746312236076,0.189686760382747,0.801930264283441,0,0,1,0,-35.2972537550981,11.7372345637454,23520.1063218634,0.00160557928571429,282.934453471429
"UKENTH_TWU_TP000050","2021-08-09",4.45059162,528799,140201,16.7476310822856,69.3982327467026,0.261445044283521,0.636349414744245,0,0,1,0,-32.8393022910311,18.1992822591392,16517.5646119425,0.00173374885714286,283.031812028571
"UKENTH_TWU_TP000052","2021-08-09",NA,549086,180831,13.4430516843904,62.0730403373543,0.432375089292789,0.894834363474475,0,0,1,0,-39.4155915937121,21.6017290466525,13066.3182363481,0.001878872,283.4071192
"UKENTH_TWU_TP000054","2021-08-09",4.226346829,535659,193171,22.4620916292356,61.6031395452248,0.43082705565172,0.849371326172781,0,0,1,0,-40.5719051584146,23.4222561913476,13616.3262022183,0.00191125157142857,283.343995585714
"UKENTH_TWU_TP000073","2021-08-09",4.374784095,500299,151601,12.6354795808173,83.8498446489006,0.173205721773968,0.775603646549655,0,0,1,0,-37.9903252596596,9.32355429355124,25844.8705373306,0.001549088,282.918019471429
"UKENTH_TWU_TP000084","2021-08-09",5.626981159,518999,168301,31.4924342764523,60.4229768591869,0.281981290270085,0.905564262520881,0,0,1,0,-42.1984942414164,10.2310822911902,23680.3573645309,0.00165809442857143,283.164007642857
"UKENTH_TWU_TP000100","2021-08-09",3.389568871,487709,186961,21.055848843744,83.8176908930229,0.317894519335271,0.796702861398714,0,0,1,0,-30.0552791361152,11.6612102555355,21889.2667592596,0.00183083571428571,282.646295085714
"UKENTH_TWU_TP000102","2021-08-09",4.807575675,555599,176701,13.8488061058464,77.1250407077186,0.266113413821304,0.812068239678265,0,0,1,0,-38.9075904526537,15.1661646995505,19800.4993135003,0.00187686485714286,283.188140314286
"UKENTH_TWU_TP000103","2021-08-09",6.003075194,512349,217841,20.9849916263785,64.4358234964613,0.561249241986693,0.732447363326983,0,0,1,0,-25.2065267865706,23.3740026987447,11414.4251892573,0.00208500142857143,282.755089328571
"UKENTH_TWU_TP000106","2021-08-09",NA,504199,191941,22.3731579289664,73.9982453785992,0.248720018096549,0.748721552175211,0,0,1,0,-38.3787021404673,12.2402665277818,20688.9994258423,0.00181033242857143,282.8171861
"UKENTH_TWU_TP000113","2021-08-09",4.496975401,515409,174721,16.809809358939,54.4885747806954,0.528084324929074,0.883315055740944,0,0,1,0,-36.7657719062316,16.698089374807,16321.0043669677,0.001719007,283.334840642857
"UKENTH_TWU_TP000116","2021-08-09",5.539023967,449859,166721,22.1903778952857,74.1434355428668,0.0907670327543385,0.813267165594306,0,0,1,0,-33.124553255788,10.0889210697539,22185.9600479664,0.00189428471428571,282.423096985714
"UKENTH_TWU_TP000122","2021-08-09",5.783646442,471099,170701,17.5154387973727,66.931017323843,0.310344485739319,0.799659727982015,0,0,1,0,-37.6851697855929,17.4511244772524,17080.8131219076,0.001773576,282.728014728571
"UKENTH_TWU_TP000125","2021-08-09",2.932020403,551499,181901,15.6318065374737,56.7732748538864,0.339466232989061,0.807401904336671,0,0,1,0,-37.1932868033911,22.1910942135055,13930.3314178379,0.00191225185714286,283.618205485714
"UKENTH_TWU_TP000126","2021-08-09",4.14114856,539251,209766,17.2342621480945,84.1138701338248,0.148800414176727,0.649178883547153,0,0,1,0,-31.858299822851,15.9362470717476,16682.182742127,0.00199672842857143,283.206772942857
"UKENTH_TWU_TP000133","2021-08-09",5.0058108,494299,179201,11.5669284245791,73.1781972093059,0.599255094933511,0.799166776482975,0,0,1,0,-35.9385231433406,19.8636234436687,13421.8410220011,0.00170819042857143,283.088912171429
"UKENTH_TWU_TP000139","2021-08-09",4.890683964,412709,185801,19.8851203643228,84.1455643660927,0.203856895294806,0.721517435518098,0,0,1,0,-34.2318411033788,19.1491723825163,16529.9712837016,0.00224942471428571,282.341689357143
"UKENTH_TWU_TP000155","2021-08-09",5.436101639,503199,157401,19.9037771068957,91.0820539790101,0.238345570935767,0.846195369445342,0,0,1,0,-37.8107015715992,10.0506659721869,21528.1040524946,0.00156131114285714,282.984452671429
"UKENTH_TWU_TP000159","2021-08-09",4.428726334,454389,202231,13.9469608992464,87.1369113759361,0.289125761194289,0.783006083398648,0,0,1,0,-39.5823823567501,16.353190252259,17548.6463622143,0.00190374257142857,282.674933857143
"UKENAN_AW_TP000016","2021-08-16",NA,508487,249332,45.6378704729982,76.5611432807784,0.285790427438178,0.451289326046554,0,0,1,0,-28.5210922104773,18.3243945515468,12372.691125402,0.00227369042857143,283.678623214286
"UKENAN_AW_TP000023","2021-08-16",NA,535699,340996,22.6120576473583,83.961991804697,0.0633826874716469,0.44278028316764,0,0,1,0,-15.6178430423387,18.4197431588764,9646.52003489243,0.00121368385714286,283.832594685714
"UKENAN_AW_TP000037","2021-08-16",NA,493847,268578,46.1211342748525,102.14678124357,0.130760913096018,0.469652264104324,0,0,1,0,-28.692891498343,19.1462177179421,15113.8098253374,0.00197996271428571,283.365533014286
"UKENAN_AW_TP000050","2021-08-16",NA,547187,261751,14.6744171279478,65.0998724029525,0.239571149428471,0.535729004445361,0,0,1,0,-35.8391727461038,11.2434136431397,14865.280803064,0.00201666442857143,283.8304555
"UKENAN_AW_TP000051","2021-08-16",NA,502806,226864,18.1453508335881,67.2920499179938,0.542072957339959,0.608235937315321,0,0,1,0,-24.5417793830194,23.9750189294252,11857.4831929867,0.00226843557142857,283.418315085714
"UKENAN_AW_TP000055","2021-08-16",NA,573806,206725,12.7405888171877,77.7176883225606,0.139765582229655,0.435855357573084,0,0,1,0,-32.4190980940505,11.3906665010068,20610.1562466853,0.00185148657142857,283.889547742857
"UKENAN_AW_TP000063","2021-08-16",NA,602226,223615,34.0513086506166,65.9544160607944,0.158600042328549,0.612357017693693,0,0,1,0,-36.5937894161751,14.9651284265701,13983.2310650717,0.00168268771428571,283.868403557143
"UKENAN_AW_TP000069","2021-08-16",NA,488411,240500,15.4534364892267,76.1304035391301,0.305273650759882,0.525628928221041,0,0,1,0,-31.5041657955959,17.3408471931989,15206.2320421781,0.00250453742857143,283.509556
"UKENAN_AW_TP000082","2021-08-16",NA,560459,304206,36.2129416061081,57.6431751697766,0.0412530235959829,0.272486923741571,0,0,1,0,-17.4687592360752,12.6477286977577,8184.59165620097,0.00142755371428571,283.8544744
"UKENAN_AW_TP000107","2021-08-16",NA,481616,261993,31.4981550270299,76.5205692286566,0.202039383496,0.417050818148881,0,0,1,0,-33.5885724709975,21.6183434259525,14178.8699773285,0.00237002271428571,283.370229814286
"UKENAN_AW_TP000115","2021-08-16",NA,651859,311135,32.3383600397079,88.7656774565589,0.0617504191093075,0.421688203279163,0,0,1,0,-23.1403455909124,36.3842642923901,7940.24833795209,0.000702744714285714,283.037169585714
"UKENAN_AW_TP000116","2021-08-16",NA,526212,410959,31.9885858034039,112.665325232369,0.0427785631923781,0.358140252500216,0,0,1,0,-21.9893523051712,34.0204048808742,8735.59626030507,0.00140860871428571,283.209715985714
"UKENAN_AW_TP000144","2021-08-16",NA,617466,241968,17.9732343926963,72.8236832174763,0.150367322051743,0.577459917690183,0,0,1,0,-29.7761080397583,22.3881390857311,15619.3333410297,0.00146777114285714,283.640836442857
"UKENAN_AW_TP000148","2021-08-16",NA,614064,214273,58.9340434392918,70.7529936265991,0.0447581412274976,0.615104283803887,0,0,1,0,-22.8571428571429,48.0612305398683,4118.13743605076,0.00157779957142857,283.871134385714
"UKENAN_AW_TP000154","2021-08-16",NA,560275,322372,27.6449759487538,104.387573388138,0.0788962911035712,0.309586586530037,0,0,1,0,-17.4316037356702,26.2940735716858,11854.659600263,0.00130605414285714,283.816349271429
"UKENAN_AW_TP000161","2021-08-16",NA,499884,370410,28.6281022281474,84.0057517130447,0.075070962207328,0.457699687222805,0,0,1,0,-26.7007701255877,23.8758297151287,12339.8233270455,0.00157743428571429,283.516003014286
"UKENAN_AW_TP000170","2021-08-16",NA,653429,297861,33.345571693462,84.1781904303215,0.0326042276345956,0.598076701251869,0,0,1,0,-21.7523961268249,31.3379519713023,11387.1915111998,0.000696253285714286,282.970403957143
"UKENAN_AW_TP000200","2021-08-16",NA,627841,307418,26.9208420014824,82.0528352582298,0.10018276894455,0.501019449896195,0,0,1,0,-27.6144544303416,20.4419205558905,15473.783232658,0.00120623957142857,283.385211414286
"UKENAN_AW_TP000210","2021-08-16",NA,521980,298342,18.3825627358768,78.8439611739821,0.25279559540548,0.412568134046874,0,0,1,0,-30.2649401757381,25.0083969651375,10563.5303232208,0.00133237828571429,283.9209117
"UKENAN_AW_TP000293","2021-08-16",NA,545869,314163,21.9779727741058,114.616459426476,0.0394955404117173,0.158708473889867,0,0,1,0,-26.6944904708247,31.6784874719994,8117.48859743257,0.00126670428571429,283.961017971429
"UKENAN_AW_TP000303","2021-08-16",NA,573699,190651,15.7320664099379,82.0684527014993,0.156879909948503,0.511264420070582,0,0,1,0,-31.3774419191797,26.9959390386459,9852.65760674303,0.00179739157142857,284.151163771429
"UKENAN_AW_TP000307","2021-08-16",NA,587999,187601,41.5645295854291,74.8261719889946,0.120586396325046,0.671563310297342,0,0,1,0,-34.6196778148506,20.8007185108674,16456.7365979888,0.00176407814285714,284.390067128571
"UKENAN_AW_TP000308","2021-08-16",NA,565353,175767,18.319695552656,73.9434184533847,0.248688563437652,0.356055848896482,0,0,1,0,-35.1365214192328,20.2075993558755,14686.4541212248,0.00190490828571429,284.220813385714
"UKENMI_ST_TP000018","2021-08-16",NA,389999,301651,27.6926599832963,93.3134241537044,0.453468538973117,0.809827641679781,0,0,1,0,-27.1104683491557,32.7750691379434,8171.29654283264,0.00196215314285714,283.200342085714
"UKENMI_ST_TP000036","2021-08-16",NA,395499,322271,20.2859663240383,90.3322148415984,0.0944893341995487,0.756142584235456,0,0,1,0,-24.1880289627486,15.4817512656672,18543.5932359443,0.00182901228571429,283.042885185714
"UKENMI_ST_TP000056","2021-08-16",NA,426849,325511,37.8795179490067,69.6147878026589,0.189702336216906,0.609457962618115,0,0,1,0,-30.6393638754065,22.3693692375112,15336.9310486289,0.00149838371428571,283.183937042857
"UKENMI_ST_TP000060","2021-08-16",5.839366627,370979,301401,16.1713651521949,92.9688492661336,0.109037123835724,0.593580793551615,0,0,1,0,-16.6922339318784,33.6340292077853,9357.67794182544,0.00232835185714286,283.1092086
"UKENMI_ST_TP000062","2021-08-16",NA,419379,291391,25.4419401219462,80.8625310365722,0.279113688632157,0.764340381386189,0,0,1,0,-29.6219904101446,33.4891590714083,9938.51366247695,0.00192766071428571,283.217485485714
"UKENMI_ST_TP000068","2021-08-16",NA,433599,273701,20.0864488100887,81.2767891596299,0.328357390409686,0.686185216352544,0,0,1,0,-39.4451391770495,22.8814286389062,13014.9428407549,0.00196900228571429,283.377645957143
"UKENMI_ST_TP000074","2021-08-16",NA,439359,334491,26.5439935952424,84.4436089252271,0.265382349185125,0.697851395751535,0,0,1,0,-32.3617527077446,26.0033141365003,13484.7521843685,0.00146257814285714,283.242166242857
