"X","site_code","dailyrain","date","X.1","rain_rolling_7day","weekday"
31486,"UKENNW_UU_TP000115",2.87e-05,"2021-06-21",NA,9.51571428571429e-05,"Mon"
31493,"UKENNW_UU_TP000115",7.84e-05,"2021-06-28",NA,0.000439679142857143,"Mon"
31500,"UKENNW_UU_TP000115",0.000951852,"2021-07-05",NA,0.002204573,"Mon"
31507,"UKENNW_UU_TP000115",0.000634033,"2021-07-12",NA,0.002372717,"Mon"
31514,"UKENNW_UU_TP000115",0.000735005,"2021-07-19",NA,0.00158589342857143,"Mon"
31521,"UKENNW_UU_TP000115",1.83e-05,"2021-07-26",NA,0.000165478714285714,"Mon"
31528,"UKENNW_UU_TP000115",0.000523716,"2021-08-02",NA,0.00179421457142857,"Mon"
31535,"UKENNW_UU_TP000115",0.012000232,"2021-08-09",NA,0.00261309042857143,"Mon"
31542,"UKENNW_UU_TP000115",0.002850774,"2021-08-16",NA,0.00202904328571429,"Mon"
31549,"UKENNW_UU_TP000115",0.001098595,"2021-08-23",NA,0.00309813371428571,"Mon"
31556,"UKENNW_UU_TP000115",0.000444113,"2021-08-30",NA,0.00104331142857143,"Mon"
31563,"UKENNW_UU_TP000115",0.001036603,"2021-09-06",NA,0.004038061,"Mon"
31570,"UKENNW_UU_TP000115",0.00256845,"2021-09-13",NA,0.00237672071428571,"Mon"
31577,"UKENNW_UU_TP000115",4.94e-05,"2021-09-20",NA,0.000134910571428571,"Mon"
31584,"UKENNW_UU_TP000115",0.007649576,"2021-09-27",NA,0.00218034928571429,"Mon"
31591,"UKENNW_UU_TP000115",0.000354598,"2021-10-04",NA,0.00191179671428571,"Mon"
31598,"UKENNW_UU_TP000115",0.000533202,"2021-10-11",NA,0.00192381371428571,"Mon"
31605,"UKENNW_UU_TP000115",3.87e-05,"2021-10-18",NA,0.000276748142857143,"Mon"
31612,"UKENNW_UU_TP000115",0.000268696,"2021-10-25",NA,7.52802857142858e-05,"Mon"
31619,"UKENNW_UU_TP000115",0.000252873,"2021-11-01",NA,0.000660298714285714,"Mon"
31626,"UKENNW_UU_TP000115",0.002339314,"2021-11-08",NA,0.002945426,"Mon"
31633,"UKENNW_UU_TP000115",1.25e-05,"2021-11-15",NA,0.000710735285714286,"Mon"
31640,"UKENNW_UU_TP000115",0.00010226,"2021-11-22",NA,2.55371428571429e-05,"Mon"
31647,"UKENNW_UU_TP000115",0.008470407,"2021-11-29",NA,0.00358075371428571,"Mon"
31654,"UKENNW_UU_TP000115",6.7e-05,"2021-12-06",NA,0.000271422571428572,"Mon"
31661,"UKENNW_UU_TP000115",0.000509277,"2021-12-13",NA,0.000188313142857143,"Mon"
31668,"UKENNW_UU_TP000115",0.00010158,"2021-12-20",NA,0.000803583285714286,"Mon"
31675,"UKENNW_UU_TP000115",0.008822429,"2021-12-27",NA,0.00173562357142857,"Mon"
31682,"UKENNW_UU_TP000115",0.002367565,"2022-01-03",NA,0.00209997371428571,"Mon"
31689,"UKENNW_UU_TP000115",0.000392692,"2022-01-10",NA,0.000841871857142857,"Mon"
31696,"UKENNW_UU_TP000115",0.000260135,"2022-01-17",NA,0.000312725285714286,"Mon"
31703,"UKENNW_UU_TP000115",1.99e-05,"2022-01-24",NA,0.00127927214285714,"Mon"
31710,"UKENNW_UU_TP000115",0.002399131,"2022-01-31",NA,0.00252988985714286,"Mon"
31717,"UKENNW_UU_TP000115",0.000255959,"2022-02-07",NA,0.00133565542857143,"Mon"
31724,"UKENNW_UU_TP000115",0.000222448,"2022-02-14",NA,0.000514786714285714,"Mon"
31731,"UKENNW_UU_TP000115",0.001635056,"2022-02-21",NA,0.00238689585714286,"Mon"
31738,"UKENNW_UU_TP000115",0.001833549,"2022-02-28",NA,0.00456281385714286,"Mon"
31745,"UKENNW_UU_TP000115",0.000137389,"2022-03-07",NA,0.000110488,"Mon"
31752,"UKENNW_UU_TP000115",0.001305242,"2022-03-14",NA,0.00190178171428571,"Mon"
31759,"UKENNW_UU_TP000115",0.00037133,"2022-03-21",NA,0.000537811285714285,"Mon"
31766,"UKENNW_UU_TP000115",0.000574514,"2022-03-28",NA,0.00336156985714286,"Mon"
31775,"UKENNW_UU_TP000116",0.002386516,"2021-05-03",NA,NA,"Mon"
31782,"UKENNW_UU_TP000116",0.000138295,"2021-05-10",NA,0.000488209,"Mon"
31789,"UKENNW_UU_TP000116",0.000311784,"2021-05-17",NA,0.000271491,"Mon"
31796,"UKENNW_UU_TP000116",3.45e-06,"2021-05-24",NA,1.15344714285715e-05,"Mon"
31803,"UKENNW_UU_TP000116",0.000815676,"2021-05-31",NA,0.000856395285714286,"Mon"
31810,"UKENNW_UU_TP000116",0.003296515,"2021-06-07",NA,0.00192565128571429,"Mon"
31817,"UKENNW_UU_TP000116",7.87e-07,"2021-06-14",NA,0.000187489285714286,"Mon"
31824,"UKENNW_UU_TP000116",8.58e-06,"2021-06-21",NA,0.000139712285714286,"Mon"
31831,"UKENNW_UU_TP000116",7.39e-05,"2021-06-28",NA,0.000359614571428572,"Mon"
31838,"UKENNW_UU_TP000116",0.000788643,"2021-07-05",NA,0.00164489085714286,"Mon"
31845,"UKENNW_UU_TP000116",0.000600477,"2021-07-12",NA,0.00192372014285714,"Mon"
31852,"UKENNW_UU_TP000116",0.000630153,"2021-07-19",NA,0.00138199,"Mon"
31859,"UKENNW_UU_TP000116",5.03e-05,"2021-07-26",NA,0.000239497571428571,"Mon"
31866,"UKENNW_UU_TP000116",0.000851403,"2021-08-02",NA,0.00190054014285714,"Mon"
31873,"UKENNW_UU_TP000116",0.012639403,"2021-08-09",NA,0.00275136514285714,"Mon"
31880,"UKENNW_UU_TP000116",0.004042604,"2021-08-16",NA,0.00217249928571429,"Mon"
31887,"UKENNW_UU_TP000116",0.001116347,"2021-08-23",NA,0.00315296514285714,"Mon"
31894,"UKENNW_UU_TP000116",0.000357085,"2021-08-30",NA,0.001035999,"Mon"
31901,"UKENNW_UU_TP000116",0.00272164,"2021-09-06",NA,0.00394842371428571,"Mon"
31908,"UKENNW_UU_TP000116",0.003805312,"2021-09-13",NA,0.00166113414285714,"Mon"
31915,"UKENNW_UU_TP000116",9.66e-05,"2021-09-20",NA,0.000143974,"Mon"
31922,"UKENNW_UU_TP000116",0.008837897,"2021-09-27",NA,0.00224221828571429,"Mon"
31929,"UKENNW_UU_TP000116",0.000703691,"2021-10-04",NA,0.00243318514285714,"Mon"
31936,"UKENNW_UU_TP000116",0.000674887,"2021-10-11",NA,0.00211321642857143,"Mon"
31943,"UKENNW_UU_TP000116",2.75e-05,"2021-10-18",NA,0.000273718714285714,"Mon"
31950,"UKENNW_UU_TP000116",0.000169014,"2021-10-25",NA,0.00012301,"Mon"
31957,"UKENNW_UU_TP000116",0.000150587,"2021-11-01",NA,0.000565484714285714,"Mon"
31964,"UKENNW_UU_TP000116",0.002446644,"2021-11-08",NA,0.00299905542857143,"Mon"
31971,"UKENNW_UU_TP000116",2.3e-05,"2021-11-15",NA,0.00111856071428571,"Mon"
31978,"UKENNW_UU_TP000116",0.000267253,"2021-11-22",NA,0.000126902285714285,"Mon"
31985,"UKENNW_UU_TP000116",0.006149134,"2021-11-29",NA,0.00295653114285714,"Mon"
31992,"UKENNW_UU_TP000116",7.54e-05,"2021-12-06",NA,0.000240594,"Mon"
31999,"UKENNW_UU_TP000116",0.000598865,"2021-12-13",NA,0.000205084571428571,"Mon"
32006,"UKENNW_UU_TP000116",0.000266959,"2021-12-20",NA,0.00125763385714286,"Mon"
32013,"UKENNW_UU_TP000116",0.005934632,"2021-12-27",NA,0.00132561028571429,"Mon"
32020,"UKENNW_UU_TP000116",0.000856184,"2022-01-03",NA,0.00164027542857143,"Mon"
32027,"UKENNW_UU_TP000116",0.000866218,"2022-01-10",NA,0.000920233428571428,"Mon"
32034,"UKENNW_UU_TP000116",0.000506476,"2022-01-17",NA,0.000401992428571428,"Mon"
32041,"UKENNW_UU_TP000116",2.62e-06,"2022-01-24",NA,0.00102292857142857,"Mon"
32048,"UKENNW_UU_TP000116",0.001792867,"2022-01-31",NA,0.00271783728571428,"Mon"
32055,"UKENNW_UU_TP000116",6.41e-05,"2022-02-07",NA,0.00172492857142857,"Mon"
32062,"UKENNW_UU_TP000116",0.000178152,"2022-02-14",NA,0.000578318285714285,"Mon"
32069,"UKENNW_UU_TP000116",0.001332415,"2022-02-21",NA,0.00181572442857143,"Mon"
32076,"UKENNW_UU_TP000116",0.001349674,"2022-02-28",NA,0.00417863,"Mon"
32083,"UKENNW_UU_TP000116",0.000446232,"2022-03-07",NA,0.000167262428571428,"Mon"
32090,"UKENNW_UU_TP000116",0.000828424,"2022-03-14",NA,0.00197708557142857,"Mon"
32097,"UKENNW_UU_TP000116",0.000188546,"2022-03-21",NA,0.000367237428571428,"Mon"
32104,"UKENNW_UU_TP000116",0.000435205,"2022-03-28",NA,0.00273930214285714,"Mon"
32113,"UKENNW_UU_TP000124",0.003786196,"2021-05-03",NA,NA,"Mon"
32120,"UKENNW_UU_TP000124",0.000152752,"2021-05-10",NA,0.000527416,"Mon"
32127,"UKENNW_UU_TP000124",0.000254063,"2021-05-17",NA,0.000247744571428571,"Mon"
32134,"UKENNW_UU_TP000124",6.49e-07,"2021-05-24",NA,5.13542857142864e-06,"Mon"
32141,"UKENNW_UU_TP000124",0.000541911,"2021-05-31",NA,0.000783635428571429,"Mon"
32148,"UKENNW_UU_TP000124",0.002581122,"2021-06-07",NA,0.00173145771428571,"Mon"
32155,"UKENNW_UU_TP000124",8.8e-07,"2021-06-14",NA,0.000175736142857143,"Mon"
32162,"UKENNW_UU_TP000124",2.31e-05,"2021-06-21",NA,9.07925714285715e-05,"Mon"
32169,"UKENNW_UU_TP000124",7.24e-05,"2021-06-28",NA,0.000390979714285714,"Mon"
32176,"UKENNW_UU_TP000124",0.000736655,"2021-07-05",NA,0.002068456,"Mon"
32183,"UKENNW_UU_TP000124",0.000552949,"2021-07-12",NA,0.00225042842857143,"Mon"
32190,"UKENNW_UU_TP000124",0.000669008,"2021-07-19",NA,0.00145368771428571,"Mon"
32197,"UKENNW_UU_TP000124",2.47e-05,"2021-07-26",NA,0.000187422571428572,"Mon"
32204,"UKENNW_UU_TP000124",0.000569854,"2021-08-02",NA,0.001802055,"Mon"
32211,"UKENNW_UU_TP000124",0.012559631,"2021-08-09",NA,0.00270937228571429,"Mon"
32218,"UKENNW_UU_TP000124",0.002974861,"2021-08-16",NA,0.00212999028571429,"Mon"
32225,"UKENNW_UU_TP000124",0.001063949,"2021-08-23",NA,0.00301860428571429,"Mon"
32232,"UKENNW_UU_TP000124",0.000429692,"2021-08-30",NA,0.00102762514285714,"Mon"
32239,"UKENNW_UU_TP000124",0.001331897,"2021-09-06",NA,0.00373373857142857,"Mon"
32246,"UKENNW_UU_TP000124",0.002875936,"2021-09-13",NA,0.00218400385714286,"Mon"
32253,"UKENNW_UU_TP000124",6.36e-05,"2021-09-20",NA,0.000140927714285715,"Mon"
32260,"UKENNW_UU_TP000124",0.007027619,"2021-09-27",NA,0.00201144185714286,"Mon"
32267,"UKENNW_UU_TP000124",0.000392668,"2021-10-04",NA,0.00190149457142857,"Mon"
32274,"UKENNW_UU_TP000124",0.000527916,"2021-10-11",NA,0.00191303914285714,"Mon"
32281,"UKENNW_UU_TP000124",2.76e-05,"2021-10-18",NA,0.000282703428571429,"Mon"
32288,"UKENNW_UU_TP000124",0.00020732,"2021-10-25",NA,8.16697142857146e-05,"Mon"
32295,"UKENNW_UU_TP000124",0.000200078,"2021-11-01",NA,0.000610899714285715,"Mon"
32302,"UKENNW_UU_TP000124",0.002727058,"2021-11-08",NA,0.00290117614285714,"Mon"
32309,"UKENNW_UU_TP000124",1.75e-05,"2021-11-15",NA,0.000752917285714286,"Mon"
32316,"UKENNW_UU_TP000124",0.000107897,"2021-11-22",NA,3.97785714285717e-05,"Mon"
32323,"UKENNW_UU_TP000124",0.007438066,"2021-11-29",NA,0.00338541685714286,"Mon"
32330,"UKENNW_UU_TP000124",7.54e-05,"2021-12-06",NA,0.000277411285714286,"Mon"
32337,"UKENNW_UU_TP000124",0.000499481,"2021-12-13",NA,0.000193764857142858,"Mon"
32344,"UKENNW_UU_TP000124",0.0001425,"2021-12-20",NA,0.000987773571428572,"Mon"
32351,"UKENNW_UU_TP000124",0.008273268,"2021-12-27",NA,0.001652778,"Mon"
32358,"UKENNW_UU_TP000124",0.001697387,"2022-01-03",NA,0.00173031614285714,"Mon"
32365,"UKENNW_UU_TP000124",0.000395761,"2022-01-10",NA,0.000863699857142857,"Mon"
32372,"UKENNW_UU_TP000124",0.000408203,"2022-01-17",NA,0.000316051857142857,"Mon"
32379,"UKENNW_UU_TP000124",1.19e-05,"2022-01-24",NA,0.00111923114285714,"Mon"
32386,"UKENNW_UU_TP000124",0.002046426,"2022-01-31",NA,0.00251911328571429,"Mon"
32393,"UKENNW_UU_TP000124",0.000208902,"2022-02-07",NA,0.00132087714285714,"Mon"
32400,"UKENNW_UU_TP000124",0.000182329,"2022-02-14",NA,0.000497018142857143,"Mon"
32407,"UKENNW_UU_TP000124",0.00138083,"2022-02-21",NA,0.00201935914285714,"Mon"
32414,"UKENNW_UU_TP000124",0.001637756,"2022-02-28",NA,0.00434111185714286,"Mon"
32421,"UKENNW_UU_TP000124",0.000216618,"2022-03-07",NA,0.000107391428571429,"Mon"
32428,"UKENNW_UU_TP000124",0.001314528,"2022-03-14",NA,0.00210021471428571,"Mon"
32435,"UKENNW_UU_TP000124",0.000275265,"2022-03-21",NA,0.000472812142857143,"Mon"
32442,"UKENNW_UU_TP000124",0.000656736,"2022-03-28",NA,0.00317219385714286,"Mon"
32451,"UKENNW_UU_TP000133",0.003561206,"2021-05-03",NA,NA,"Mon"
32458,"UKENNW_UU_TP000133",0.000234845,"2021-05-10",NA,0.000645558142857143,"Mon"
32465,"UKENNW_UU_TP000133",0.000205661,"2021-05-17",NA,0.000227820285714286,"Mon"
32472,"UKENNW_UU_TP000133",9.12e-07,"2021-05-24",NA,7.05428571428574e-06,"Mon"
32479,"UKENNW_UU_TP000133",0.00045986,"2021-05-31",NA,0.00108611185714286,"Mon"
32486,"UKENNW_UU_TP000133",0.004283247,"2021-06-07",NA,0.00215694871428571,"Mon"
32493,"UKENNW_UU_TP000133",1.1e-06,"2021-06-14",NA,9.37824285714287e-05,"Mon"
32500,"UKENNW_UU_TP000133",2.78e-05,"2021-06-21",NA,0.000143752857142857,"Mon"
32507,"UKENNW_UU_TP000133",9.07e-05,"2021-06-28",NA,0.000495069285714286,"Mon"
32514,"UKENNW_UU_TP000133",0.001025187,"2021-07-05",NA,0.002230425,"Mon"
32521,"UKENNW_UU_TP000133",0.000814924,"2021-07-12",NA,0.00247428428571429,"Mon"
32528,"UKENNW_UU_TP000133",0.000653095,"2021-07-19",NA,0.00153883114285714,"Mon"
32535,"UKENNW_UU_TP000133",1.82e-05,"2021-07-26",NA,0.000174650714285714,"Mon"
32542,"UKENNW_UU_TP000133",0.0005844,"2021-08-02",NA,0.00182627314285714,"Mon"
32549,"UKENNW_UU_TP000133",0.011450713,"2021-08-09",NA,0.00259769271428571,"Mon"
32556,"UKENNW_UU_TP000133",0.003386978,"2021-08-16",NA,0.00210687485714286,"Mon"
32563,"UKENNW_UU_TP000133",0.001113976,"2021-08-23",NA,0.00320530242857143,"Mon"
32570,"UKENNW_UU_TP000133",0.000412737,"2021-08-30",NA,0.000984509857142857,"Mon"
32577,"UKENNW_UU_TP000133",0.001225256,"2021-09-06",NA,0.00423847085714286,"Mon"
32584,"UKENNW_UU_TP000133",0.002050332,"2021-09-13",NA,0.00209479628571429,"Mon"
32591,"UKENNW_UU_TP000133",4.62e-05,"2021-09-20",NA,0.000120009428571429,"Mon"
32598,"UKENNW_UU_TP000133",0.008822434,"2021-09-27",NA,0.00241422314285714,"Mon"
32605,"UKENNW_UU_TP000133",0.000335025,"2021-10-04",NA,0.002530494,"Mon"
32612,"UKENNW_UU_TP000133",0.000490034,"2021-10-11",NA,0.00214150871428571,"Mon"
32619,"UKENNW_UU_TP000133",3.78e-05,"2021-10-18",NA,0.000306558714285714,"Mon"
32626,"UKENNW_UU_TP000133",0.000280698,"2021-10-25",NA,8.24340000000001e-05,"Mon"
32633,"UKENNW_UU_TP000133",0.000276435,"2021-11-01",NA,0.000646883428571429,"Mon"
32640,"UKENNW_UU_TP000133",0.002077134,"2021-11-08",NA,0.00317108957142857,"Mon"
32647,"UKENNW_UU_TP000133",8.09e-06,"2021-11-15",NA,0.000861622142857143,"Mon"
32654,"UKENNW_UU_TP000133",0.000166589,"2021-11-22",NA,3.8964142857143e-05,"Mon"
32661,"UKENNW_UU_TP000133",0.009055793,"2021-11-29",NA,0.00350748771428571,"Mon"
32668,"UKENNW_UU_TP000133",7.4e-05,"2021-12-06",NA,0.000284269857142857,"Mon"
32675,"UKENNW_UU_TP000133",0.00075763,"2021-12-13",NA,0.000247040428571429,"Mon"
32682,"UKENNW_UU_TP000133",7.76e-05,"2021-12-20",NA,0.000762676,"Mon"
32689,"UKENNW_UU_TP000133",0.007815595,"2021-12-27",NA,0.00159937171428571,"Mon"
32696,"UKENNW_UU_TP000133",0.002883607,"2022-01-03",NA,0.00245656785714286,"Mon"
32703,"UKENNW_UU_TP000133",0.000568839,"2022-01-10",NA,0.000912953428571428,"Mon"
32710,"UKENNW_UU_TP000133",0.000204531,"2022-01-17",NA,0.000358104857142857,"Mon"
32717,"UKENNW_UU_TP000133",1.46e-05,"2022-01-24",NA,0.00137383742857143,"Mon"
32724,"UKENNW_UU_TP000133",0.002680989,"2022-01-31",NA,0.00284437128571429,"Mon"
32731,"UKENNW_UU_TP000133",0.000248625,"2022-02-07",NA,0.00181535314285714,"Mon"
32738,"UKENNW_UU_TP000133",0.000304561,"2022-02-14",NA,0.000514928571428571,"Mon"
32745,"UKENNW_UU_TP000133",0.001512552,"2022-02-21",NA,0.00264655442857143,"Mon"
32752,"UKENNW_UU_TP000133",0.002033714,"2022-02-28",NA,0.00513693628571429,"Mon"
32759,"UKENNW_UU_TP000133",0.000139856,"2022-03-07",NA,0.000153391714285714,"Mon"
32766,"UKENNW_UU_TP000133",0.001272865,"2022-03-14",NA,0.00165203012857143,"Mon"
32773,"UKENNW_UU_TP000133",0.000270463,"2022-03-21",NA,0.000524806142857143,"Mon"
32780,"UKENNW_UU_TP000133",0.000500538,"2022-03-28",NA,0.00324078685714286,"Mon"
32789,"UKENSO_SW_TP000001",0.000681422,"2021-05-03",NA,NA,"Mon"
32796,"UKENSO_SW_TP000001",0.000117371,"2021-05-10",NA,0.00118945457142857,"Mon"
32803,"UKENSO_SW_TP000001",0.000707942,"2021-05-17",NA,0.00131391814285714,"Mon"
32810,"UKENSO_SW_TP000001",5.35e-07,"2021-05-24",NA,1.51204714285712e-05,"Mon"
32817,"UKENSO_SW_TP000001",0.00083365,"2021-05-31",NA,0.000720420142857143,"Mon"
32824,"UKENSO_SW_TP000001",0.00071513,"2021-06-07",NA,0.00108737557142857,"Mon"
32831,"UKENSO_SW_TP000001",1.7e-06,"2021-06-14",NA,0.000319429142857143,"Mon"
32838,"UKENSO_SW_TP000001",6.23e-07,"2021-06-21",NA,5.24782857142855e-05,"Mon"
32845,"UKENSO_SW_TP000001",5.04e-05,"2021-06-28",NA,0.000110113,"Mon"
32852,"UKENSO_SW_TP000001",0.000368823,"2021-07-05",NA,0.00176132871428571,"Mon"
32859,"UKENSO_SW_TP000001",3.85e-05,"2021-07-12",NA,0.00181739185714286,"Mon"
32866,"UKENSO_SW_TP000001",0.000561315,"2021-07-19",NA,0.000792394571428571,"Mon"
32873,"UKENSO_SW_TP000001",6.43e-06,"2021-07-26",NA,0.000136869,"Mon"
32880,"UKENSO_SW_TP000001",0.000738473,"2021-08-02",NA,0.000683642857142857,"Mon"
32887,"UKENSO_SW_TP000001",0.009463804,"2021-08-09",NA,0.00196802528571429,"Mon"
32894,"UKENSO_SW_TP000001",0.00555809,"2021-08-16",NA,0.00264484242857143,"Mon"
32901,"UKENSO_SW_TP000001",0.00352729,"2021-08-23",NA,0.00243916242857143,"Mon"
32908,"UKENSO_SW_TP000001",0.000451763,"2021-08-30",NA,0.000291620857142857,"Mon"
32915,"UKENSO_SW_TP000001",0.000166978,"2021-09-06",NA,0.00218806514285714,"Mon"
32922,"UKENSO_SW_TP000001",0.00065885,"2021-09-13",NA,0.000405954571428571,"Mon"
32929,"UKENSO_SW_TP000001",0.000151094,"2021-09-20",NA,0.000115689285714285,"Mon"
32936,"UKENSO_SW_TP000001",0.003317153,"2021-09-27",NA,0.002392299,"Mon"
32943,"UKENSO_SW_TP000001",0.000529884,"2021-10-04",NA,0.000977144,"Mon"
32950,"UKENSO_SW_TP000001",0.000197273,"2021-10-11",NA,0.00151329914285714,"Mon"
32957,"UKENSO_SW_TP000001",4.44e-07,"2021-10-18",NA,0.000386372571428571,"Mon"
32964,"UKENSO_SW_TP000001",0.000210397,"2021-10-25",NA,0.000171106428571428,"Mon"
32971,"UKENSO_SW_TP000001",4.31e-06,"2021-11-01",NA,0.000267954285714285,"Mon"
32978,"UKENSO_SW_TP000001",0.000751804,"2021-11-08",NA,0.00178433585714286,"Mon"
32985,"UKENSO_SW_TP000001",7.85e-05,"2021-11-15",NA,0.002221241,"Mon"
32992,"UKENSO_SW_TP000001",0.000249628,"2021-11-22",NA,0.000588210142857142,"Mon"
32999,"UKENSO_SW_TP000001",0.000783644,"2021-11-29",NA,0.00204464485714286,"Mon"
33006,"UKENSO_SW_TP000001",0.001015925,"2021-12-06",NA,0.000350206142857142,"Mon"
33013,"UKENSO_SW_TP000001",0.000122701,"2021-12-13",NA,6.03517857142851e-05,"Mon"
33020,"UKENSO_SW_TP000001",0.032226395,"2021-12-20",NA,0.008435451,"Mon"
33027,"UKENSO_SW_TP000001",0.001764359,"2021-12-27",NA,0.00271184885714286,"Mon"
33034,"UKENSO_SW_TP000001",2.22e-05,"2022-01-03",NA,0.00060301257142857,"Mon"
33041,"UKENSO_SW_TP000001",7e-05,"2022-01-10",NA,0.000255918714285713,"Mon"
33048,"UKENSO_SW_TP000001",0.000341581,"2022-01-17",NA,9.41527142857131e-05,"Mon"
33055,"UKENSO_SW_TP000001",1.57e-06,"2022-01-24",NA,0.00015770057142857,"Mon"
33062,"UKENSO_SW_TP000001",0.000511174,"2022-01-31",NA,0.00257963042857143,"Mon"
33069,"UKENSO_SW_TP000001",0.000578479,"2022-02-07",NA,0.00155173114285714,"Mon"
33076,"UKENSO_SW_TP000001",3.54e-05,"2022-02-14",NA,0.000411995428571427,"Mon"
33083,"UKENSO_SW_TP000001",0.002163289,"2022-02-21",NA,0.00306295,"Mon"
33090,"UKENSO_SW_TP000001",0.000147381,"2022-02-28",NA,0.00312317428571428,"Mon"
33097,"UKENSO_SW_TP000001",7.81e-05,"2022-03-07",NA,6.5546814285713e-05,"Mon"
33104,"UKENSO_SW_TP000001",0.000215654,"2022-03-14",NA,0.000911591714285713,"Mon"
33111,"UKENSO_SW_TP000001",2.61e-05,"2022-03-21",NA,0.000142798857142856,"Mon"
33118,"UKENSO_SW_TP000001",0.000179928,"2022-03-28",NA,0.00125153328571428,"Mon"
33127,"UKENSO_SW_TP000004",0.000617103,"2021-05-03",NA,NA,"Mon"
33134,"UKENSO_SW_TP000004",4.62e-05,"2021-05-10",NA,0.00102095385714286,"Mon"
33141,"UKENSO_SW_TP000004",0.000561029,"2021-05-17",NA,0.00104523141428571,"Mon"
33148,"UKENSO_SW_TP000004",5.35e-07,"2021-05-24",NA,1.01450428571429e-05,"Mon"
33155,"UKENSO_SW_TP000004",0.001067631,"2021-05-31",NA,0.000829940571428571,"Mon"
33162,"UKENSO_SW_TP000004",0.000636122,"2021-06-07",NA,0.00107270371428571,"Mon"
33169,"UKENSO_SW_TP000004",8.5e-06,"2021-06-14",NA,0.000352427714285714,"Mon"
33176,"UKENSO_SW_TP000004",8.77e-07,"2021-06-21",NA,5.05712857142857e-05,"Mon"
33183,"UKENSO_SW_TP000004",3.22e-05,"2021-06-28",NA,0.000115764142857143,"Mon"
33190,"UKENSO_SW_TP000004",0.000383805,"2021-07-05",NA,0.00236280214285714,"Mon"
33197,"UKENSO_SW_TP000004",1.51e-05,"2021-07-12",NA,0.00191980614285714,"Mon"
33204,"UKENSO_SW_TP000004",0.000905586,"2021-07-19",NA,0.000736624857142857,"Mon"
33211,"UKENSO_SW_TP000004",8.27e-06,"2021-07-26",NA,0.000172383428571429,"Mon"
33218,"UKENSO_SW_TP000004",0.000656983,"2021-08-02",NA,0.000597195714285714,"Mon"
33225,"UKENSO_SW_TP000004",0.008921663,"2021-08-09",NA,0.001762013,"Mon"
33232,"UKENSO_SW_TP000004",0.004280378,"2021-08-16",NA,0.00214856414285714,"Mon"
33239,"UKENSO_SW_TP000004",0.004399513,"2021-08-23",NA,0.00226558685714286,"Mon"
33246,"UKENSO_SW_TP000004",0.000709777,"2021-08-30",NA,0.000297178428571429,"Mon"
33253,"UKENSO_SW_TP000004",0.000382531,"2021-09-06",NA,0.00195179385714286,"Mon"
33260,"UKENSO_SW_TP000004",0.000581296,"2021-09-13",NA,0.000457635,"Mon"
33267,"UKENSO_SW_TP000004",0.00019054,"2021-09-20",NA,0.000132574428571428,"Mon"
33274,"UKENSO_SW_TP000004",0.004737887,"2021-09-27",NA,0.00239692714285714,"Mon"
33281,"UKENSO_SW_TP000004",0.000696207,"2021-10-04",NA,0.000944363,"Mon"
33288,"UKENSO_SW_TP000004",0.000193229,"2021-10-11",NA,0.001427779,"Mon"
33295,"UKENSO_SW_TP000004",4.93e-07,"2021-10-18",NA,0.000349187571428571,"Mon"
33302,"UKENSO_SW_TP000004",0.000237012,"2021-10-25",NA,0.000161243571428571,"Mon"
33309,"UKENSO_SW_TP000004",7.08e-05,"2021-11-01",NA,0.000330298714285714,"Mon"
33316,"UKENSO_SW_TP000004",0.000843481,"2021-11-08",NA,0.00182798385714286,"Mon"
33323,"UKENSO_SW_TP000004",8.73e-05,"2021-11-15",NA,0.00252286707142857,"Mon"
33330,"UKENSO_SW_TP000004",0.000395583,"2021-11-22",NA,0.000506394428571428,"Mon"
33337,"UKENSO_SW_TP000004",0.000965559,"2021-11-29",NA,0.00250275971428571,"Mon"
33344,"UKENSO_SW_TP000004",0.001732514,"2021-12-06",NA,0.000356441142857143,"Mon"
33351,"UKENSO_SW_TP000004",0.000118179,"2021-12-13",NA,5.08344999999997e-05,"Mon"
33358,"UKENSO_SW_TP000004",0.02789515,"2021-12-20",NA,0.008013453,"Mon"
33365,"UKENSO_SW_TP000004",0.001817141,"2021-12-27",NA,0.00264808957142857,"Mon"
33372,"UKENSO_SW_TP000004",3.6e-05,"2022-01-03",NA,0.000744721571428571,"Mon"
33379,"UKENSO_SW_TP000004",3.64e-05,"2022-01-10",NA,0.000174256571428571,"Mon"
33386,"UKENSO_SW_TP000004",0.000226038,"2022-01-17",NA,9.44148571428569e-05,"Mon"
33393,"UKENSO_SW_TP000004",6.04e-07,"2022-01-24",NA,0.000166220571428571,"Mon"
33400,"UKENSO_SW_TP000004",0.001047406,"2022-01-31",NA,0.00285877328571429,"Mon"
33407,"UKENSO_SW_TP000004",0.000401009,"2022-02-07",NA,0.00204988728571429,"Mon"
33414,"UKENSO_SW_TP000004",4.82e-05,"2022-02-14",NA,0.000524948285714285,"Mon"
33421,"UKENSO_SW_TP000004",0.003056908,"2022-02-21",NA,0.00305904671428571,"Mon"
33428,"UKENSO_SW_TP000004",5.82e-05,"2022-02-28",NA,0.00259819085714286,"Mon"
33435,"UKENSO_SW_TP000004",6.35e-05,"2022-03-07",NA,7.47640999999994e-05,"Mon"
33442,"UKENSO_SW_TP000004",0.000243503,"2022-03-14",NA,0.00114485928571429,"Mon"
