"site_code","one_week_date","pop_weighted_mobility"
"UKENNW_UU_TP000068",2022-01-17,-13.7215538624107
"UKENNW_UU_TP000068",2022-01-24,-11.908213371197
"UKENNW_UU_TP000068",2022-01-31,-11.3650467406067
"UKENNW_UU_TP000068",2022-02-07,-12.3473125472734
"UKENNW_UU_TP000068",2022-02-14,-22.4020379828413
"UKENNW_UU_TP000068",2022-02-21,-11.7425647981954
"UKENNW_UU_TP000068",2022-02-28,-11.3281771071937
"UKENNW_UU_TP000068",2022-03-07,-11.8554988955033
"UKENNW_UU_TP000068",2022-03-14,-12.886271956821
"UKENNW_UU_TP000068",2022-03-21,-12.5570319770672
"UKENNW_UU_TP000068",2022-03-28,-13.4492645143873
"UKENNW_UU_TP000068",2022-04-04,-20.5513191610836
"UKENNW_UU_TP000068",2022-04-11,-29.8305820840613
"UKENNW_UU_TP000068",2022-04-18,-20.3466558111002
"UKENNW_UU_TP000068",2022-04-25,-11.1972306369869
"UKENNW_UU_TP000076",2021-04-26,-17.4975767893005
"UKENNW_UU_TP000076",2021-05-03,-30.9993170181344
"UKENNW_UU_TP000076",2021-05-10,-26.8545969317023
"UKENNW_UU_TP000076",2021-05-17,-26.8537776001245
"UKENNW_UU_TP000076",2021-05-24,-26.8555444822485
"UKENNW_UU_TP000076",2021-05-31,-40.9977646412795
"UKENNW_UU_TP000076",2021-06-07,-27.1400340415187
"UKENNW_UU_TP000076",2021-06-14,-27.282855372588
"UKENNW_UU_TP000076",2021-06-21,-27.140166325859
"UKENNW_UU_TP000076",2021-06-28,-29.1394967734138
"UKENNW_UU_TP000076",2021-07-05,-28.4256571533572
"UKENNW_UU_TP000076",2021-07-12,-28.5695025461234
"UKENNW_UU_TP000076",2021-07-19,-32.5694256238711
"UKENNW_UU_TP000076",2021-07-26,-33.7119184823265
"UKENNW_UU_TP000076",2021-08-02,-33.5696759409281
"UKENNW_UU_TP000076",2021-08-09,-33.9974365797671
"UKENNW_UU_TP000076",2021-08-16,-35.1401842317529
"UKENNW_UU_TP000076",2021-08-23,-35.5686559446031
"UKENNW_UU_TP000076",2021-08-30,-35.42599864429
"UKENNW_UU_TP000076",2021-09-06,-27.9968899476137
"UKENNW_UU_TP000076",2021-09-13,-28.9977503896559
"UKENNW_UU_TP000076",2021-09-20,-29.2825452169696
"UKENNW_UU_TP000076",2021-09-27,-29.7112578828282
"UKENNW_UU_TP000076",2021-10-04,-28.7115765802921
"UKENNW_UU_TP000076",2021-10-11,-28.8538553445799
"UKENNW_UU_TP000076",2021-10-18,-30.5683278830907
"UKENNW_UU_TP000076",2021-10-25,-38.1402574997348
"UKENNW_UU_TP000076",2021-11-01,-29.7114670894208
"UKENNW_UU_TP000076",2021-11-08,-27.8540059459156
"UKENNW_UU_TP000076",2021-11-15,-28.5686465805546
"UKENNW_UU_TP000076",2021-11-22,-28.8547430565646
"UKENNW_UU_TP000076",2021-11-29,-28.7112212488373
"UKENNW_UU_TP000076",2021-12-06,-28.1399155977005
"UKENNW_UU_TP000076",2021-12-13,-28.8533770928333
"UKENNW_UU_TP000076",2021-12-20,-50.8547072447767
"UKENNW_UU_TP000076",2021-12-27,-61.5705595875409
"UKENNW_UU_TP000076",2022-01-03,-38.140922164605
"UKENNW_UU_TP000076",2022-01-10,-28.2834243871089
"UKENNW_UU_TP000076",2022-01-17,-27.9974231503466
"UKENNW_UU_TP000076",2022-01-24,-28.2821715685193
"UKENNW_UU_TP000076",2022-01-31,-27.7106151892239
"UKENNW_UU_TP000076",2022-02-07,-28.4251740140356
"UKENNW_UU_TP000076",2022-02-14,-36.8544565166182
"UKENNW_UU_TP000076",2022-02-21,-26.997199281029
"UKENNW_UU_TP000076",2022-02-28,-26.4260259142325
"UKENNW_UU_TP000076",2022-03-07,-27.4254609650835
"UKENNW_UU_TP000076",2022-03-14,-27.2829774706767
"UKENNW_UU_TP000076",2022-03-21,-27.9971773097631
"UKENNW_UU_TP000076",2022-03-28,-27.8541972466142
"UKENNW_UU_TP000076",2022-04-04,-34.4258671821528
"UKENNW_UU_TP000076",2022-04-11,-40.4259172455642
"UKENNW_UU_TP000076",2022-04-18,-31.4261443580507
"UKENNW_UU_TP000076",2022-04-25,-25.6638668993254
"UKENNW_UU_TP000078",2021-04-26,-14.4343784996073
"UKENNW_UU_TP000078",2021-05-03,-29.4140909042305
"UKENNW_UU_TP000078",2021-05-10,-21.3475401717788
"UKENNW_UU_TP000078",2021-05-17,-20.876042935439
"UKENNW_UU_TP000078",2021-05-24,-23.256779520492
"UKENNW_UU_TP000078",2021-05-31,-36.2210441444786
"UKENNW_UU_TP000078",2021-06-07,-21.2401660064609
"UKENNW_UU_TP000078",2021-06-14,-22.8841759083179
"UKENNW_UU_TP000078",2021-06-21,-23.8881492230316
"UKENNW_UU_TP000078",2021-06-28,-24.741418593627
"UKENNW_UU_TP000078",2021-07-05,-24.2693426885935
"UKENNW_UU_TP000078",2021-07-12,-26.5560169844184
"UKENNW_UU_TP000078",2021-07-19,-28.5219157919344
"UKENNW_UU_TP000078",2021-07-26,-31.9723713134059
"UKENNW_UU_TP000078",2021-08-02,-32.2851782122688
"UKENNW_UU_TP000078",2021-08-09,-31.0135389877395
"UKENNW_UU_TP000078",2021-08-16,-30.1617464046633
"UKENNW_UU_TP000078",2021-08-23,-31.031766887002
"UKENNW_UU_TP000078",2021-08-30,-33.053948135345
"UKENNW_UU_TP000078",2021-09-06,-23.8737349134167
"UKENNW_UU_TP000078",2021-09-13,-25.0119003134338
"UKENNW_UU_TP000078",2021-09-20,-24.5656197573938
"UKENNW_UU_TP000078",2021-09-27,-25.1453142410463
"UKENNW_UU_TP000078",2021-10-04,-23.862914738819
"UKENNW_UU_TP000078",2021-10-11,-23.2872734324131
"UKENNW_UU_TP000078",2021-10-18,-24.1597308797169
"UKENNW_UU_TP000078",2021-10-25,-32.0501588347716
"UKENNW_UU_TP000078",2021-11-01,-23.0561255470779
"UKENNW_UU_TP000078",2021-11-08,-22.3021489459778
"UKENNW_UU_TP000078",2021-11-15,-22.5915969588069
"UKENNW_UU_TP000078",2021-11-22,-23.0223657647444
"UKENNW_UU_TP000078",2021-11-29,-23.707660973014
"UKENNW_UU_TP000078",2021-12-06,-21.8280974472644
"UKENNW_UU_TP000078",2021-12-13,-21.1415605482983
"UKENNW_UU_TP000078",2021-12-20,-46.138724772674
"UKENNW_UU_TP000078",2021-12-27,-61.1492519479345
"UKENNW_UU_TP000078",2022-01-03,-34.6390348187161
"UKENNW_UU_TP000078",2022-01-10,-23.0288312832115
"UKENNW_UU_TP000078",2022-01-17,-21.4882889489461
"UKENNW_UU_TP000078",2022-01-24,-21.4597995781463
"UKENNW_UU_TP000078",2022-01-31,-20.893441761919
"UKENNW_UU_TP000078",2022-02-07,-20.7451147185309
"UKENNW_UU_TP000078",2022-02-14,-23.662889846929
"UKENNW_UU_TP000078",2022-02-21,-27.6774161327612
"UKENNW_UU_TP000078",2022-02-28,-20.0357402017157
"UKENNW_UU_TP000078",2022-03-07,-19.7585911453889
"UKENNW_UU_TP000078",2022-03-14,-21.146873052819
"UKENNW_UU_TP000078",2022-03-21,-20.8913465417748
"UKENNW_UU_TP000078",2022-03-28,-20.353198744817
"UKENNW_UU_TP000078",2022-04-04,-26.7387688265281
"UKENNW_UU_TP000078",2022-04-11,-36.3123926136023
"UKENNW_UU_TP000078",2022-04-18,-27.305780850541
"UKENNW_UU_TP000078",2022-04-25,-19.7611676200984
"UKENNW_UU_TP000084",2021-04-26,-13.4994215568352
"UKENNW_UU_TP000084",2021-05-03,-33.8588340740913
"UKENNW_UU_TP000084",2021-05-10,-26.4311239021471
"UKENNW_UU_TP000084",2021-05-17,-25.8581979070762
"UKENNW_UU_TP000084",2021-05-24,-24.5786029798263
"UKENNW_UU_TP000084",2021-05-31,-38.5786498011521
"UKENNW_UU_TP000084",2021-06-07,-23.8699267644357
"UKENNW_UU_TP000084",2021-06-14,-23.5788493695554
"UKENNW_UU_TP000084",2021-06-21,-23.5793726161652
"UKENNW_UU_TP000084",2021-06-28,-24.7235364183275
"UKENNW_UU_TP000084",2021-07-05,-23.5810604422622
"UKENNW_UU_TP000084",2021-07-12,-26.0091140110911
"UKENNW_UU_TP000084",2021-07-19,-29.1484290928504
"UKENNW_UU_TP000084",2021-07-26,-31.4351676268971
"UKENNW_UU_TP000084",2021-08-02,-33.292162655472
"UKENNW_UU_TP000084",2021-08-09,-32.5786814329933
"UKENNW_UU_TP000084",2021-08-16,-32.5779006873844
"UKENNW_UU_TP000084",2021-08-23,-31.866340072686
"UKENNW_UU_TP000084",2021-08-30,-32.151119478933
"UKENNW_UU_TP000084",2021-09-06,-23.1530542512995
"UKENNW_UU_TP000084",2021-09-13,-24.2962298527203
"UKENNW_UU_TP000084",2021-09-20,-22.725007402338
"UKENNW_UU_TP000084",2021-09-27,-24.294575407128
"UKENNW_UU_TP000084",2021-10-04,-22.2962440436538
"UKENNW_UU_TP000084",2021-10-11,-22.8662562853462
"UKENNW_UU_TP000084",2021-10-18,-23.8666119572765
"UKENNW_UU_TP000084",2021-10-25,-32.1520108397432
"UKENNW_UU_TP000084",2021-11-01,-22.5813677915559
"UKENNW_UU_TP000084",2021-11-08,-22.1515178919745
"UKENNW_UU_TP000084",2021-11-15,-21.7251527321303
"UKENNW_UU_TP000084",2021-11-22,-22.8673129430656
"UKENNW_UU_TP000084",2021-11-29,-23.0099697136264
"UKENNW_UU_TP000084",2021-12-06,-21.5800034226602
"UKENNW_UU_TP000084",2021-12-13,-22.0098326050125
"UKENNW_UU_TP000084",2021-12-20,-48.5781395797001
"UKENNW_UU_TP000084",2021-12-27,-60.7206330504539
"UKENNW_UU_TP000084",2022-01-03,-33.7268555003592
"UKENNW_UU_TP000084",2022-01-10,-24.1505912336855
"UKENNW_UU_TP000084",2022-01-17,-23.5790629616676
"UKENNW_UU_TP000084",2022-01-24,-21.865593652352
"UKENNW_UU_TP000084",2022-01-31,-21.2939998114477
"UKENNW_UU_TP000084",2022-02-07,-21.1513391816777
"UKENNW_UU_TP000084",2022-02-14,-23.3012932772305
"UKENNW_UU_TP000084",2022-02-21,-28.0017601422842
"UKENNW_UU_TP000084",2022-02-28,-20.4373976418224
"UKENNW_UU_TP000084",2022-03-07,-20.2941716072191
"UKENNW_UU_TP000084",2022-03-14,-21.8652667516046
"UKENNW_UU_TP000084",2022-03-21,-22.007434238948
"UKENNW_UU_TP000084",2022-03-28,-22.0078328466475
"UKENNW_UU_TP000084",2022-04-04,-27.4339908868944
"UKENNW_UU_TP000084",2022-04-11,-37.0072566944267
"UKENNW_UU_TP000084",2022-04-18,-28.2949784843579
"UKENNW_UU_TP000084",2022-04-25,-22.1744887894062
"UKENNW_UU_TP000095",2021-04-26,-14.5
"UKENNW_UU_TP000095",2021-05-03,-32.1428571428571
"UKENNW_UU_TP000095",2021-05-10,-23.5714285714286
"UKENNW_UU_TP000095",2021-05-17,-22.7142857142857
"UKENNW_UU_TP000095",2021-05-24,-22
"UKENNW_UU_TP000095",2021-05-31,-35.8571428571429
"UKENNW_UU_TP000095",2021-06-07,-20
"UKENNW_UU_TP000095",2021-06-14,-21
"UKENNW_UU_TP000095",2021-06-21,-22.5714285714286
"UKENNW_UU_TP000095",2021-06-28,-24.1428571428571
"UKENNW_UU_TP000095",2021-07-05,-23.5714285714286
"UKENNW_UU_TP000095",2021-07-12,-24.7142857142857
"UKENNW_UU_TP000095",2021-07-19,-30
"UKENNW_UU_TP000095",2021-07-26,-31
"UKENNW_UU_TP000095",2021-08-02,-31.8571428571429
"UKENNW_UU_TP000095",2021-08-09,-30.5714285714286
"UKENNW_UU_TP000095",2021-08-16,-30.2857142857143
"UKENNW_UU_TP000095",2021-08-23,-30.4285714285714
"UKENNW_UU_TP000095",2021-08-30,-30.8571428571429
"UKENNW_UU_TP000095",2021-09-06,-21.8571428571429
"UKENNW_UU_TP000095",2021-09-13,-22.5714285714286
"UKENNW_UU_TP000095",2021-09-20,-21.7142857142857
"UKENNW_UU_TP000095",2021-09-27,-22.4285714285714
"UKENNW_UU_TP000095",2021-10-04,-21.5714285714286
"UKENNW_UU_TP000095",2021-10-11,-21.1428571428571
"UKENNW_UU_TP000095",2021-10-18,-22.1428571428571
"UKENNW_UU_TP000095",2021-10-25,-31.4285714285714
"UKENNW_UU_TP000095",2021-11-01,-21.7142857142857
"UKENNW_UU_TP000095",2021-11-08,-20.8571428571429
"UKENNW_UU_TP000095",2021-11-15,-20.8571428571429
"UKENNW_UU_TP000095",2021-11-22,-21.2857142857143
"UKENNW_UU_TP000095",2021-11-29,-22.7142857142857
"UKENNW_UU_TP000095",2021-12-06,-20.5714285714286
"UKENNW_UU_TP000095",2021-12-13,-20.4285714285714
"UKENNW_UU_TP000095",2021-12-20,-46.1428571428571
"UKENNW_UU_TP000095",2021-12-27,-58.2857142857143
"UKENNW_UU_TP000095",2022-01-03,-33.2857142857143
"UKENNW_UU_TP000095",2022-01-10,-22.7142857142857
"UKENNW_UU_TP000095",2022-01-17,-22
"UKENNW_UU_TP000095",2022-01-24,-20.8571428571429
"UKENNW_UU_TP000095",2022-01-31,-20.1428571428571
"UKENNW_UU_TP000095",2022-02-07,-19.2857142857143
"UKENNW_UU_TP000095",2022-02-14,-21.2857142857143
"UKENNW_UU_TP000095",2022-02-21,-28.4285714285714
"UKENNW_UU_TP000095",2022-02-28,-19.2857142857143
"UKENNW_UU_TP000095",2022-03-07,-19
"UKENNW_UU_TP000095",2022-03-14,-20.2857142857143
"UKENNW_UU_TP000095",2022-03-21,-20.1428571428571
"UKENNW_UU_TP000095",2022-03-28,-20.1428571428571
"UKENNW_UU_TP000095",2022-04-04,-19.2857142857143
"UKENNW_UU_TP000095",2022-04-11,-34.7142857142857
"UKENNW_UU_TP000095",2022-04-18,-32.1428571428571
"UKENNW_UU_TP000095",2022-04-25,-19.3333333333333
"UKENNW_UU_TP000102",2021-04-26,0.375270422093876
"UKENNW_UU_TP000102",2021-05-03,-22.1130604799807
"UKENNW_UU_TP000102",2021-05-10,-15.2108723703923
"UKENNW_UU_TP000102",2021-05-17,-12.6313076551645
"UKENNW_UU_TP000102",2021-05-24,-15.0328476941584
"UKENNW_UU_TP000102",2021-05-31,-28.0054474015963
"UKENNW_UU_TP000102",2021-06-07,-14.4875284904094
"UKENNW_UU_TP000102",2021-06-14,-13.8795636020538
"UKENNW_UU_TP000102",2021-06-21,-13.9544945518086
"UKENNW_UU_TP000102",2021-06-28,-15.2299288942883
"UKENNW_UU_TP000102",2021-07-05,-13.3507156147902
"UKENNW_UU_TP000102",2021-07-12,-15.2046817537938
"UKENNW_UU_TP000102",2021-07-19,-21.4846478675047
"UKENNW_UU_TP000102",2021-07-26,-22.4052829145838
"UKENNW_UU_TP000102",2021-08-02,-22.7109070000318
"UKENNW_UU_TP000102",2021-08-09,-22.5289719325177
"UKENNW_UU_TP000102",2021-08-16,-22.6225481895323
"UKENNW_UU_TP000102",2021-08-23,-22.737124358136
"UKENNW_UU_TP000102",2021-08-30,-23.009748902461
"UKENNW_UU_TP000102",2021-09-06,-14.670042405024
"UKENNW_UU_TP000102",2021-09-13,-16.112924251954
"UKENNW_UU_TP000102",2021-09-20,-14.4691657659661
"UKENNW_UU_TP000102",2021-09-27,-15.7698239721954
"UKENNW_UU_TP000102",2021-10-04,-15.2422287184076
"UKENNW_UU_TP000102",2021-10-11,-14.3435531349849
"UKENNW_UU_TP000102",2021-10-18,-16.1002532223311
"UKENNW_UU_TP000102",2021-10-25,-24.1987742183513
"UKENNW_UU_TP000102",2021-11-01,-14.9963926829999
"UKENNW_UU_TP000102",2021-11-08,-13.5950312680166
"UKENNW_UU_TP000102",2021-11-15,-13.0234866006348
"UKENNW_UU_TP000102",2021-11-22,-13.9902741441397
"UKENNW_UU_TP000102",2021-11-29,-14.1298644518511
"UKENNW_UU_TP000102",2021-12-06,-11.3149483588197
"UKENNW_UU_TP000102",2021-12-13,-11.9258342746759
"UKENNW_UU_TP000102",2021-12-20,-39.6924567317483
"UKENNW_UU_TP000102",2021-12-27,-52.1287694422968
"UKENNW_UU_TP000102",2022-01-03,-25.367646749069
"UKENNW_UU_TP000102",2022-01-10,-14.969479309848
"UKENNW_UU_TP000102",2022-01-17,-12.8870319769518
"UKENNW_UU_TP000102",2022-01-24,-12.702092430867
"UKENNW_UU_TP000102",2022-01-31,-12.1987772925265
"UKENNW_UU_TP000102",2022-02-07,-12.4948703304305
"UKENNW_UU_TP000102",2022-02-14,-21.4286620447721
"UKENNW_UU_TP000102",2022-02-21,-10.7330600766291
"UKENNW_UU_TP000102",2022-02-28,-10.4127617101814
"UKENNW_UU_TP000102",2022-03-07,-10.6615978470934
"UKENNW_UU_TP000102",2022-03-14,-11.4602406010455
"UKENNW_UU_TP000102",2022-03-21,-11.1484454897778
"UKENNW_UU_TP000102",2022-03-28,-11.0003829247993
"UKENNW_UU_TP000102",2022-04-04,-16.7481012216768
"UKENNW_UU_TP000102",2022-04-11,-26.0802544677271
"UKENNW_UU_TP000102",2022-04-18,-18.2587272370604
"UKENNW_UU_TP000102",2022-04-25,-11.2002439989197
"UKENNW_UU_TP000103",2021-04-26,-7.32059722742278
"UKENNW_UU_TP000103",2021-05-03,-22.7410731732043
"UKENNW_UU_TP000103",2021-05-10,-16.1408306416328
"UKENNW_UU_TP000103",2021-05-17,-12.6611314754117
"UKENNW_UU_TP000103",2021-05-24,-14.1789330676571
"UKENNW_UU_TP000103",2021-05-31,-28.8478326139066
"UKENNW_UU_TP000103",2021-06-07,-11.4182318884469
"UKENNW_UU_TP000103",2021-06-14,-10.9174538881786
"UKENNW_UU_TP000103",2021-06-21,-13.0101257976562
"UKENNW_UU_TP000103",2021-06-28,-13.7592786709737
"UKENNW_UU_TP000103",2021-07-05,-13.5627178663242
"UKENNW_UU_TP000103",2021-07-12,-14.9915490109617
"UKENNW_UU_TP000103",2021-07-19,-20.9336016379496
"UKENNW_UU_TP000103",2021-07-26,-21.760077759523
"UKENNW_UU_TP000103",2021-08-02,-22.5326488603257
"UKENNW_UU_TP000103",2021-08-09,-21.1408650137928
"UKENNW_UU_TP000103",2021-08-16,-20.5029904483718
"UKENNW_UU_TP000103",2021-08-23,-21.156618169846
"UKENNW_UU_TP000103",2021-08-30,-23.53430416326
"UKENNW_UU_TP000103",2021-09-06,-11.8081245727067
"UKENNW_UU_TP000103",2021-09-13,-13.6842198992177
"UKENNW_UU_TP000103",2021-09-20,-12.2749076619672
"UKENNW_UU_TP000103",2021-09-27,-12.9967860028285
"UKENNW_UU_TP000103",2021-10-04,-12.3702269891351
"UKENNW_UU_TP000103",2021-10-11,-11.571385499787
"UKENNW_UU_TP000103",2021-10-18,-12.8121959520505
"UKENNW_UU_TP000103",2021-10-25,-23.0280144900881
"UKENNW_UU_TP000103",2021-11-01,-11.4363106319083
"UKENNW_UU_TP000103",2021-11-08,-10.6753901405724
"UKENNW_UU_TP000103",2021-11-15,-10.5929880626681
"UKENNW_UU_TP000103",2021-11-22,-11.0850224832287
"UKENNW_UU_TP000103",2021-11-29,-11.1813326488522
"UKENNW_UU_TP000103",2021-12-06,-8.59957661033113
"UKENNW_UU_TP000103",2021-12-13,-9.1636590697922
"UKENNW_UU_TP000103",2021-12-20,-37.7036913590924
"UKENNW_UU_TP000103",2021-12-27,-53.1542378764088
"UKENNW_UU_TP000103",2022-01-03,-25.0020783379695
"UKENNW_UU_TP000103",2022-01-10,-12.7924564236505
"UKENNW_UU_TP000103",2022-01-17,-11.5540026354026
"UKENNW_UU_TP000103",2022-01-24,-11.288781932258
"UKENNW_UU_TP000103",2022-01-31,-10.2787168050557
"UKENNW_UU_TP000103",2022-02-07,-9.42694296566298
"UKENNW_UU_TP000103",2022-02-14,-12.771195572816
"UKENNW_UU_TP000103",2022-02-21,-19.7949219579782
"UKENNW_UU_TP000103",2022-02-28,-9.72023642950156
"UKENNW_UU_TP000103",2022-03-07,-10.0796108212918
"UKENNW_UU_TP000103",2022-03-14,-10.8472960602422
"UKENNW_UU_TP000103",2022-03-21,-11.0391150974392
"UKENNW_UU_TP000103",2022-03-28,-9.8947019020468
"UKENNW_UU_TP000103",2022-04-04,-9.55123269095461
"UKENNW_UU_TP000103",2022-04-11,-26.3596812912224
"UKENNW_UU_TP000103",2022-04-18,-24.8450211814156
"UKENNW_UU_TP000103",2022-04-25,-10.1533463155335
"UKENNW_UU_TP000110",2021-04-26,-20.7887408882058
"UKENNW_UU_TP000110",2021-05-03,-35.3414919685743
"UKENNW_UU_TP000110",2021-05-10,-29.0978494651804
"UKENNW_UU_TP000110",2021-05-17,-27.7073874014784
"UKENNW_UU_TP000110",2021-05-24,-27.0423540010068
"UKENNW_UU_TP000110",2021-05-31,-38.1632936662234
"UKENNW_UU_TP000110",2021-06-07,-25.336286990105
"UKENNW_UU_TP000110",2021-06-14,-25.2512033645321
"UKENNW_UU_TP000110",2021-06-21,-27.0491132237933
"UKENNW_UU_TP000110",2021-06-28,-27.9785361487631
"UKENNW_UU_TP000110",2021-07-05,-27.7259988157347
"UKENNW_UU_TP000110",2021-07-12,-28.670653135516
"UKENNW_UU_TP000110",2021-07-19,-32.432192138196
"UKENNW_UU_TP000110",2021-07-26,-33.7705967413863
"UKENNW_UU_TP000110",2021-08-02,-34.9503255007097
"UKENNW_UU_TP000110",2021-08-09,-34.6043407434291
"UKENNW_UU_TP000110",2021-08-16,-34.2542942269567
"UKENNW_UU_TP000110",2021-08-23,-34.0218877803387
"UKENNW_UU_TP000110",2021-08-30,-34.7018149989489
"UKENNW_UU_TP000110",2021-09-06,-27.9206052114661
"UKENNW_UU_TP000110",2021-09-13,-28.7915413391452
"UKENNW_UU_TP000110",2021-09-20,-27.3620263679222
"UKENNW_UU_TP000110",2021-09-27,-28.3087282268309
"UKENNW_UU_TP000110",2021-10-04,-27.7230239004644
"UKENNW_UU_TP000110",2021-10-11,-27.4784627152629
"UKENNW_UU_TP000110",2021-10-18,-27.2102096443442
"UKENNW_UU_TP000110",2021-10-25,-33.6584245506303
"UKENNW_UU_TP000110",2021-11-01,-25.2675934170233
"UKENNW_UU_TP000110",2021-11-08,-24.8558316875433
"UKENNW_UU_TP000110",2021-11-15,-24.0335489091628
"UKENNW_UU_TP000110",2021-11-22,-24.6893185587574
"UKENNW_UU_TP000110",2021-11-29,-24.3867803677552
"UKENNW_UU_TP000110",2021-12-06,-23.1817154604085
"UKENNW_UU_TP000110",2021-12-13,-23.8198037860557
"UKENNW_UU_TP000110",2021-12-20,-47.2602983430251
"UKENNW_UU_TP000110",2021-12-27,-57.6821224256193
"UKENNW_UU_TP000110",2022-01-03,-37.195199416962
"UKENNW_UU_TP000110",2022-01-10,-26.7161538580879
"UKENNW_UU_TP000110",2022-01-17,-25.9887389022946
"UKENNW_UU_TP000110",2022-01-24,-24.9660821784988
"UKENNW_UU_TP000110",2022-01-31,-24.397937789296
"UKENNW_UU_TP000110",2022-02-07,-24.3794850348384
"UKENNW_UU_TP000110",2022-02-14,-26.895203620193
"UKENNW_UU_TP000110",2022-02-21,-29.2504534177426
"UKENNW_UU_TP000110",2022-02-28,-23.4727664934051
"UKENNW_UU_TP000110",2022-03-07,-23.1480403745498
"UKENNW_UU_TP000110",2022-03-14,-23.5656279210745
"UKENNW_UU_TP000110",2022-03-21,-22.8270773237455
"UKENNW_UU_TP000110",2022-03-28,-23.1943729191891
"UKENNW_UU_TP000110",2022-04-04,-24.7522499676585
"UKENNW_UU_TP000110",2022-04-11,-36.5858454872388
"UKENNW_UU_TP000110",2022-04-18,-33.0722805470589
"UKENNW_UU_TP000110",2022-04-25,-23.0115523177519
"UKENNW_UU_TP000115",2021-04-26,-17.9039294619297
"UKENNW_UU_TP000115",2021-05-03,-32.2757237690213
"UKENNW_UU_TP000115",2021-05-10,-24.8516751181873
"UKENNW_UU_TP000115",2021-05-17,-23.7073913609063
"UKENNW_UU_TP000115",2021-05-24,-26.3861921084179
"UKENNW_UU_TP000115",2021-05-31,-39.7809049344091
"UKENNW_UU_TP000115",2021-06-07,-24.8537572313038
"UKENNW_UU_TP000115",2021-06-14,-25.6443456272055
"UKENNW_UU_TP000115",2021-06-21,-26.0886592576157
"UKENNW_UU_TP000115",2021-06-28,-26.5306775691862
"UKENNW_UU_TP000115",2021-07-05,-27.5025194111773
"UKENNW_UU_TP000115",2021-07-12,-28.652769457774
"UKENNW_UU_TP000115",2021-07-19,-30.0904778970329
"UKENNW_UU_TP000115",2021-07-26,-33.9269033848723
"UKENNW_UU_TP000115",2021-08-02,-34.9437282106561
"UKENNW_UU_TP000115",2021-08-09,-34.502892795615
"UKENNW_UU_TP000115",2021-08-16,-34.928007522358
"UKENNW_UU_TP000115",2021-08-23,-34.076817983897
"UKENNW_UU_TP000115",2021-08-30,-35.5090480717569
"UKENNW_UU_TP000115",2021-09-06,-27.2043711871397
"UKENNW_UU_TP000115",2021-09-13,-28.611612439085
"UKENNW_UU_TP000115",2021-09-20,-27.4764010235177
"UKENNW_UU_TP000115",2021-09-27,-28.6203202355584
"UKENNW_UU_TP000115",2021-10-04,-28.4574901222466
"UKENNW_UU_TP000115",2021-10-11,-27.7486203221262
"UKENNW_UU_TP000115",2021-10-18,-28.4886912823776
"UKENNW_UU_TP000115",2021-10-25,-36.0481785589363
"UKENNW_UU_TP000115",2021-11-01,-27.4883505885383
"UKENNW_UU_TP000115",2021-11-08,-27.0395059633397
"UKENNW_UU_TP000115",2021-11-15,-27.0199366137261
"UKENNW_UU_TP000115",2021-11-22,-27.1928367244375
"UKENNW_UU_TP000115",2021-11-29,-26.9041555804826
"UKENNW_UU_TP000115",2021-12-06,-25.4814956751263
"UKENNW_UU_TP000115",2021-12-13,-24.6370236003521
"UKENNW_UU_TP000115",2021-12-20,-47.8383848680055
"UKENNW_UU_TP000115",2021-12-27,-62.3701150976334
"UKENNW_UU_TP000115",2022-01-03,-39.0349978633019
"UKENNW_UU_TP000115",2022-01-10,-28.0457094230723
"UKENNW_UU_TP000115",2022-01-17,-26.6306844543153
"UKENNW_UU_TP000115",2022-01-24,-25.4963458598471
"UKENNW_UU_TP000115",2022-01-31,-25.190771063188
"UKENNW_UU_TP000115",2022-02-07,-25.4731831788496
"UKENNW_UU_TP000115",2022-02-14,-32.3989133853461
"UKENNW_UU_TP000115",2022-02-21,-26.0264905938082
"UKENNW_UU_TP000115",2022-02-28,-24.6202639977817
"UKENNW_UU_TP000115",2022-03-07,-25.0399152489151
"UKENNW_UU_TP000115",2022-03-14,-25.761298746717
"UKENNW_UU_TP000115",2022-03-21,-24.9245381456042
"UKENNW_UU_TP000115",2022-03-28,-25.0519962754049
"UKENNW_UU_TP000115",2022-04-04,-31.005301434249
"UKENNW_UU_TP000115",2022-04-11,-40.2026900871931
"UKENNW_UU_TP000115",2022-04-18,-30.942411311826
"UKENNW_UU_TP000115",2022-04-25,-25.0800460454787
"UKENNW_UU_TP000116",2021-04-26,-13.1009192398191
"UKENNW_UU_TP000116",2021-05-03,-35.7865066540504
"UKENNW_UU_TP000116",2021-05-10,-29.2072121964627
"UKENNW_UU_TP000116",2021-05-17,-27.5598969824644
"UKENNW_UU_TP000116",2021-05-24,-29.3131688379877
"UKENNW_UU_TP000116",2021-05-31,-42.3242229088816
"UKENNW_UU_TP000116",2021-06-07,-31.916838914561
"UKENNW_UU_TP000116",2021-06-14,-28.2829505787943
"UKENNW_UU_TP000116",2021-06-21,-28.435420636709
"UKENNW_UU_TP000116",2021-06-28,-30.2112594432531
"UKENNW_UU_TP000116",2021-07-05,-29.2268195712178
"UKENNW_UU_TP000116",2021-07-12,-31.1210345735228
"UKENNW_UU_TP000116",2021-07-19,-32.390654249414
"UKENNW_UU_TP000116",2021-07-26,-34.8909214909651
"UKENNW_UU_TP000116",2021-08-02,-36.5997897979419
