,site_code,dailytemp,date,,
14150,UKENMI_ST_TP000186,283.411952,16/02/2022,284.8672599,3
14151,UKENMI_ST_TP000186,285.8181299,17/02/2022,284.7270382,3
14152,UKENMI_ST_TP000186,286.6885678,18/02/2022,285.0539489,3
14153,UKENMI_ST_TP000186,290.0074457,19/02/2022,285.7923308,4
14154,UKENMI_ST_TP000186,285.9737743,20/02/2022,285.8294207,4
14155,UKENMI_ST_TP000186,281.1196597,21/02/2022,285.1765794,3
14156,UKENMI_ST_TP000186,282.7552363,22/02/2022,285.1106808,3
14157,UKENMI_ST_TP000186,282.8642654,23/02/2022,285.0324399,3
14158,UKENMI_ST_TP000186,284.8229157,24/02/2022,284.8902664,3
14159,UKENMI_ST_TP000186,284.171148,25/02/2022,284.530635,3
14160,UKENMI_ST_TP000186,285.0679725,26/02/2022,283.824996,3
14161,UKENMI_ST_TP000186,288.1222585,27/02/2022,284.1319223,3
14162,UKENMI_ST_TP000186,287.4060017,28/02/2022,285.0299712,3
14163,UKENMI_ST_TP000186,285.6846504,01/03/2022,285.4484589,4
14164,UKENMI_ST_TP000186,283.1131976,02/03/2022,285.4840206,4
14165,UKENMI_ST_TP000186,282.8939835,03/03/2022,285.2084589,3
14166,UKENMI_ST_TP000186,288.3842351,04/03/2022,285.8103285,4
14167,UKENMI_ST_TP000186,288.7050765,05/03/2022,286.3299148,4
14168,UKENMI_ST_TP000186,288.0126047,06/03/2022,286.3142499,4
14169,UKENMI_ST_TP000186,288.4447209,07/03/2022,286.4626384,4
14170,UKENMI_ST_TP000186,290.0557845,08/03/2022,287.0870861,4
14171,UKENMI_ST_TP000186,292.3149144,09/03/2022,288.4016171,4
14172,UKENMI_ST_TP000186,293.6526963,10/03/2022,289.9385761,5
14173,UKENMI_ST_TP000186,293.2784939,11/03/2022,290.6377559,5
14174,UKENMI_ST_TP000186,292.6418209,12/03/2022,291.2001479,5
14175,UKENMI_ST_TP000186,291.8442396,13/03/2022,291.7475244,5
14176,UKENMI_ST_TP000186,290.7589318,14/03/2022,292.0781259,5
14177,UKENMI_ST_TP000186,287.7920548,15/03/2022,291.7547359,5
14178,UKENMI_ST_TP000186,287.9602124,16/03/2022,291.1326357,5
14179,UKENMI_ST_TP000186,287.5798219,17/03/2022,290.2650822,5
14180,UKENMI_ST_TP000186,288.3847335,18/03/2022,289.5659736,5
14181,UKENMI_ST_TP000186,288.9131142,19/03/2022,289.0333012,5
14182,UKENMI_ST_TP000186,288.7380168,20/03/2022,288.5895551,4
14183,UKENMI_ST_TP000186,290.2110675,21/03/2022,288.5112887,4
14184,UKENMI_ST_TP000186,288.8657881,22/03/2022,288.6646792,4
14185,UKENMI_ST_TP000186,287.906009,23/03/2022,288.6569359,4
14186,UKENMI_ST_TP000186,287.7086229,24/03/2022,288.675336,4
14187,UKENMI_ST_TP000186,287.8055677,25/03/2022,288.5925981,4
14188,UKENMI_ST_TP000186,288.8899552,26/03/2022,288.5892896,4
14189,UKENMI_ST_TP000186,289.4971374,27/03/2022,288.6977354,4
14190,UKENMI_ST_TP000186,291.0789709,28/03/2022,288.8217216,4
14191,UKENMI_ST_TP000186,290.518714,29/03/2022,289.0578539,5
14192,UKENMI_ST_TP000186,287.8602775,30/03/2022,289.0513208,5
14193,UKENMI_ST_TP000186,285.9897439,31/03/2022,288.8057667,4
14194,UKENMI_ST_TP000186,284.1550477,01/04/2022,288.2842638,4
14195,UKENMI_ST_TP000186,285.6448965,02/04/2022,287.820684,4
14196,UKENMI_ST_TP000186,278.30885,03/04/2022,286.2223572,4
14197,UKENMI_ST_TP000199,279.213925,01/05/2021,,
14198,UKENMI_ST_TP000199,279.1498489,02/05/2021,,
14199,UKENMI_ST_TP000199,280.5860596,03/05/2021,,
14200,UKENMI_ST_TP000199,278.810517,04/05/2021,,
14201,UKENMI_ST_TP000199,277.7191156,05/05/2021,,
14202,UKENMI_ST_TP000199,277.6363653,06/05/2021,,
14203,UKENMI_ST_TP000199,276.0561317,07/05/2021,,
14204,UKENMI_ST_TP000199,278.4896161,08/05/2021,,
14205,UKENMI_ST_TP000199,281.6599375,09/05/2021,,
14206,UKENMI_ST_TP000199,283.3740412,10/05/2021,,
14207,UKENMI_ST_TP000199,282.1482147,11/05/2021,,
14208,UKENMI_ST_TP000199,281.6083924,12/05/2021,,
14209,UKENMI_ST_TP000199,281.6849092,13/05/2021,,
14210,UKENMI_ST_TP000199,279.6908058,14/05/2021,,
14211,UKENMI_ST_TP000199,279.9631112,15/05/2021,,
14212,UKENMI_ST_TP000199,280.595218,16/05/2021,,
14213,UKENMI_ST_TP000199,279.8565543,17/05/2021,,
14214,UKENMI_ST_TP000199,281.4581124,18/05/2021,,
14215,UKENMI_ST_TP000199,281.5715446,19/05/2021,,
14216,UKENMI_ST_TP000199,278.8518826,20/05/2021,,
14217,UKENMI_ST_TP000199,279.4840107,21/05/2021,,
14218,UKENMI_ST_TP000199,283.65098,22/05/2021,,
14219,UKENMI_ST_TP000199,283.4804029,23/05/2021,,
14220,UKENMI_ST_TP000199,283.8015385,24/05/2021,,
14221,UKENMI_ST_TP000199,282.1236156,25/05/2021,,
14222,UKENMI_ST_TP000199,282.5132275,26/05/2021,,
14223,UKENMI_ST_TP000199,281.4940306,27/05/2021,,
14224,UKENMI_ST_TP000199,282.0164337,28/05/2021,,
14225,UKENMI_ST_TP000199,280.754501,29/05/2021,,
14226,UKENMI_ST_TP000199,278.3691072,30/05/2021,,
14227,UKENMI_ST_TP000199,275.5477349,31/05/2021,,
14228,UKENMI_ST_TP000199,285.6448043,01/06/2021,,
14229,UKENMI_ST_TP000199,282.8692144,02/06/2021,,
14230,UKENMI_ST_TP000199,281.1386696,03/06/2021,,
14231,UKENMI_ST_TP000199,276.8330421,04/06/2021,,
14232,UKENMI_ST_TP000199,275.0897442,05/06/2021,,
14233,UKENMI_ST_TP000199,274.697237,06/06/2021,,
14234,UKENMI_ST_TP000199,275.5807902,07/06/2021,,
14235,UKENMI_ST_TP000199,278.555172,08/06/2021,,
14236,UKENMI_ST_TP000199,277.0453765,09/06/2021,,
14237,UKENMI_ST_TP000199,278.9365861,10/06/2021,,
14238,UKENMI_ST_TP000199,280.4256884,11/06/2021,,
14239,UKENMI_ST_TP000199,274.6227045,12/06/2021,,
14240,UKENMI_ST_TP000199,273.8147996,13/06/2021,,
14241,UKENMI_ST_TP000199,273.1170171,14/06/2021,,
14242,UKENMI_ST_TP000199,274.6129824,15/06/2021,,
14243,UKENMI_ST_TP000199,277.167381,16/06/2021,,
14244,UKENMI_ST_TP000199,275.4730034,17/06/2021,,
14245,UKENMI_ST_TP000199,274.452645,18/06/2021,,
14246,UKENMI_ST_TP000199,278.6174695,19/06/2021,,
14247,UKENMI_ST_TP000199,274.533136,20/06/2021,,
14248,UKENMI_ST_TP000199,274.3183641,21/06/2021,,
14249,UKENMI_ST_TP000199,276.6430082,22/06/2021,,
14250,UKENMI_ST_TP000199,275.5972811,23/06/2021,,
14251,UKENMI_ST_TP000199,275.3530868,24/06/2021,,
14252,UKENMI_ST_TP000199,275.310991,25/06/2021,,
14253,UKENMI_ST_TP000199,277.4040241,26/06/2021,,
14254,UKENMI_ST_TP000199,280.9055138,27/06/2021,,
14255,UKENMI_ST_TP000199,279.128589,28/06/2021,,
14256,UKENMI_ST_TP000199,282.4405025,29/06/2021,,
14257,UKENMI_ST_TP000199,277.9786749,30/06/2021,,
14258,UKENMI_ST_TP000199,278.7623247,01/07/2021,,
14259,UKENMI_ST_TP000199,288.1951151,02/07/2021,,
14260,UKENMI_ST_TP000199,287.3728361,03/07/2021,,
14261,UKENMI_ST_TP000199,288.245279,04/07/2021,,
14262,UKENMI_ST_TP000199,289.6286777,05/07/2021,,
14263,UKENMI_ST_TP000199,288.8534714,06/07/2021,,
14264,UKENMI_ST_TP000199,289.3844325,07/07/2021,,
14265,UKENMI_ST_TP000199,288.7570944,08/07/2021,,
14266,UKENMI_ST_TP000199,288.410861,09/07/2021,,
14267,UKENMI_ST_TP000199,288.3578806,10/07/2021,,
14268,UKENMI_ST_TP000199,289.6192166,11/07/2021,,
14269,UKENMI_ST_TP000199,289.7538538,12/07/2021,,
14270,UKENMI_ST_TP000199,289.6303593,13/07/2021,,
14271,UKENMI_ST_TP000199,289.9323718,14/07/2021,,
14272,UKENMI_ST_TP000199,290.7053448,15/07/2021,,
14273,UKENMI_ST_TP000199,290.17908,16/07/2021,,
14274,UKENMI_ST_TP000199,287.7684342,17/07/2021,,
14275,UKENMI_ST_TP000199,288.6995303,18/07/2021,,
14276,UKENMI_ST_TP000199,289.6636165,19/07/2021,,
14277,UKENMI_ST_TP000199,289.5084988,20/07/2021,,
14278,UKENMI_ST_TP000199,290.6522296,21/07/2021,,
14279,UKENMI_ST_TP000199,289.7367274,22/07/2021,,
14280,UKENMI_ST_TP000199,290.3630549,23/07/2021,,
14281,UKENMI_ST_TP000199,290.0208289,24/07/2021,,
14282,UKENMI_ST_TP000199,288.7894595,25/07/2021,,
14283,UKENMI_ST_TP000199,288.7280429,26/07/2021,,
14284,UKENMI_ST_TP000199,288.6600211,27/07/2021,,
14285,UKENMI_ST_TP000199,287.2313029,28/07/2021,,
14286,UKENMI_ST_TP000199,287.3969584,29/07/2021,,
14287,UKENMI_ST_TP000199,286.7594976,30/07/2021,,
14288,UKENMI_ST_TP000199,287.7028189,31/07/2021,,
14289,UKENMI_ST_TP000199,287.5971613,01/08/2021,,
14290,UKENMI_ST_TP000199,279.0764246,02/08/2021,,
14291,UKENMI_ST_TP000199,280.1102797,03/08/2021,,
14292,UKENMI_ST_TP000199,280.5734863,04/08/2021,,
14293,UKENMI_ST_TP000199,280.7546577,05/08/2021,,
14294,UKENMI_ST_TP000199,279.006142,06/08/2021,,
14295,UKENMI_ST_TP000199,278.9552377,07/08/2021,,
14296,UKENMI_ST_TP000199,280.6111568,08/08/2021,,
14297,UKENMI_ST_TP000199,283.3277165,09/08/2021,,
14298,UKENMI_ST_TP000199,286.2172991,10/08/2021,,
14299,UKENMI_ST_TP000199,284.2468325,11/08/2021,,
14300,UKENMI_ST_TP000199,283.0893269,12/08/2021,,
14301,UKENMI_ST_TP000199,283.437562,13/08/2021,,
14302,UKENMI_ST_TP000199,283.8697007,14/08/2021,,
14303,UKENMI_ST_TP000199,282.8517996,15/08/2021,,
14304,UKENMI_ST_TP000199,283.1029908,16/08/2021,,
14305,UKENMI_ST_TP000199,283.4412228,17/08/2021,,
14306,UKENMI_ST_TP000199,283.5913204,18/08/2021,,
14307,UKENMI_ST_TP000199,283.1342354,19/08/2021,,
14308,UKENMI_ST_TP000199,283.6684548,20/08/2021,,
14309,UKENMI_ST_TP000199,282.5410309,21/08/2021,,
14310,UKENMI_ST_TP000199,283.1964207,22/08/2021,,
14311,UKENMI_ST_TP000199,282.5905228,23/08/2021,,
14312,UKENMI_ST_TP000199,281.6848558,24/08/2021,,
14313,UKENMI_ST_TP000199,281.9339314,25/08/2021,,
14314,UKENMI_ST_TP000199,283.0544376,26/08/2021,,
14315,UKENMI_ST_TP000199,283.3175678,27/08/2021,,
14316,UKENMI_ST_TP000199,285.1677291,28/08/2021,,
14317,UKENMI_ST_TP000199,285.6609586,29/08/2021,,
14318,UKENMI_ST_TP000199,287.0191495,30/08/2021,,
14319,UKENMI_ST_TP000199,286.0479183,31/08/2021,,
14320,UKENMI_ST_TP000199,287.4784454,01/09/2021,,
14321,UKENMI_ST_TP000199,279.3964984,02/09/2021,,
14322,UKENMI_ST_TP000199,274.4417346,03/09/2021,,
14323,UKENMI_ST_TP000199,278.1045968,04/09/2021,,
14324,UKENMI_ST_TP000199,277.9689201,05/09/2021,,
14325,UKENMI_ST_TP000199,277.6138417,06/09/2021,,
14326,UKENMI_ST_TP000199,276.1368074,07/09/2021,,
14327,UKENMI_ST_TP000199,277.1075528,08/09/2021,,
14328,UKENMI_ST_TP000199,277.6834583,09/09/2021,,
14329,UKENMI_ST_TP000199,278.454944,10/09/2021,,
14330,UKENMI_ST_TP000199,277.3577172,11/09/2021,,
14331,UKENMI_ST_TP000199,278.3397347,12/09/2021,,
14332,UKENMI_ST_TP000199,284.2117796,13/09/2021,,
14333,UKENMI_ST_TP000199,283.7805964,14/09/2021,,
14334,UKENMI_ST_TP000199,283.8858147,15/09/2021,,
14335,UKENMI_ST_TP000199,283.2513911,16/09/2021,,
14336,UKENMI_ST_TP000199,282.2576265,17/09/2021,,
14337,UKENMI_ST_TP000199,278.8959122,18/09/2021,,
14338,UKENMI_ST_TP000199,279.8035908,19/09/2021,,
14339,UKENMI_ST_TP000199,277.6916478,20/09/2021,,
14340,UKENMI_ST_TP000199,277.7400023,21/09/2021,,
14341,UKENMI_ST_TP000199,275.841514,22/09/2021,,
14342,UKENMI_ST_TP000199,274.6457157,23/09/2021,,
14343,UKENMI_ST_TP000199,281.1613553,24/09/2021,,
14344,UKENMI_ST_TP000199,280.3651959,25/09/2021,,
14345,UKENMI_ST_TP000199,278.3787864,26/09/2021,,
14346,UKENMI_ST_TP000199,279.1799043,27/09/2021,,
14347,UKENMI_ST_TP000199,280.7054205,28/09/2021,,
14348,UKENMI_ST_TP000199,281.6809282,29/09/2021,,
14349,UKENMI_ST_TP000199,282.8819218,30/09/2021,,
14350,UKENMI_ST_TP000199,286.2204647,01/10/2021,,
14351,UKENMI_ST_TP000199,285.9721603,02/10/2021,,
14352,UKENMI_ST_TP000199,276.1682911,03/10/2021,,
14353,UKENMI_ST_TP000199,276.2004347,04/10/2021,,
14354,UKENMI_ST_TP000199,277.0296357,05/10/2021,,
14355,UKENMI_ST_TP000199,282.0256831,06/10/2021,,
14356,UKENMI_ST_TP000199,283.321352,07/10/2021,,
14357,UKENMI_ST_TP000199,282.4738175,08/10/2021,,
14358,UKENMI_ST_TP000199,280.0464595,09/10/2021,,
14359,UKENMI_ST_TP000199,278.4168078,10/10/2021,,
14360,UKENMI_ST_TP000199,278.1183074,11/10/2021,,
14361,UKENMI_ST_TP000199,279.1462584,12/10/2021,,
14362,UKENMI_ST_TP000199,282.5053988,13/10/2021,,
14363,UKENMI_ST_TP000199,284.486901,14/10/2021,,
14364,UKENMI_ST_TP000199,285.0216757,15/10/2021,,
14365,UKENMI_ST_TP000199,283.7648767,16/10/2021,,
14366,UKENMI_ST_TP000199,286.2031317,17/10/2021,,
14367,UKENMI_ST_TP000199,286.0471201,18/10/2021,,
14368,UKENMI_ST_TP000199,285.3201218,19/10/2021,,
14369,UKENMI_ST_TP000199,283.242959,20/10/2021,,
14370,UKENMI_ST_TP000199,282.2252757,21/10/2021,,
14371,UKENMI_ST_TP000199,283.5806586,22/10/2021,,
14372,UKENMI_ST_TP000199,283.7781804,23/10/2021,,
14373,UKENMI_ST_TP000199,282.5502729,24/10/2021,,
14374,UKENMI_ST_TP000199,283.3030688,25/10/2021,,
14375,UKENMI_ST_TP000199,283.3610884,26/10/2021,,
14376,UKENMI_ST_TP000199,281.3446608,27/10/2021,,
14377,UKENMI_ST_TP000199,281.2807868,28/10/2021,,
14378,UKENMI_ST_TP000199,280.837122,29/10/2021,,
14379,UKENMI_ST_TP000199,281.2807423,30/10/2021,,
14380,UKENMI_ST_TP000199,281.6989581,31/10/2021,,
14381,UKENMI_ST_TP000199,282.595328,01/11/2021,,
14382,UKENMI_ST_TP000199,289.489569,02/11/2021,,
14383,UKENMI_ST_TP000199,290.2997719,03/11/2021,,
14384,UKENMI_ST_TP000199,290.4069605,04/11/2021,,
14385,UKENMI_ST_TP000199,288.7715673,05/11/2021,,
14386,UKENMI_ST_TP000199,288.1904958,06/11/2021,,
14387,UKENMI_ST_TP000199,287.8466641,07/11/2021,,
14388,UKENMI_ST_TP000199,289.4225302,08/11/2021,,
14389,UKENMI_ST_TP000199,290.184542,09/11/2021,,
14390,UKENMI_ST_TP000199,290.0912704,10/11/2021,,
14391,UKENMI_ST_TP000199,288.8771715,11/11/2021,,
14392,UKENMI_ST_TP000199,288.6711143,12/11/2021,,
14393,UKENMI_ST_TP000199,288.7782402,13/11/2021,,
14394,UKENMI_ST_TP000199,290.2171485,14/11/2021,,
14395,UKENMI_ST_TP000199,289.852664,15/11/2021,,
14396,UKENMI_ST_TP000199,290.6053095,16/11/2021,,
14397,UKENMI_ST_TP000199,291.9793253,17/11/2021,,
14398,UKENMI_ST_TP000199,294.0876144,18/11/2021,,
14399,UKENMI_ST_TP000199,295.0701358,19/11/2021,,
14400,UKENMI_ST_TP000199,295.5487321,20/11/2021,,
14401,UKENMI_ST_TP000199,295.5012957,21/11/2021,,
14402,UKENMI_ST_TP000199,294.9919157,22/11/2021,,
14403,UKENMI_ST_TP000199,295.6833146,23/11/2021,,
14404,UKENMI_ST_TP000199,293.6616236,24/11/2021,,
14405,UKENMI_ST_TP000199,290.6721052,25/11/2021,,
14406,UKENMI_ST_TP000199,291.0039635,26/11/2021,,
14407,UKENMI_ST_TP000199,292.8750493,27/11/2021,,
14408,UKENMI_ST_TP000199,290.6628145,28/11/2021,,
14409,UKENMI_ST_TP000199,289.0829922,29/11/2021,,
14410,UKENMI_ST_TP000199,288.9102831,30/11/2021,,
14411,UKENMI_ST_TP000199,287.4983095,01/12/2021,,
14412,UKENMI_ST_TP000199,288.7181257,02/12/2021,,
14413,UKENMI_ST_TP000199,290.2299989,03/12/2021,,
14414,UKENMI_ST_TP000199,291.4172894,04/12/2021,,
14415,UKENMI_ST_TP000199,289.9970064,05/12/2021,,
14416,UKENMI_ST_TP000199,287.2150491,06/12/2021,,
14417,UKENMI_ST_TP000199,288.0922629,07/12/2021,,
14418,UKENMI_ST_TP000199,288.7808514,08/12/2021,,
14419,UKENMI_ST_TP000199,288.9120423,09/12/2021,,
14420,UKENMI_ST_TP000199,288.6788565,10/12/2021,,
14421,UKENMI_ST_TP000199,289.5639518,11/12/2021,,
14422,UKENMI_ST_TP000199,291.034193,12/12/2021,,
14423,UKENMI_ST_TP000199,290.7307199,13/12/2021,,
14424,UKENMI_ST_TP000199,289.3681361,14/12/2021,,
14425,UKENMI_ST_TP000199,291.7812274,15/12/2021,,
14426,UKENMI_ST_TP000199,290.9016876,16/12/2021,,
14427,UKENMI_ST_TP000199,289.348081,17/12/2021,,
14428,UKENMI_ST_TP000199,291.7792743,18/12/2021,,
14429,UKENMI_ST_TP000199,289.3027252,19/12/2021,,
14430,UKENMI_ST_TP000199,285.9787045,20/12/2021,,
14431,UKENMI_ST_TP000199,286.8739853,21/12/2021,,
14432,UKENMI_ST_TP000199,286.0083742,22/12/2021,,
14433,UKENMI_ST_TP000199,285.7939609,23/12/2021,,
14434,UKENMI_ST_TP000199,285.7840741,24/12/2021,,
14435,UKENMI_ST_TP000199,287.3589242,25/12/2021,,
14436,UKENMI_ST_TP000199,288.6708466,26/12/2021,,
14437,UKENMI_ST_TP000199,287.9747839,27/12/2021,,
14438,UKENMI_ST_TP000199,288.4786447,28/12/2021,,
14439,UKENMI_ST_TP000199,288.5129967,29/12/2021,,
14440,UKENMI_ST_TP000199,286.7202969,30/12/2021,,
14441,UKENMI_ST_TP000199,288.8157403,31/12/2021,,
14442,UKENMI_ST_TP000199,289.278664,01/01/2022,288.3502819,4
14443,UKENMI_ST_TP000199,281.4583616,02/01/2022,287.3199269,4
14444,UKENMI_ST_TP000199,278.7189398,03/01/2022,285.9976634,4
14445,UKENMI_ST_TP000199,278.4947055,04/01/2022,284.5713864,3
14446,UKENMI_ST_TP000199,278.2253977,05/01/2022,283.1017294,3
14447,UKENMI_ST_TP000199,278.9433947,06/01/2022,281.9907434,2
14448,UKENMI_ST_TP000199,283.4372937,07/01/2022,281.2223939,2
14449,UKENMI_ST_TP000199,281.8810571,08/01/2022,280.1655929,1
14450,UKENMI_ST_TP000199,281.5975313,09/01/2022,280.1854743,1
14451,UKENMI_ST_TP000199,285.3183479,10/01/2022,281.1282469,2
14452,UKENMI_ST_TP000199,284.3242188,11/01/2022,281.9610345,2
14453,UKENMI_ST_TP000199,284.0767663,12/01/2022,282.7969443,3
14454,UKENMI_ST_TP000199,284.7403339,13/01/2022,283.6250784,3
14455,UKENMI_ST_TP000199,283.8588047,14/01/2022,283.6852943,3
14456,UKENMI_ST_TP000199,282.2268648,15/01/2022,283.7346954,3
14457,UKENMI_ST_TP000199,281.3604622,16/01/2022,283.7008284,3
14458,UKENMI_ST_TP000199,282.3590654,17/01/2022,283.2780737,3
14459,UKENMI_ST_TP000199,281.2746166,18/01/2022,282.8424163,3
14460,UKENMI_ST_TP000199,283.0703462,19/01/2022,282.698642,3
14461,UKENMI_ST_TP000199,283.4779437,20/01/2022,282.5183005,2
14462,UKENMI_ST_TP000199,281.9702508,21/01/2022,282.2485071,2
14463,UKENMI_ST_TP000199,278.4168698,22/01/2022,281.7042221,2
14464,UKENMI_ST_TP000199,276.8604616,23/01/2022,281.0613649,2
14465,UKENMI_ST_TP000199,277.5993274,24/01/2022,280.3814023,2
14466,UKENMI_ST_TP000199,279.531031,25/01/2022,280.1323186,1
14467,UKENMI_ST_TP000199,276.5391076,26/01/2022,279.1992846,1
14468,UKENMI_ST_TP000199,277.8757273,27/01/2022,278.3989679,1
14469,UKENMI_ST_TP000199,274.9241858,28/01/2022,277.3923872,1
14470,UKENMI_ST_TP000199,273.2198559,29/01/2022,276.6499567,1
14471,UKENMI_ST_TP000199,273.9431829,30/01/2022,276.2332026,1
14472,UKENMI_ST_TP000199,282.1735481,31/01/2022,276.8866627,1
14473,UKENMI_ST_TP000199,285.954174,01/02/2022,277.8042545,1
14474,UKENMI_ST_TP000199,284.0430257,02/02/2022,278.8762428,1
14475,UKENMI_ST_TP000199,284.2389142,03/02/2022,279.7852695,1
14476,UKENMI_ST_TP000199,284.4274937,04/02/2022,281.1428849,2
14477,UKENMI_ST_TP000199,284.5016975,05/02/2022,282.7545766,3
14478,UKENMI_ST_TP000199,285.0342401,06/02/2022,284.3390133,3
14479,UKENMI_ST_TP000199,288.5821972,07/02/2022,285.2545346,3
14480,UKENMI_ST_TP000199,288.3888025,08/02/2022,285.6023387,4
14481,UKENMI_ST_TP000199,287.4687964,09/02/2022,286.0917345,4
14482,UKENMI_ST_TP000199,286.3585933,10/02/2022,286.3945458,4
14483,UKENMI_ST_TP000199,284.2129599,11/02/2022,286.3638981,4
14484,UKENMI_ST_TP000199,284.9133107,12/02/2022,286.4227,4
14485,UKENMI_ST_TP000199,286.3475005,13/02/2022,286.6103086,4
14486,UKENMI_ST_TP000199,285.0641174,14/02/2022,286.1077258,4
14487,UKENMI_ST_TP000199,284.3336515,15/02/2022,285.5284185,4
14488,UKENMI_ST_TP000199,284.3204047,16/02/2022,285.0786483,3
14489,UKENMI_ST_TP000199,285.317976,17/02/2022,284.9299887,3
14490,UKENMI_ST_TP000199,286.6882442,18/02/2022,285.2836007,3
14491,UKENMI_ST_TP000199,289.4575535,19/02/2022,285.9327783,4
14492,UKENMI_ST_TP000199,286.100311,20/02/2022,285.8974655,4
14493,UKENMI_ST_TP000199,281.5969248,21/02/2022,285.4021522,4
14494,UKENMI_ST_TP000199,281.7197227,22/02/2022,285.0287338,3
14495,UKENMI_ST_TP000199,282.4631027,23/02/2022,284.763405,3
14496,UKENMI_ST_TP000199,284.7728237,24/02/2022,284.6855261,3
14497,UKENMI_ST_TP000199,284.0952654,25/02/2022,284.3151005,3
14498,UKENMI_ST_TP000199,285.3438422,26/02/2022,283.7274275,3
14499,UKENMI_ST_TP000199,287.6143421,27/02/2022,283.9437176,3
14500,UKENMI_ST_TP000199,287.2754806,28/02/2022,284.7549399,3
14501,UKENMI_ST_TP000199,285.0088841,01/03/2022,285.2248201,3
14502,UKENMI_ST_TP000199,283.1163588,02/03/2022,285.3181424,3
14503,UKENMI_ST_TP000199,283.2774789,03/03/2022,285.1045217,3
14504,UKENMI_ST_TP000199,287.9216836,04/03/2022,285.6511529,4
14505,UKENMI_ST_TP000199,288.1117112,05/03/2022,286.0465627,4
14506,UKENMI_ST_TP000199,289.2864259,06/03/2022,286.2854319,4
14507,UKENMI_ST_TP000199,289.0675608,07/03/2022,286.5414433,4
14508,UKENMI_ST_TP000199,290.7429488,08/03/2022,287.3605954,4
14509,UKENMI_ST_TP000199,293.0918214,09/03/2022,288.7856615,4
14510,UKENMI_ST_TP000199,294.2636566,10/03/2022,290.3551155,5
14511,UKENMI_ST_TP000199,294.319726,11/03/2022,291.2691215,5
14512,UKENMI_ST_TP000199,290.9480451,12/03/2022,291.6743121,5
14513,UKENMI_ST_TP000199,291.1566877,13/03/2022,291.9414924,5
14514,UKENMI_ST_TP000199,290.3975611,14/03/2022,292.1314924,5
14515,UKENMI_ST_TP000199,288.583278,15/03/2022,291.822968,5
14516,UKENMI_ST_TP000199,288.5324357,16/03/2022,291.1716272,5
14517,UKENMI_ST_TP000199,288.1571681,17/03/2022,290.2992717,5
14518,UKENMI_ST_TP000199,288.9215288,18/03/2022,289.5281006,5
14519,UKENMI_ST_TP000199,288.9401283,19/03/2022,289.2412554,5
14520,UKENMI_ST_TP000199,288.4994249,20/03/2022,288.8616464,4
14521,UKENMI_ST_TP000199,288.5826883,21/03/2022,288.6023789,4
14522,UKENMI_ST_TP000199,288.2559681,22/03/2022,288.5556203,4
14523,UKENMI_ST_TP000199,287.1698672,23/03/2022,288.3609677,4
14524,UKENMI_ST_TP000199,286.9150807,24/03/2022,288.1835266,4
14525,UKENMI_ST_TP000199,286.6982549,25/03/2022,287.8659161,4
14526,UKENMI_ST_TP000199,288.619826,26/03/2022,287.8201586,4
14527,UKENMI_ST_TP000199,289.2131246,27/03/2022,287.9221157,4
14528,UKENMI_ST_TP000199,290.4404132,28/03/2022,288.187505,4
14529,UKENMI_ST_TP000199,290.0733299,29/03/2022,288.4471281,4
14530,UKENMI_ST_TP000199,287.4781148,30/03/2022,288.4911634,4
14531,UKENMI_ST_TP000199,285.3590069,31/03/2022,288.2688672,4
14532,UKENMI_ST_TP000199,283.2256225,01/04/2022,287.7727768,4
14533,UKENMI_ST_TP000199,285.7007634,02/04/2022,287.3557679,4
14534,UKENMI_ST_TP000199,277.41605,03/04/2022,285.6704715,4
14535,UKENMI_ST_TP000207,278.310894,01/05/2021,,
14536,UKENMI_ST_TP000207,278.6094602,02/05/2021,,
14537,UKENMI_ST_TP000207,279.6724574,03/05/2021,,
14538,UKENMI_ST_TP000207,278.2265345,04/05/2021,,
14539,UKENMI_ST_TP000207,277.0087929,05/05/2021,,
14540,UKENMI_ST_TP000207,277.1482569,06/05/2021,,
14541,UKENMI_ST_TP000207,275.634697,07/05/2021,,
14542,UKENMI_ST_TP000207,278.1077385,08/05/2021,,
14543,UKENMI_ST_TP000207,281.4258919,09/05/2021,,
14544,UKENMI_ST_TP000207,282.919075,10/05/2021,,
14545,UKENMI_ST_TP000207,282.1232516,11/05/2021,,
14546,UKENMI_ST_TP000207,281.3268712,12/05/2021,,
14547,UKENMI_ST_TP000207,281.5402794,13/05/2021,,
14548,UKENMI_ST_TP000207,279.1475703,14/05/2021,,
14549,UKENMI_ST_TP000207,279.2881762,15/05/2021,,
14550,UKENMI_ST_TP000207,280.0574773,16/05/2021,,
14551,UKENMI_ST_TP000207,279.4187088,17/05/2021,,
14552,UKENMI_ST_TP000207,280.2328796,18/05/2021,,
14553,UKENMI_ST_TP000207,281.108949,19/05/2021,,
14554,UKENMI_ST_TP000207,278.4760768,20/05/2021,,
14555,UKENMI_ST_TP000207,279.1386935,21/05/2021,,
14556,UKENMI_ST_TP000207,282.8506444,22/05/2021,,
14557,UKENMI_ST_TP000207,283.3584862,23/05/2021,,
14558,UKENMI_ST_TP000207,283.1119932,24/05/2021,,
14559,UKENMI_ST_TP000207,282.8186963,25/05/2021,,
14560,UKENMI_ST_TP000207,282.7520167,26/05/2021,,
14561,UKENMI_ST_TP000207,281.6775678,27/05/2021,,
