"site_code","date","weighted_mobility"
"UKENNE_YW_TP000086","2022-03-21",-16.5051013199044
"UKENNE_YW_TP000086","2022-03-28",-16.7653671337742
"UKENNE_YW_TP000086","2022-04-04",-15.4054670691605
"UKENNE_YW_TP000086","2022-04-11",-21.8610481214514
"UKENNE_YW_TP000086","2022-04-18",-38.229772283781
"UKENNE_YW_TP000086","2022-04-25",-15.0829190881989
"UKENNE_YW_TP000094","2021-05-03",0
"UKENNE_YW_TP000094","2021-05-10",-20.6731593875789
"UKENNE_YW_TP000094","2021-05-17",-18.8222299920421
"UKENNE_YW_TP000094","2021-05-24",-16.4144367891029
"UKENNE_YW_TP000094","2021-05-31",-28.7720635093921
"UKENNE_YW_TP000094","2021-06-07",-14.0766024900573
"UKENNE_YW_TP000094","2021-06-14",-12.6294943348899
"UKENNE_YW_TP000094","2021-06-21",-12.5031056266126
"UKENNE_YW_TP000094","2021-06-28",-13.7827356342848
"UKENNE_YW_TP000094","2021-07-05",-14.2134966188821
"UKENNE_YW_TP000094","2021-07-12",-13.787167070973
"UKENNE_YW_TP000094","2021-07-19",-16.6362805366809
"UKENNE_YW_TP000094","2021-07-26",-20.4992626981971
"UKENNE_YW_TP000094","2021-08-02",-23.4905956842297
"UKENNE_YW_TP000094","2021-08-09",-23.2007624848081
"UKENNE_YW_TP000094","2021-08-16",-22.6272830261705
"UKENNE_YW_TP000094","2021-08-23",-22.7783567355899
"UKENNE_YW_TP000094","2021-08-30",-27.6292404128971
"UKENNE_YW_TP000094","2021-09-06",-16.6149822582667
"UKENNE_YW_TP000094","2021-09-13",-14.4724678664265
"UKENNE_YW_TP000094","2021-09-20",-14.3542044892326
"UKENNE_YW_TP000094","2021-09-27",-13.9276508076865
"UKENNE_YW_TP000094","2021-10-04",-14.635749050731
"UKENNE_YW_TP000094","2021-10-11",-13.3520820160206
"UKENNE_YW_TP000094","2021-10-18",-14.2194406886366
"UKENNE_YW_TP000094","2021-10-25",-22.7681353236202
"UKENNE_YW_TP000094","2021-11-01",-17.4865110367246
"UKENNE_YW_TP000094","2021-11-08",-13.4866509025806
"UKENNE_YW_TP000094","2021-11-15",-13.4907055999438
"UKENNE_YW_TP000094","2021-11-22",-13.9090420677837
"UKENNE_YW_TP000094","2021-11-29",-16.7744808287767
"UKENNE_YW_TP000094","2021-12-06",-13.4784740949851
"UKENNE_YW_TP000094","2021-12-13",-12.1989928369558
"UKENNE_YW_TP000094","2021-12-20",-22.2088717758026
"UKENNE_YW_TP000094","2021-12-27",-62.1774119538763
"UKENNE_YW_TP000094","2022-01-03",-39.1923813686891
"UKENNE_YW_TP000094","2022-01-10",-16.3417610470569
"UKENNE_YW_TP000094","2022-01-17",-13.7805667311619
"UKENNE_YW_TP000094","2022-01-24",-13.0662189806635
"UKENNE_YW_TP000094","2022-01-31",-11.9314881584652
"UKENNE_YW_TP000094","2022-02-07",-11.500949146233
"UKENNE_YW_TP000094","2022-02-14",-11.0745962734484
"UKENNE_YW_TP000094","2022-02-21",-19.7968417266392
"UKENNE_YW_TP000094","2022-02-28",-12.6479344746936
"UKENNE_YW_TP000094","2022-03-07",-10.6336945918542
"UKENNE_YW_TP000094","2022-03-14",-11.2072620125319
"UKENNE_YW_TP000094","2022-03-21",-12.3439335218476
"UKENNE_YW_TP000094","2022-03-28",-12.6295777937409
"UKENNE_YW_TP000094","2022-04-04",-11.9049898741239
"UKENNE_YW_TP000094","2022-04-11",-18.0538911087525
"UKENNE_YW_TP000094","2022-04-18",-37.0165922668303
"UKENNE_YW_TP000094","2022-04-25",-12.0416949052493
"UKENNE_YW_TP000095","2021-05-03",0
"UKENNE_YW_TP000095","2021-05-10",-17.6026901720224
"UKENNE_YW_TP000095","2021-05-17",-16.5236641944639
"UKENNE_YW_TP000095","2021-05-24",-15.4754638294621
"UKENNE_YW_TP000095","2021-05-31",-28.999128023926
"UKENNE_YW_TP000095","2021-06-07",-15.9357328466644
"UKENNE_YW_TP000095","2021-06-14",-12.9517996349983
"UKENNE_YW_TP000095","2021-06-21",-13.8567068691059
"UKENNE_YW_TP000095","2021-06-28",-15.1428571428571
"UKENNE_YW_TP000095","2021-07-05",-14.9517996349983
"UKENNE_YW_TP000095","2021-07-12",-16.5870593717255
"UKENNE_YW_TP000095","2021-07-19",-18.2696474973804
"UKENNE_YW_TP000095","2021-07-26",-23.6352597367272
"UKENNE_YW_TP000095","2021-08-02",-26.8419480448829
"UKENNE_YW_TP000095","2021-08-09",-25.8892764338107
"UKENNE_YW_TP000095","2021-08-16",-24.333478662679
"UKENNE_YW_TP000095","2021-08-23",-23.7933116918442
"UKENNE_YW_TP000095","2021-08-30",-29.9361688347014
"UKENNE_YW_TP000095","2021-09-06",-19.0160667883339
"UKENNE_YW_TP000095","2021-09-13",-16.2696474973804
"UKENNE_YW_TP000095","2021-09-20",-16.6982189259518
"UKENNE_YW_TP000095","2021-09-27",-16.2062523201188
"UKENNE_YW_TP000095","2021-10-04",-16.3013450860112
"UKENNE_YW_TP000095","2021-10-11",-16.1272263425602
"UKENNE_YW_TP000095","2021-10-18",-15.9044712460706
"UKENNE_YW_TP000095","2021-10-25",-22.4276994524974
"UKENNE_YW_TP000095","2021-11-01",-17.0942207898184
"UKENNE_YW_TP000095","2021-11-08",-14.5861873956515
"UKENNE_YW_TP000095","2021-11-15",-13.9192300702935
"UKENNE_YW_TP000095","2021-11-22",-14.0937848017814
"UKENNE_YW_TP000095","2021-11-29",-14.998256047852
"UKENNE_YW_TP000095","2021-12-06",-13.7286085504716
"UKENNE_YW_TP000095","2021-12-13",-12.6812801615439
"UKENNE_YW_TP000095","2021-12-20",-22.998692035889
"UKENNE_YW_TP000095","2021-12-27",-61.7611781151764
"UKENNE_YW_TP000095","2022-01-03",-39.2053803440448
"UKENNE_YW_TP000095","2022-01-10",-16.4589610530913
"UKENNE_YW_TP000095","2022-01-17",-14.8719016813658
"UKENNE_YW_TP000095","2022-01-24",-13.6812801615439
"UKENNE_YW_TP000095","2022-01-31",-13.1893135557109
"UKENNE_YW_TP000095","2022-02-07",-12.332170698568
"UKENNE_YW_TP000095","2022-02-14",-12.8080705160672
"UKENNE_YW_TP000095","2022-02-21",-19.9509276589243
"UKENNE_YW_TP000095","2022-02-28",-13.840204092735
"UKENNE_YW_TP000095","2022-03-07",-11.6973469498778
"UKENNE_YW_TP000095","2022-03-14",-11.8241373044011
"UKENNE_YW_TP000095","2022-03-21",-12.7290445385086
"UKENNE_YW_TP000095","2022-03-28",-12.2049443560078
"UKENNE_YW_TP000095","2022-04-04",-11.332170698568
"UKENNE_YW_TP000095","2022-04-11",-16.6491465848761
"UKENNE_YW_TP000095","2022-04-18",-35.3803710635697
"UKENNE_YW_TP000095","2022-04-25",-11.5227922183899
"UKENNE_YW_TP000096","2021-05-03",0
"UKENNE_YW_TP000096","2021-05-10",-23.5079838983114
"UKENNE_YW_TP000096","2021-05-17",-22.7455235099034
"UKENNE_YW_TP000096","2021-05-24",-21.849409310682
"UKENNE_YW_TP000096","2021-05-31",-35.8879370895375
"UKENNE_YW_TP000096","2021-06-07",-23.6771876164104
"UKENNE_YW_TP000096","2021-06-14",-20.810981387808
"UKENNE_YW_TP000096","2021-06-21",-21.9255015674356
"UKENNE_YW_TP000096","2021-06-28",-22.0783230747251
"UKENNE_YW_TP000096","2021-07-05",-22.5164450591496
"UKENNE_YW_TP000096","2021-07-12",-23.2774577270426
"UKENNE_YW_TP000096","2021-07-19",-26.8972634578784
"UKENNE_YW_TP000096","2021-07-26",-29.2787677506548
"UKENNE_YW_TP000096","2021-08-02",-30.9644532542522
"UKENNE_YW_TP000096","2021-08-09",-30.8396517421812
"UKENNE_YW_TP000096","2021-08-16",-30.8485507198544
"UKENNE_YW_TP000096","2021-08-23",-30.5436084766446
"UKENNE_YW_TP000096","2021-08-30",-34.8207244057724
"UKENNE_YW_TP000096","2021-09-06",-24.4199046202353
"UKENNE_YW_TP000096","2021-09-13",-22.763652767081
"UKENNE_YW_TP000096","2021-09-20",-23.1922849578263
"UKENNE_YW_TP000096","2021-09-27",-23.5823674507726
"UKENNE_YW_TP000096","2021-10-04",-23.8390490304053
"UKENNE_YW_TP000096","2021-10-11",-22.8775331880903
"UKENNE_YW_TP000096","2021-10-18",-23.9158216515346
"UKENNE_YW_TP000096","2021-10-25",-30.7919513882347
"UKENNE_YW_TP000096","2021-11-01",-25.2108103814254
"UKENNE_YW_TP000096","2021-11-08",-23.1629350331564
"UKENNE_YW_TP000096","2021-11-15",-22.2017515373288
"UKENNE_YW_TP000096","2021-11-22",-22.6771490237572
"UKENNE_YW_TP000096","2021-11-29",-25.2872145776727
"UKENNE_YW_TP000096","2021-12-06",-21.6391858651789
"UKENNE_YW_TP000096","2021-12-13",-20.4389567893292
"UKENNE_YW_TP000096","2021-12-20",-29.5067268011727
"UKENNE_YW_TP000096","2021-12-27",-61.4826515373963
"UKENNE_YW_TP000096","2022-01-03",-42.7187386505331
"UKENNE_YW_TP000096","2022-01-10",-24.6304092059322
"UKENNE_YW_TP000096","2022-01-17",-22.9349250269221
"UKENNE_YW_TP000096","2022-01-24",-22.2297737962287
"UKENNE_YW_TP000096","2022-01-31",-20.696588304547
"UKENNE_YW_TP000096","2022-02-07",-20.6773018485592
"UKENNE_YW_TP000096","2022-02-14",-20.603230660538
"UKENNE_YW_TP000096","2022-02-21",-29.1336381111681
"UKENNE_YW_TP000096","2022-02-28",-21.9632073011514
"UKENNE_YW_TP000096","2022-03-07",-20.0774114812159
"UKENNE_YW_TP000096","2022-03-14",-20.5628724363264
"UKENNE_YW_TP000096","2022-03-21",-21.6198994091911
"UKENNE_YW_TP000096","2022-03-28",-21.4772556027325
"UKENNE_YW_TP000096","2022-04-04",-21.0886051250393
"UKENNE_YW_TP000096","2022-04-11",-25.7643452015955
"UKENNE_YW_TP000096","2022-04-18",-40.4026476460429
"UKENNE_YW_TP000096","2022-04-25",-20.0679320374957
"UKENNE_YW_TP000098","2021-05-03",0
"UKENNE_YW_TP000098","2021-05-10",-32.2819504174192
"UKENNE_YW_TP000098","2021-05-17",-31.2802358388739
"UKENNE_YW_TP000098","2021-05-24",-29.4319175264211
"UKENNE_YW_TP000098","2021-05-31",-39.623962689395
"UKENNE_YW_TP000098","2021-06-07",-29.1598925724022
"UKENNE_YW_TP000098","2021-06-14",-27.1524986927283
"UKENNE_YW_TP000098","2021-06-21",-27.5869021304514
"UKENNE_YW_TP000098","2021-06-28",-28.2977756571749
"UKENNE_YW_TP000098","2021-07-05",-28.5855140077764
"UKENNE_YW_TP000098","2021-07-12",-28.8740515606057
"UKENNE_YW_TP000098","2021-07-19",-28.7854459221449
"UKENNE_YW_TP000098","2021-07-26",-32.3431178202788
"UKENNE_YW_TP000098","2021-08-02",-34.6247243664825
"UKENNE_YW_TP000098","2021-08-09",-35.6078616859642
"UKENNE_YW_TP000098","2021-08-16",-35.7476025391605
"UKENNE_YW_TP000098","2021-08-23",-35.4616793703393
"UKENNE_YW_TP000098","2021-08-30",-39.610578546831
"UKENNE_YW_TP000098","2021-09-06",-30.4455350050488
"UKENNE_YW_TP000098","2021-09-13",-28.7310800974241
"UKENNE_YW_TP000098","2021-09-20",-29.1566671082667
"UKENNE_YW_TP000098","2021-09-27",-28.315347985077
"UKENNE_YW_TP000098","2021-10-04",-28.0377715973876
"UKENNE_YW_TP000098","2021-10-11",-27.3199220322884
"UKENNE_YW_TP000098","2021-10-18",-27.8970444844933
"UKENNE_YW_TP000098","2021-10-25",-33.0704747561344
"UKENNE_YW_TP000098","2021-11-01",-28.4858301156248
"UKENNE_YW_TP000098","2021-11-08",-25.2121425591998
"UKENNE_YW_TP000098","2021-11-15",-24.7786710366747
"UKENNE_YW_TP000098","2021-11-22",-24.3625851186251
"UKENNE_YW_TP000098","2021-11-29",-25.8095522194209
"UKENNE_YW_TP000098","2021-12-06",-24.2090464484666
"UKENNE_YW_TP000098","2021-12-13",-24.7531108163662
"UKENNE_YW_TP000098","2021-12-20",-34.3186806644545
"UKENNE_YW_TP000098","2021-12-27",-64.9428389581283
"UKENNE_YW_TP000098","2022-01-03",-46.4939967853369
"UKENNE_YW_TP000098","2022-01-10",-28.1937078008065
"UKENNE_YW_TP000098","2022-01-17",-26.7582077875348
"UKENNE_YW_TP000098","2022-01-24",-25.9028026383047
"UKENNE_YW_TP000098","2022-01-31",-24.3330201304018
"UKENNE_YW_TP000098","2022-02-07",-24.753995256369
"UKENNE_YW_TP000098","2022-02-14",-24.8923922311666
"UKENNE_YW_TP000098","2022-02-21",-31.7755614661498
"UKENNE_YW_TP000098","2022-02-28",-25.4779332640065
"UKENNE_YW_TP000098","2022-03-07",-22.7741213137712
"UKENNE_YW_TP000098","2022-03-14",-22.921656541727
"UKENNE_YW_TP000098","2022-03-21",-23.6421822116337
"UKENNE_YW_TP000098","2022-03-28",-24.0635640891298
"UKENNE_YW_TP000098","2022-04-04",-28.559863845016
"UKENNE_YW_TP000098","2022-04-11",-30.8862017867197
"UKENNE_YW_TP000098","2022-04-18",-39.0018974045557
"UKENNE_YW_TP000098","2022-04-25",-21.230349893333
"UKENNE_YW_TP000102","2021-05-03",0
"UKENNE_YW_TP000102","2021-05-10",-18.17027607696
"UKENNE_YW_TP000102","2021-05-17",-16.5956217485781
"UKENNE_YW_TP000102","2021-05-24",-16.4543774841976
"UKENNE_YW_TP000102","2021-05-31",-30.5811058422884
"UKENNE_YW_TP000102","2021-06-07",-18.7126728358091
"UKENNE_YW_TP000102","2021-06-14",-16.5746543283818
"UKENNE_YW_TP000102","2021-06-21",-16.8587557356195
"UKENNE_YW_TP000102","2021-06-28",-18.5794929638118
"UKENNE_YW_TP000102","2021-07-05",-20.2776498933311
"UKENNE_YW_TP000102","2021-07-12",-21.5585255436155
"UKENNE_YW_TP000102","2021-07-19",-25.5278808525594
"UKENNE_YW_TP000102","2021-07-26",-27.2534567161815
"UKENNE_YW_TP000102","2021-08-02",-26.5714285714286
"UKENNE_YW_TP000102","2021-08-09",-26.0129030278131
"UKENNE_YW_TP000102","2021-08-16",-25.5762672068585
"UKENNE_YW_TP000102","2021-08-23",-25.8555299786662
"UKENNE_YW_TP000102","2021-08-30",-30.0096772708598
"UKENNE_YW_TP000102","2021-09-06",-19.4430873348612
"UKENNE_YW_TP000102","2021-09-13",-19.982258336757
"UKENNE_YW_TP000102","2021-09-20",-19.9935484860935
"UKENNE_YW_TP000102","2021-09-27",-19.4253456716182
"UKENNE_YW_TP000102","2021-10-04",-19.7094470788558
"UKENNE_YW_TP000102","2021-10-11",-18.4269585500948
"UKENNE_YW_TP000102","2021-10-18",-19.282488528761
"UKENNE_YW_TP000102","2021-10-25",-26.2776498933311
"UKENNE_YW_TP000102","2021-11-01",-21
"UKENNE_YW_TP000102","2021-11-08",-17.8587557356195
"UKENNE_YW_TP000102","2021-11-15",-17.7126728358091
"UKENNE_YW_TP000102","2021-11-22",-18.1380185074272
"UKENNE_YW_TP000102","2021-11-29",-22.247005202275
"UKENNE_YW_TP000102","2021-12-06",-18.129954115044
"UKENNE_YW_TP000102","2021-12-13",-17.6933182940894
"UKENNE_YW_TP000102","2021-12-20",-24.847465586283
"UKENNE_YW_TP000102","2021-12-27",-60.2921657996208
"UKENNE_YW_TP000102","2022-01-03",-41.5617513005688
"UKENNE_YW_TP000102","2022-01-10",-20.8458527078064
"UKENNE_YW_TP000102","2022-01-17",-18.1428571428571
"UKENNE_YW_TP000102","2022-01-24",-16.8571428571429
"UKENNE_YW_TP000102","2022-01-31",-15.1493086567637
"UKENNE_YW_TP000102","2022-02-07",-15.1509215352403
"UKENNE_YW_TP000102","2022-02-14",-16.4317971855247
"UKENNE_YW_TP000102","2022-02-21",-23.0032257569533
"UKENNE_YW_TP000102","2022-02-28",-16.4382486994312
"UKENNE_YW_TP000102","2022-03-07",-15.4253456716182
"UKENNE_YW_TP000102","2022-03-14",-16.8426269508531
"UKENNE_YW_TP000102","2022-03-21",-17.7013826864726
"UKENNE_YW_TP000102","2022-03-28",-17.5569126651388
"UKENNE_YW_TP000102","2022-04-04",-16.134792750474
"UKENNE_YW_TP000102","2022-04-11",-21.5585255436155
"UKENNE_YW_TP000102","2022-04-18",-37.7078342003792
"UKENNE_YW_TP000102","2022-04-25",-16.129954115044
"UKENNE_YW_TP000107","2021-05-03",0
"UKENNE_YW_TP000107","2021-05-10",-21.2957739527463
"UKENNE_YW_TP000107","2021-05-17",-19.6276888252192
"UKENNE_YW_TP000107","2021-05-24",-17.6656623622169
"UKENNE_YW_TP000107","2021-05-31",-30.2638940503066
"UKENNE_YW_TP000107","2021-06-07",-16.2036644122572
"UKENNE_YW_TP000107","2021-06-14",-14.4865300515059
"UKENNE_YW_TP000107","2021-06-21",-14.6066165458481
"UKENNE_YW_TP000107","2021-06-28",-15.7665792168764
"UKENNE_YW_TP000107","2021-07-05",-16.182227498018
"UKENNE_YW_TP000107","2021-07-12",-16.0674990370108
"UKENNE_YW_TP000107","2021-07-19",-18.9052863622193
"UKENNE_YW_TP000107","2021-07-26",-22.4010235995936
"UKENNE_YW_TP000107","2021-08-02",-25.0940625329918
"UKENNE_YW_TP000107","2021-08-09",-24.9234023290646
"UKENNE_YW_TP000107","2021-08-16",-24.437333984066
"UKENNE_YW_TP000107","2021-08-23",-24.4459790745635
"UKENNE_YW_TP000107","2021-08-30",-29.2370154621593
"UKENNE_YW_TP000107","2021-09-06",-18.4036932832038
"UKENNE_YW_TP000107","2021-09-13",-16.3535891500761
"UKENNE_YW_TP000107","2021-09-20",-16.4046590620063
"UKENNE_YW_TP000107","2021-09-27",-16.1268653477775
"UKENNE_YW_TP000107","2021-10-04",-16.6750853901941
"UKENNE_YW_TP000107","2021-10-11",-15.4971920578255
"UKENNE_YW_TP000107","2021-10-18",-16.368693417658
"UKENNE_YW_TP000107","2021-10-25",-24.4078926359658
"UKENNE_YW_TP000107","2021-11-01",-19.1482177231727
"UKENNE_YW_TP000107","2021-11-08",-15.5823847135718
"UKENNE_YW_TP000107","2021-11-15",-15.3727216902409
"UKENNE_YW_TP000107","2021-11-22",-15.7553648790711
"UKENNE_YW_TP000107","2021-11-29",-18.4270790478279
"UKENNE_YW_TP000107","2021-12-06",-15.2101104367773
"UKENNE_YW_TP000107","2021-12-13",-13.9736475956411
"UKENNE_YW_TP000107","2021-12-20",-23.6504885679421
"UKENNE_YW_TP000107","2021-12-27",-61.8940859150555
"UKENNE_YW_TP000107","2022-01-03",-39.923395231413
"UKENNE_YW_TP000107","2022-01-10",-18.1161535110193
"UKENNE_YW_TP000107","2022-01-17",-15.7881309374491
"UKENNE_YW_TP000107","2022-01-24",-15.0242001378794
"UKENNE_YW_TP000107","2022-01-31",-13.8066583475566
"UKENNE_YW_TP000107","2022-02-07",-13.5117541671904
"UKENNE_YW_TP000107","2022-02-14",-13.2491930333499
"UKENNE_YW_TP000107","2022-02-21",-21.7592722560593
"UKENNE_YW_TP000107","2022-02-28",-14.7217180889478
"UKENNE_YW_TP000107","2022-03-07",-12.687306082666
"UKENNE_YW_TP000107","2022-03-14",-13.2164823521102
"UKENNE_YW_TP000107","2022-03-21",-14.3356719181116
"UKENNE_YW_TP000107","2022-03-28",-14.5042207490559
"UKENNE_YW_TP000107","2022-04-04",-13.9142138628834
"UKENNE_YW_TP000107","2022-04-11",-19.6559180976762
"UKENNE_YW_TP000107","2022-04-18",-37.5430920214057
"UKENNE_YW_TP000107","2022-04-25",-13.6764700183079
"UKENNE_YW_TP000112","2021-05-03",0
"UKENNE_YW_TP000112","2021-05-10",-16.7978082876636
"UKENNE_YW_TP000112","2021-05-17",-16.97325876473
"UKENNE_YW_TP000112","2021-05-24",-16.8341831140332
"UKENNE_YW_TP000112","2021-05-31",-32.2680045379895
"UKENNE_YW_TP000112","2021-06-07",-20.4408186995517
"UKENNE_YW_TP000112","2021-06-14",-18.4702702190024
"UKENNE_YW_TP000112","2021-06-21",-18.9313912295817
"UKENNE_YW_TP000112","2021-06-28",-20.0700249357304
"UKENNE_YW_TP000112","2021-07-05",-21.3835322858255
"UKENNE_YW_TP000112","2021-07-12",-21.6697495451531
"UKENNE_YW_TP000112","2021-07-19",-23.2698592126644
"UKENNE_YW_TP000112","2021-07-26",-27.6993886945797
"UKENNE_YW_TP000112","2021-08-02",-29.2118910878803
"UKENNE_YW_TP000112","2021-08-09",-28.4697322865882
"UKENNE_YW_TP000112","2021-08-16",-28.8439927055857
"UKENNE_YW_TP000112","2021-08-23",-28.816188426804
"UKENNE_YW_TP000112","2021-08-30",-32.5856383291199
"UKENNE_YW_TP000112","2021-09-06",-19.6649911021591
"UKENNE_YW_TP000112","2021-09-13",-19.7289759096982
"UKENNE_YW_TP000112","2021-09-20",-20.2968188019632
"UKENNE_YW_TP000112","2021-09-27",-19.4083069033527
"UKENNE_YW_TP000112","2021-10-04",-19.7234739210102
"UKENNE_YW_TP000112","2021-10-11",-19.4967421947551
"UKENNE_YW_TP000112","2021-10-18",-18.7492255878911
"UKENNE_YW_TP000112","2021-10-25",-26.4616141939589
"UKENNE_YW_TP000112","2021-11-01",-21.7209258172733
"UKENNE_YW_TP000112","2021-11-08",-18.5258601850283
"UKENNE_YW_TP000112","2021-11-15",-18.1526862425364
"UKENNE_YW_TP000112","2021-11-22",-18.3797533202306
"UKENNE_YW_TP000112","2021-11-29",-20.61086519692
"UKENNE_YW_TP000112","2021-12-06",-18.0634095001665
"UKENNE_YW_TP000112","2021-12-13",-16.6913261743368
"UKENNE_YW_TP000112","2021-12-20",-22.3758878641503
"UKENNE_YW_TP000112","2021-12-27",-63.0976378534478
"UKENNE_YW_TP000112","2022-01-03",-45.0670405484965
"UKENNE_YW_TP000112","2022-01-10",-22.4996938569572
"UKENNE_YW_TP000112","2022-01-17",-18.0665825331427
"UKENNE_YW_TP000112","2022-01-24",-16.9234332859198
"UKENNE_YW_TP000112","2022-01-31",-15.6944284801558
"UKENNE_YW_TP000112","2022-02-07",-15.8929165087223
"UKENNE_YW_TP000112","2022-02-14",-16.5203675906156
"UKENNE_YW_TP000112","2022-02-21",-23.1507967121661
"UKENNE_YW_TP000112","2022-02-28",-16.6057166445552
"UKENNE_YW_TP000112","2022-03-07",-15.6964395635286
"UKENNE_YW_TP000112","2022-03-14",-17.3005154255125
"UKENNE_YW_TP000112","2022-03-21",-18.0989554006684
"UKENNE_YW_TP000112","2022-03-28",-17.7573324716295
"UKENNE_YW_TP000112","2022-04-04",-16.3829297875239
"UKENNE_YW_TP000112","2022-04-11",-21.9854936003029
"UKENNE_YW_TP000112","2022-04-18",-38.208598428193
"UKENNE_YW_TP000112","2022-04-25",-15.4388191353208
"UKENNE_YW_TP000119","2021-05-03",0
"UKENNE_YW_TP000119","2021-05-10",-20.4285709011626
"UKENNE_YW_TP000119","2021-05-17",-20.8571410075136
"UKENNE_YW_TP000119","2021-05-24",-20.5714268599637
"UKENNE_YW_TP000119","2021-05-31",-32.5714276572616
"UKENNE_YW_TP000119","2021-06-07",-22.2857120557664
"UKENNE_YW_TP000119","2021-06-14",-20.7142832887273
"UKENNE_YW_TP000119","2021-06-21",-21.9999969133314
"UKENNE_YW_TP000119","2021-06-28",-23.5714257759443
"UKENNE_YW_TP000119","2021-07-05",-23.8571404231683
"UKENNE_YW_TP000119","2021-07-12",-24.714283388764
"UKENNE_YW_TP000119","2021-07-19",-30.142852976632
"UKENNE_YW_TP000119","2021-07-26",-29.9999973238711
"UKENNE_YW_TP000119","2021-08-02",-30.4285690753149
"UKENNE_YW_TP000119","2021-08-09",-30.2857120790383
"UKENNE_YW_TP000119","2021-08-16",-29.999997451133
"UKENNE_YW_TP000119","2021-08-23",-29.2857121429241
"UKENNE_YW_TP000119","2021-08-30",-31.999999085833
"UKENNE_YW_TP000119","2021-09-06",-22.9999982801189
"UKENNE_YW_TP000119","2021-09-13",-23.4285687757144
"UKENNE_YW_TP000119","2021-09-20",-23.9999973555591
"UKENNE_YW_TP000119","2021-09-27",-23.4285688861439
"UKENNE_YW_TP000119","2021-10-04",-23.7142831208515
"UKENNE_YW_TP000119","2021-10-11",-22.4285689371506
"UKENNE_YW_TP000119","2021-10-18",-25.9999958015772
"UKENNE_YW_TP000119","2021-10-25",-29.2857122003703
"UKENNE_YW_TP000119","2021-11-01",-23.9999981696894
"UKENNE_YW_TP000119","2021-11-08",-21.5714263563364
"UKENNE_YW_TP000119","2021-11-15",-21.7142832228649
"UKENNE_YW_TP000119","2021-11-22",-21.571426326625
"UKENNE_YW_TP000119","2021-11-29",-21.9999989501549
"UKENNE_YW_TP000119","2021-12-06",-21.2857119601926
"UKENNE_YW_TP000119","2021-12-13",-19.5714267752923
"UKENNE_YW_TP000119","2021-12-20",-27.1428554422947
"UKENNE_YW_TP000119","2021-12-27",-60.9999997682385
"UKENNE_YW_TP000119","2022-01-03",-42.8571417666839
"UKENNE_YW_TP000119","2022-01-10",-22.857141279889
"UKENNE_YW_TP000119","2022-01-17",-20.8571412011475
"UKENNE_YW_TP000119","2022-01-24",-20.1428551382312
"UKENNE_YW_TP000119","2022-01-31",-19.5714260735682
"UKENNE_YW_TP000119","2022-02-07",-19.5714261245749
"UKENNE_YW_TP000119","2022-02-14",-24.857137816855
"UKENNE_YW_TP000119","2022-02-21",-22.5714289349149
"UKENNE_YW_TP000119","2022-02-28",-18.8571416815029
"UKENNE_YW_TP000119","2022-03-07",-18.7142836076465
"UKENNE_YW_TP000119","2022-03-14",-19.4285694006736
"UKENNE_YW_TP000119","2022-03-21",-20.5714264202222
"UKENNE_YW_TP000119","2022-03-28",-20.2857121706588
"UKENNE_YW_TP000119","2022-04-04",-23.714280839897
"UKENNE_YW_TP000119","2022-04-11",-25.4285686672615
"UKENNE_YW_TP000119","2022-04-18",-35.0000014519686
"UKENNE_YW_TP000119","2022-04-25",-18.1428555145966
"UKENNE_YW_TP000141","2021-05-03",0
"UKENNE_YW_TP000141","2021-05-10",-27.2186346251707
"UKENNE_YW_TP000141","2021-05-17",-26.3368356540377
"UKENNE_YW_TP000141","2021-05-24",-24.5385789671819
"UKENNE_YW_TP000141","2021-05-31",-36.7150995208293
"UKENNE_YW_TP000141","2021-06-07",-24.5313344653629
"UKENNE_YW_TP000141","2021-06-14",-22.4642615880508
"UKENNE_YW_TP000141","2021-06-21",-23.1253547540231
"UKENNE_YW_TP000141","2021-06-28",-24.0468826056591
"UKENNE_YW_TP000141","2021-07-05",-24.5164125056722
"UKENNE_YW_TP000141","2021-07-12",-24.4825776677405
"UKENNE_YW_TP000141","2021-07-19",-28.4069455043206
"UKENNE_YW_TP000141","2021-07-26",-30.6973168080411
"UKENNE_YW_TP000141","2021-08-02",-31.7997367638984
"UKENNE_YW_TP000141","2021-08-09",-32.014943458122
"UKENNE_YW_TP000141","2021-08-16",-32.2895963216882
"UKENNE_YW_TP000141","2021-08-23",-32.3735164015236
"UKENNE_YW_TP000141","2021-08-30",-34.9056981773586
"UKENNE_YW_TP000141","2021-09-06",-24.6083441379054
"UKENNE_YW_TP000141","2021-09-13",-24.37850087447
"UKENNE_YW_TP000141","2021-09-20",-24.6143699276681
"UKENNE_YW_TP000141","2021-09-27",-24.5197038266284
"UKENNE_YW_TP000141","2021-10-04",-24.3630509638598
"UKENNE_YW_TP000141","2021-10-11",-23.0827577307852
"UKENNE_YW_TP000141","2021-10-18",-23.1495549872659
"UKENNE_YW_TP000141","2021-10-25",-30.0194235576231
"UKENNE_YW_TP000141","2021-11-01",-24.6927129955817
"UKENNE_YW_TP000141","2021-11-08",-21.3414795370234
"UKENNE_YW_TP000141","2021-11-15",-21.2518902383747
"UKENNE_YW_TP000141","2021-11-22",-20.7862102165549
"UKENNE_YW_TP000141","2021-11-29",-25.0795630460207
"UKENNE_YW_TP000141","2021-12-06",-20.28518311619
