,site_code,dailyrain,date,
26990,UKENNW_UU_TP000026,0.000426928,12/02/2022,
26991,UKENNW_UU_TP000026,0.000203526,13/02/2022,
26992,UKENNW_UU_TP000026,0.000265665,14/02/2022,
26993,UKENNW_UU_TP000026,0.000154625,15/02/2022,
26994,UKENNW_UU_TP000026,7.64E-05,16/02/2022,
26995,UKENNW_UU_TP000026,0.002505164,17/02/2022,
26996,UKENNW_UU_TP000026,0.001201352,18/02/2022,
26997,UKENNW_UU_TP000026,0.006542574,19/02/2022,
26998,UKENNW_UU_TP000026,0.005112859,20/02/2022,
26999,UKENNW_UU_TP000026,0.001406529,21/02/2022,
27000,UKENNW_UU_TP000026,0.001068248,22/02/2022,
27001,UKENNW_UU_TP000026,0.000201714,23/02/2022,
27002,UKENNW_UU_TP000026,0.001585363,24/02/2022,
27003,UKENNW_UU_TP000026,0.001017094,25/02/2022,
27004,UKENNW_UU_TP000026,0.000942783,26/02/2022,
27005,UKENNW_UU_TP000026,0.000592,27/02/2022,
27006,UKENNW_UU_TP000026,0.001388411,28/02/2022,
27007,UKENNW_UU_TP000026,0.012763038,01/03/2022,
27008,UKENNW_UU_TP000026,0.006596756,02/03/2022,
27009,UKENNW_UU_TP000026,0.011865154,03/03/2022,
27010,UKENNW_UU_TP000026,0.000154585,04/03/2022,
27011,UKENNW_UU_TP000026,5.29E-05,05/03/2022,
27012,UKENNW_UU_TP000026,8.39E-05,06/03/2022,
27013,UKENNW_UU_TP000026,0.00027942,07/03/2022,
27014,UKENNW_UU_TP000026,8.77E-05,08/03/2022,
27015,UKENNW_UU_TP000026,0.000530752,09/03/2022,
27016,UKENNW_UU_TP000026,2.76E-05,10/03/2022,
27017,UKENNW_UU_TP000026,9.06E-08,11/03/2022,
27018,UKENNW_UU_TP000026,0.002980501,12/03/2022,
27019,UKENNW_UU_TP000026,0.001279009,13/03/2022,
27020,UKENNW_UU_TP000026,0.000964835,14/03/2022,
27021,UKENNW_UU_TP000026,0.001273283,15/03/2022,
27022,UKENNW_UU_TP000026,0.000555522,16/03/2022,
27023,UKENNW_UU_TP000026,0.005337937,17/03/2022,
27024,UKENNW_UU_TP000026,0.00029772,18/03/2022,
27025,UKENNW_UU_TP000026,0.000264865,19/03/2022,
27026,UKENNW_UU_TP000026,3.32E-05,20/03/2022,
27027,UKENNW_UU_TP000026,0.000105653,21/03/2022,
27028,UKENNW_UU_TP000026,0.002082147,22/03/2022,
27029,UKENNW_UU_TP000026,0.00011186,23/03/2022,
27030,UKENNW_UU_TP000026,5.97E-05,24/03/2022,
27031,UKENNW_UU_TP000026,7.22E-05,25/03/2022,
27032,UKENNW_UU_TP000026,0.000405416,26/03/2022,
27033,UKENNW_UU_TP000026,0.000464298,27/03/2022,
27034,UKENNW_UU_TP000026,0.000586779,28/03/2022,
27035,UKENNW_UU_TP000026,0.000286758,29/03/2022,
27036,UKENNW_UU_TP000026,0.010638264,30/03/2022,
27037,UKENNW_UU_TP000026,0.007717751,31/03/2022,
27038,UKENNW_UU_TP000026,0.002147592,01/04/2022,
27039,UKENNW_UU_TP000026,0.004746939,02/04/2022,
27040,UKENNW_UU_TP000026,8.52E-05,03/04/2022,
27041,UKENNW_UU_TP000027,0.000272934,01/05/2021,
27042,UKENNW_UU_TP000027,0.000599063,02/05/2021,
27043,UKENNW_UU_TP000027,0.002733614,03/05/2021,
27044,UKENNW_UU_TP000027,0.00410564,04/05/2021,
27045,UKENNW_UU_TP000027,0.000219731,05/05/2021,
27046,UKENNW_UU_TP000027,1.20E-05,06/05/2021,
27047,UKENNW_UU_TP000027,1.93E-06,07/05/2021,
27048,UKENNW_UU_TP000027,2.69E-05,08/05/2021,
27049,UKENNW_UU_TP000027,0.000232239,09/05/2021,
27050,UKENNW_UU_TP000027,0.0004016,10/05/2021,
27051,UKENNW_UU_TP000027,0.001877125,11/05/2021,
27052,UKENNW_UU_TP000027,0.003236462,12/05/2021,
27053,UKENNW_UU_TP000027,0.000590047,13/05/2021,
27054,UKENNW_UU_TP000027,0.001206973,14/05/2021,
27055,UKENNW_UU_TP000027,0.000345834,15/05/2021,
27056,UKENNW_UU_TP000027,0.00214464,16/05/2021,
27057,UKENNW_UU_TP000027,0.000481054,17/05/2021,
27058,UKENNW_UU_TP000027,3.38E-05,18/05/2021,
27059,UKENNW_UU_TP000027,4.62E-07,19/05/2021,
27060,UKENNW_UU_TP000027,1.52E-06,20/05/2021,
27061,UKENNW_UU_TP000027,6.94E-07,21/05/2021,
27062,UKENNW_UU_TP000027,0.00012349,22/05/2021,
27063,UKENNW_UU_TP000027,3.04E-05,23/05/2021,
27064,UKENNW_UU_TP000027,1.82E-06,24/05/2021,
27065,UKENNW_UU_TP000027,8.26E-05,25/05/2021,
27066,UKENNW_UU_TP000027,6.45E-06,26/05/2021,
27067,UKENNW_UU_TP000027,8.68E-07,27/05/2021,
27068,UKENNW_UU_TP000027,0.000601351,28/05/2021,
27069,UKENNW_UU_TP000027,0.000125532,29/05/2021,
27070,UKENNW_UU_TP000027,0.002553373,30/05/2021,
27071,UKENNW_UU_TP000027,0.00074628,31/05/2021,
27072,UKENNW_UU_TP000027,0.001776008,01/06/2021,
27073,UKENNW_UU_TP000027,0.001620349,02/06/2021,
27074,UKENNW_UU_TP000027,0.004294747,03/06/2021,
27075,UKENNW_UU_TP000027,0.000443637,04/06/2021,
27076,UKENNW_UU_TP000027,2.70E-09,05/06/2021,
27077,UKENNW_UU_TP000027,0.00213395,06/06/2021,
27078,UKENNW_UU_TP000027,0.001442812,07/06/2021,
27079,UKENNW_UU_TP000027,0.004831728,08/06/2021,
27080,UKENNW_UU_TP000027,0.001278845,09/06/2021,
27081,UKENNW_UU_TP000027,0.000318756,10/06/2021,
27082,UKENNW_UU_TP000027,0.000124405,11/06/2021,
27083,UKENNW_UU_TP000027,5.12E-05,12/06/2021,
27084,UKENNW_UU_TP000027,1.34E-05,13/06/2021,
27085,UKENNW_UU_TP000027,2.02E-05,14/06/2021,
27086,UKENNW_UU_TP000027,1.82E-05,15/06/2021,
27087,UKENNW_UU_TP000027,9.54E-05,16/06/2021,
27088,UKENNW_UU_TP000027,6.74E-06,17/06/2021,
27089,UKENNW_UU_TP000027,5.22E-05,18/06/2021,
27090,UKENNW_UU_TP000027,0.002073564,19/06/2021,
27091,UKENNW_UU_TP000027,0.000105097,20/06/2021,
27092,UKENNW_UU_TP000027,5.74E-07,21/06/2021,
27093,UKENNW_UU_TP000027,2.05E-06,22/06/2021,
27094,UKENNW_UU_TP000027,5.26E-05,23/06/2021,
27095,UKENNW_UU_TP000027,3.27E-05,24/06/2021,
27096,UKENNW_UU_TP000027,8.83E-05,25/06/2021,
27097,UKENNW_UU_TP000027,0.000217971,26/06/2021,
27098,UKENNW_UU_TP000027,0.000539169,27/06/2021,
27099,UKENNW_UU_TP000027,3.40E-05,28/06/2021,
27100,UKENNW_UU_TP000027,0.000291767,29/06/2021,
27101,UKENNW_UU_TP000027,0.001125806,30/06/2021,
27102,UKENNW_UU_TP000027,0.000327802,01/07/2021,
27103,UKENNW_UU_TP000027,0.000631088,02/07/2021,
27104,UKENNW_UU_TP000027,4.12E-05,03/07/2021,
27105,UKENNW_UU_TP000027,0.000108306,04/07/2021,
27106,UKENNW_UU_TP000027,0.000165056,05/07/2021,
27107,UKENNW_UU_TP000027,0.001384616,06/07/2021,
27108,UKENNW_UU_TP000027,0.007803117,07/07/2021,
27109,UKENNW_UU_TP000027,0.004055797,08/07/2021,
27110,UKENNW_UU_TP000027,0.004748259,09/07/2021,
27111,UKENNW_UU_TP000027,0.001427039,10/07/2021,
27112,UKENNW_UU_TP000027,0.000251769,11/07/2021,
27113,UKENNW_UU_TP000027,0.000709996,12/07/2021,
27114,UKENNW_UU_TP000027,0.000386918,13/07/2021,
27115,UKENNW_UU_TP000027,0.000743115,14/07/2021,
27116,UKENNW_UU_TP000027,0.000360317,15/07/2021,
27117,UKENNW_UU_TP000027,0.001437859,16/07/2021,
27118,UKENNW_UU_TP000027,0.000352242,17/07/2021,
27119,UKENNW_UU_TP000027,0.001076803,18/07/2021,
27120,UKENNW_UU_TP000027,0.000108907,19/07/2021,
27121,UKENNW_UU_TP000027,0.000277789,20/07/2021,
27122,UKENNW_UU_TP000027,0.000330873,21/07/2021,
27123,UKENNW_UU_TP000027,0.005576069,22/07/2021,
27124,UKENNW_UU_TP000027,0.002363752,23/07/2021,
27125,UKENNW_UU_TP000027,0.000166487,24/07/2021,
27126,UKENNW_UU_TP000027,8.62E-05,25/07/2021,
27127,UKENNW_UU_TP000027,1.03E-05,26/07/2021,
27128,UKENNW_UU_TP000027,4.77E-06,27/07/2021,
27129,UKENNW_UU_TP000027,1.46E-06,28/07/2021,
27130,UKENNW_UU_TP000027,3.86E-07,29/07/2021,
27131,UKENNW_UU_TP000027,9.45E-06,30/07/2021,
27132,UKENNW_UU_TP000027,6.88E-05,31/07/2021,
27133,UKENNW_UU_TP000027,3.79E-05,01/08/2021,
27134,UKENNW_UU_TP000027,0.000537164,02/08/2021,
27135,UKENNW_UU_TP000027,0.000627622,03/08/2021,
27136,UKENNW_UU_TP000027,0.007466186,04/08/2021,
27137,UKENNW_UU_TP000027,0.005017271,05/08/2021,
27138,UKENNW_UU_TP000027,0.000544298,06/08/2021,
27139,UKENNW_UU_TP000027,0.002339405,07/08/2021,
27140,UKENNW_UU_TP000027,0.001121953,08/08/2021,
27141,UKENNW_UU_TP000027,0.003279329,09/08/2021,
27142,UKENNW_UU_TP000027,0.00126426,10/08/2021,
27143,UKENNW_UU_TP000027,0.001862717,11/08/2021,
27144,UKENNW_UU_TP000027,0.001596775,12/08/2021,
27145,UKENNW_UU_TP000027,0.001881034,13/08/2021,
27146,UKENNW_UU_TP000027,0.000961729,14/08/2021,
27147,UKENNW_UU_TP000027,0.00022005,15/08/2021,
27148,UKENNW_UU_TP000027,0.000519063,16/08/2021,
27149,UKENNW_UU_TP000027,0.002322711,17/08/2021,
27150,UKENNW_UU_TP000027,0.002914683,18/08/2021,
27151,UKENNW_UU_TP000027,0.000779159,19/08/2021,
27152,UKENNW_UU_TP000027,0.001067779,20/08/2021,
27153,UKENNW_UU_TP000027,0.004112863,21/08/2021,
27154,UKENNW_UU_TP000027,0.005123112,22/08/2021,
27155,UKENNW_UU_TP000027,0.000898529,23/08/2021,
27156,UKENNW_UU_TP000027,0.003069868,24/08/2021,
27157,UKENNW_UU_TP000027,0.001678379,25/08/2021,
27158,UKENNW_UU_TP000027,0.002134334,26/08/2021,
27159,UKENNW_UU_TP000027,0.002731661,27/08/2021,
27160,UKENNW_UU_TP000027,0.000308958,28/08/2021,
27161,UKENNW_UU_TP000027,0.0002385,29/08/2021,
27162,UKENNW_UU_TP000027,0.000166984,30/08/2021,
27163,UKENNW_UU_TP000027,1.70E-05,31/08/2021,
27164,UKENNW_UU_TP000027,1.84E-07,01/09/2021,
27165,UKENNW_UU_TP000027,0.00591544,02/09/2021,
27166,UKENNW_UU_TP000027,0.000398311,03/09/2021,
27167,UKENNW_UU_TP000027,0.000894662,04/09/2021,
27168,UKENNW_UU_TP000027,0.005521421,05/09/2021,
27169,UKENNW_UU_TP000027,0.000483921,06/09/2021,
27170,UKENNW_UU_TP000027,0.004283398,07/09/2021,
27171,UKENNW_UU_TP000027,0.00295037,08/09/2021,
27172,UKENNW_UU_TP000027,0.002357434,09/09/2021,
27173,UKENNW_UU_TP000027,0.000768109,10/09/2021,
27174,UKENNW_UU_TP000027,0.000162452,11/09/2021,
27175,UKENNW_UU_TP000027,0.000823786,12/09/2021,
27176,UKENNW_UU_TP000027,0.000243185,13/09/2021,
27177,UKENNW_UU_TP000027,0.000257238,14/09/2021,
27178,UKENNW_UU_TP000027,3.26E-05,15/09/2021,
27179,UKENNW_UU_TP000027,0.000210332,16/09/2021,
27180,UKENNW_UU_TP000027,5.24E-05,17/09/2021,
27181,UKENNW_UU_TP000027,0.000117792,18/09/2021,
27182,UKENNW_UU_TP000027,4.26E-05,19/09/2021,
27183,UKENNW_UU_TP000027,4.64E-05,20/09/2021,
27184,UKENNW_UU_TP000027,7.60E-05,21/09/2021,
27185,UKENNW_UU_TP000027,8.13E-05,22/09/2021,
27186,UKENNW_UU_TP000027,0.000503778,23/09/2021,
27187,UKENNW_UU_TP000027,0.002180538,24/09/2021,
27188,UKENNW_UU_TP000027,0.000445696,25/09/2021,
27189,UKENNW_UU_TP000027,3.56E-05,26/09/2021,
27190,UKENNW_UU_TP000027,0.003227813,27/09/2021,
27191,UKENNW_UU_TP000027,0.000255219,28/09/2021,
27192,UKENNW_UU_TP000027,0.002766073,29/09/2021,
27193,UKENNW_UU_TP000027,0.004041621,30/09/2021,
27194,UKENNW_UU_TP000027,0.003166981,01/10/2021,
27195,UKENNW_UU_TP000027,0.009153476,02/10/2021,
27196,UKENNW_UU_TP000027,9.10E-05,03/10/2021,
27197,UKENNW_UU_TP000027,0.000429389,04/10/2021,
27198,UKENNW_UU_TP000027,0.000407388,05/10/2021,
27199,UKENNW_UU_TP000027,0.00071503,06/10/2021,
27200,UKENNW_UU_TP000027,0.003603922,07/10/2021,
27201,UKENNW_UU_TP000027,0.003636733,08/10/2021,
27202,UKENNW_UU_TP000027,0.00316772,09/10/2021,
27203,UKENNW_UU_TP000027,0.00026307,10/10/2021,
27204,UKENNW_UU_TP000027,0.000121275,11/10/2021,
27205,UKENNW_UU_TP000027,2.80E-05,12/10/2021,
27206,UKENNW_UU_TP000027,0.000536671,13/10/2021,
27207,UKENNW_UU_TP000027,0.00239701,14/10/2021,
27208,UKENNW_UU_TP000027,0.000590316,15/10/2021,
27209,UKENNW_UU_TP000027,0.000428968,16/10/2021,
27210,UKENNW_UU_TP000027,0.000201573,17/10/2021,
27211,UKENNW_UU_TP000027,9.27E-05,18/10/2021,
27212,UKENNW_UU_TP000027,0.000362825,19/10/2021,
27213,UKENNW_UU_TP000027,0.0015885,20/10/2021,
27214,UKENNW_UU_TP000027,0.000414426,21/10/2021,
27215,UKENNW_UU_TP000027,7.58E-05,22/10/2021,
27216,UKENNW_UU_TP000027,4.64E-06,23/10/2021,
27217,UKENNW_UU_TP000027,6.10E-05,24/10/2021,
27218,UKENNW_UU_TP000027,5.14E-06,25/10/2021,
27219,UKENNW_UU_TP000027,2.26E-06,26/10/2021,
27220,UKENNW_UU_TP000027,0.000312601,27/10/2021,
27221,UKENNW_UU_TP000027,3.24E-05,28/10/2021,
27222,UKENNW_UU_TP000027,5.73E-06,29/10/2021,
27223,UKENNW_UU_TP000027,1.31E-06,30/10/2021,
27224,UKENNW_UU_TP000027,1.34E-05,31/10/2021,
27225,UKENNW_UU_TP000027,0.000897883,01/11/2021,
27226,UKENNW_UU_TP000027,1.61E-07,02/11/2021,
27227,UKENNW_UU_TP000027,0.000184073,03/11/2021,
27228,UKENNW_UU_TP000027,0.00285274,04/11/2021,
27229,UKENNW_UU_TP000027,0.002418051,05/11/2021,
27230,UKENNW_UU_TP000027,0.008074564,06/11/2021,
27231,UKENNW_UU_TP000027,0.0072326,07/11/2021,
27232,UKENNW_UU_TP000027,0.000719852,08/11/2021,
27233,UKENNW_UU_TP000027,0.000137082,09/11/2021,
27234,UKENNW_UU_TP000027,0.00048819,10/11/2021,
27235,UKENNW_UU_TP000027,0.002273047,11/11/2021,
27236,UKENNW_UU_TP000027,0.000718812,12/11/2021,
27237,UKENNW_UU_TP000027,0.002864305,13/11/2021,
27238,UKENNW_UU_TP000027,0.000283046,14/11/2021,
27239,UKENNW_UU_TP000027,1.41E-05,15/11/2021,
27240,UKENNW_UU_TP000027,8.31E-06,16/11/2021,
27241,UKENNW_UU_TP000027,4.08E-06,17/11/2021,
27242,UKENNW_UU_TP000027,2.81E-07,18/11/2021,
27243,UKENNW_UU_TP000027,3.30E-06,19/11/2021,
27244,UKENNW_UU_TP000027,2.11E-07,20/11/2021,
27245,UKENNW_UU_TP000027,2.90E-06,21/11/2021,
27246,UKENNW_UU_TP000027,9.91E-05,22/11/2021,
27247,UKENNW_UU_TP000027,4.59E-05,23/11/2021,
27248,UKENNW_UU_TP000027,6.66E-06,24/11/2021,
27249,UKENNW_UU_TP000027,4.22E-06,25/11/2021,
27250,UKENNW_UU_TP000027,1.89E-06,26/11/2021,
27251,UKENNW_UU_TP000027,0.000142617,27/11/2021,
27252,UKENNW_UU_TP000027,0.00051214,28/11/2021,
27253,UKENNW_UU_TP000027,0.003686264,29/11/2021,
27254,UKENNW_UU_TP000027,0.000904334,30/11/2021,
27255,UKENNW_UU_TP000027,0.001194582,01/12/2021,
27256,UKENNW_UU_TP000027,0.000533009,02/12/2021,
27257,UKENNW_UU_TP000027,5.34E-07,03/12/2021,
27258,UKENNW_UU_TP000027,1.46E-07,04/12/2021,
27259,UKENNW_UU_TP000027,0.001599311,05/12/2021,
27260,UKENNW_UU_TP000027,0.000213629,06/12/2021,
27261,UKENNW_UU_TP000027,7.82E-06,07/12/2021,
27262,UKENNW_UU_TP000027,3.91E-05,08/12/2021,
27263,UKENNW_UU_TP000027,0.000494869,09/12/2021,
27264,UKENNW_UU_TP000027,0.000166429,10/12/2021,
27265,UKENNW_UU_TP000027,7.14E-05,11/12/2021,
27266,UKENNW_UU_TP000027,0.000116293,12/12/2021,
27267,UKENNW_UU_TP000027,0.000834173,13/12/2021,
27268,UKENNW_UU_TP000027,0.000111363,14/12/2021,
27269,UKENNW_UU_TP000027,0.000135477,15/12/2021,
27270,UKENNW_UU_TP000027,0.000496459,16/12/2021,
27271,UKENNW_UU_TP000027,2.36E-05,17/12/2021,
27272,UKENNW_UU_TP000027,8.39E-05,18/12/2021,
27273,UKENNW_UU_TP000027,1.14E-05,19/12/2021,
27274,UKENNW_UU_TP000027,1.55E-05,20/12/2021,
27275,UKENNW_UU_TP000027,0.000720007,21/12/2021,
27276,UKENNW_UU_TP000027,0.000226835,22/12/2021,
27277,UKENNW_UU_TP000027,0.000149383,23/12/2021,
27278,UKENNW_UU_TP000027,4.33E-05,24/12/2021,
27279,UKENNW_UU_TP000027,0.000108148,25/12/2021,
27280,UKENNW_UU_TP000027,0.00097848,26/12/2021,
27281,UKENNW_UU_TP000027,0.005479862,27/12/2021,
27282,UKENNW_UU_TP000027,0.000434658,28/12/2021,
27283,UKENNW_UU_TP000027,3.66E-05,29/12/2021,
27284,UKENNW_UU_TP000027,8.78E-05,30/12/2021,
27285,UKENNW_UU_TP000027,7.52E-06,31/12/2021,
27286,UKENNW_UU_TP000027,2.45E-06,01/01/2022,
27287,UKENNW_UU_TP000027,0.003719369,02/01/2022,
27288,UKENNW_UU_TP000027,0.000383333,03/01/2022,
27289,UKENNW_UU_TP000027,3.41E-05,04/01/2022,
27290,UKENNW_UU_TP000027,3.92E-06,05/01/2022,
27291,UKENNW_UU_TP000027,0.000586027,06/01/2022,
27292,UKENNW_UU_TP000027,0.003217168,07/01/2022,
27293,UKENNW_UU_TP000027,0.000330966,08/01/2022,
27294,UKENNW_UU_TP000027,9.12E-05,09/01/2022,
27295,UKENNW_UU_TP000027,0.002229982,10/01/2022,
27296,UKENNW_UU_TP000027,0.000201746,11/01/2022,
27297,UKENNW_UU_TP000027,5.36E-05,12/01/2022,
27298,UKENNW_UU_TP000027,0.002505579,13/01/2022,
27299,UKENNW_UU_TP000027,0.000223789,14/01/2022,
27300,UKENNW_UU_TP000027,2.11E-05,15/01/2022,
27301,UKENNW_UU_TP000027,0.001060685,16/01/2022,
27302,UKENNW_UU_TP000027,0.000800275,17/01/2022,
27303,UKENNW_UU_TP000027,0.000831729,18/01/2022,
27304,UKENNW_UU_TP000027,0.001177283,19/01/2022,
27305,UKENNW_UU_TP000027,0.000565663,20/01/2022,
27306,UKENNW_UU_TP000027,0.000454739,21/01/2022,
27307,UKENNW_UU_TP000027,2.88E-05,22/01/2022,
27308,UKENNW_UU_TP000027,1.94E-06,23/01/2022,
27309,UKENNW_UU_TP000027,3.54E-06,24/01/2022,
27310,UKENNW_UU_TP000027,0.000438468,25/01/2022,
27311,UKENNW_UU_TP000027,0.000108666,26/01/2022,
27312,UKENNW_UU_TP000027,0.005371066,27/01/2022,
27313,UKENNW_UU_TP000027,0.001587537,28/01/2022,
27314,UKENNW_UU_TP000027,0.001618069,29/01/2022,
27315,UKENNW_UU_TP000027,0.000701159,30/01/2022,
27316,UKENNW_UU_TP000027,0.003471319,31/01/2022,
27317,UKENNW_UU_TP000027,0.00494322,01/02/2022,
27318,UKENNW_UU_TP000027,0.009887997,02/02/2022,
27319,UKENNW_UU_TP000027,0.003043857,03/02/2022,
27320,UKENNW_UU_TP000027,0.001765838,04/02/2022,
27321,UKENNW_UU_TP000027,0.015006712,05/02/2022,
27322,UKENNW_UU_TP000027,0.001101961,06/02/2022,
27323,UKENNW_UU_TP000027,0.000120722,07/02/2022,
27324,UKENNW_UU_TP000027,5.60E-05,08/02/2022,
27325,UKENNW_UU_TP000027,0.001050006,09/02/2022,
27326,UKENNW_UU_TP000027,0.00017194,10/02/2022,
27327,UKENNW_UU_TP000027,3.53E-05,11/02/2022,
27328,UKENNW_UU_TP000027,0.000229316,12/02/2022,
27329,UKENNW_UU_TP000027,0.000187598,13/02/2022,
27330,UKENNW_UU_TP000027,0.000810621,14/02/2022,
27331,UKENNW_UU_TP000027,0.000153316,15/02/2022,
27332,UKENNW_UU_TP000027,0.000840286,16/02/2022,
27333,UKENNW_UU_TP000027,0.00182417,17/02/2022,
27334,UKENNW_UU_TP000027,0.001141834,18/02/2022,
27335,UKENNW_UU_TP000027,0.002961197,19/02/2022,
27336,UKENNW_UU_TP000027,0.000632399,20/02/2022,
27337,UKENNW_UU_TP000027,0.000659529,21/02/2022,
27338,UKENNW_UU_TP000027,0.000252183,22/02/2022,
27339,UKENNW_UU_TP000027,0.000134407,23/02/2022,
27340,UKENNW_UU_TP000027,0.003665105,24/02/2022,
27341,UKENNW_UU_TP000027,0.00132366,25/02/2022,
27342,UKENNW_UU_TP000027,0.002484283,26/02/2022,
27343,UKENNW_UU_TP000027,0.011829632,27/02/2022,
27344,UKENNW_UU_TP000027,0.017782282,28/02/2022,
27345,UKENNW_UU_TP000027,0.014695689,01/03/2022,
27346,UKENNW_UU_TP000027,0.009668638,02/03/2022,
27347,UKENNW_UU_TP000027,0.009703921,03/03/2022,
27348,UKENNW_UU_TP000027,9.70E-05,04/03/2022,
27349,UKENNW_UU_TP000027,4.25E-05,05/03/2022,
27350,UKENNW_UU_TP000027,0.000107046,06/03/2022,
27351,UKENNW_UU_TP000027,0.000136552,07/03/2022,
27352,UKENNW_UU_TP000027,0.000163677,08/03/2022,
27353,UKENNW_UU_TP000027,0.002676443,09/03/2022,
27354,UKENNW_UU_TP000027,0.000128605,10/03/2022,
27355,UKENNW_UU_TP000027,3.41E-07,11/03/2022,
27356,UKENNW_UU_TP000027,0.001223887,12/03/2022,
27357,UKENNW_UU_TP000027,0.000554254,13/03/2022,
27358,UKENNW_UU_TP000027,0.000908858,14/03/2022,
27359,UKENNW_UU_TP000027,0.000201651,15/03/2022,
27360,UKENNW_UU_TP000027,4.50E-05,16/03/2022,
27361,UKENNW_UU_TP000027,0.002100514,17/03/2022,
27362,UKENNW_UU_TP000027,0.000171375,18/03/2022,
27363,UKENNW_UU_TP000027,0.00019143,19/03/2022,
27364,UKENNW_UU_TP000027,4.28E-05,20/03/2022,
27365,UKENNW_UU_TP000027,0.001161247,21/03/2022,
27366,UKENNW_UU_TP000027,0.005514738,22/03/2022,
27367,UKENNW_UU_TP000027,0.000290815,23/03/2022,
27368,UKENNW_UU_TP000027,1.81E-05,24/03/2022,
27369,UKENNW_UU_TP000027,0.000215701,25/03/2022,
27370,UKENNW_UU_TP000027,0.000564231,26/03/2022,
27371,UKENNW_UU_TP000027,0.000714134,27/03/2022,
27372,UKENNW_UU_TP000027,0.000336873,28/03/2022,
27373,UKENNW_UU_TP000027,0.001133554,29/03/2022,
27374,UKENNW_UU_TP000027,0.010601618,30/03/2022,
27375,UKENNW_UU_TP000027,0.005424456,31/03/2022,
27376,UKENNW_UU_TP000027,0.000488128,01/04/2022,
27377,UKENNW_UU_TP000027,0.007508788,02/04/2022,
27378,UKENNW_UU_TP000027,0.000138275,03/04/2022,
27379,UKENNW_UU_TP000038,0.00055221,01/05/2021,
27380,UKENNW_UU_TP000038,0.001709261,02/05/2021,
27381,UKENNW_UU_TP000038,0.003447891,03/05/2021,
27382,UKENNW_UU_TP000038,0.003852174,04/05/2021,
27383,UKENNW_UU_TP000038,0.000225279,05/05/2021,
27384,UKENNW_UU_TP000038,5.11E-05,06/05/2021,
27385,UKENNW_UU_TP000038,1.06E-05,07/05/2021,
27386,UKENNW_UU_TP000038,1.07E-06,08/05/2021,
27387,UKENNW_UU_TP000038,5.94E-05,09/05/2021,
27388,UKENNW_UU_TP000038,0.000120992,10/05/2021,
27389,UKENNW_UU_TP000038,0.001571153,11/05/2021,
27390,UKENNW_UU_TP000038,0.001424302,12/05/2021,
27391,UKENNW_UU_TP000038,0.000447153,13/05/2021,
27392,UKENNW_UU_TP000038,3.51E-05,14/05/2021,
27393,UKENNW_UU_TP000038,3.06E-06,15/05/2021,
27394,UKENNW_UU_TP000038,0.001347118,16/05/2021,
27395,UKENNW_UU_TP000038,0.000261042,17/05/2021,
27396,UKENNW_UU_TP000038,2.99E-05,18/05/2021,
27397,UKENNW_UU_TP000038,1.56E-06,19/05/2021,
27398,UKENNW_UU_TP000038,1.52E-06,20/05/2021,
27399,UKENNW_UU_TP000038,9.41E-06,21/05/2021,
27400,UKENNW_UU_TP000038,8.41E-05,22/05/2021,
27401,UKENNW_UU_TP000038,1.37E-05,23/05/2021,
27402,UKENNW_UU_TP000038,5.76E-07,24/05/2021,
27403,UKENNW_UU_TP000038,8.93E-07,25/05/2021,
27404,UKENNW_UU_TP000038,7.13E-08,26/05/2021,
27405,UKENNW_UU_TP000038,1.10E-05,27/05/2021,
27406,UKENNW_UU_TP000038,7.88E-05,28/05/2021,
27407,UKENNW_UU_TP000038,0.000286428,29/05/2021,
27408,UKENNW_UU_TP000038,0.00116226,30/05/2021,
27409,UKENNW_UU_TP000038,0.000573492,31/05/2021,
27410,UKENNW_UU_TP000038,0.000101662,01/06/2021,
27411,UKENNW_UU_TP000038,0.002035829,02/06/2021,
27412,UKENNW_UU_TP000038,0.000158904,03/06/2021,
27413,UKENNW_UU_TP000038,0.00073222,04/06/2021,
27414,UKENNW_UU_TP000038,0.000332192,05/06/2021,
27415,UKENNW_UU_TP000038,0.000976494,06/06/2021,
27416,UKENNW_UU_TP000038,0.001082801,07/06/2021,
27417,UKENNW_UU_TP000038,0.004905252,08/06/2021,
27418,UKENNW_UU_TP000038,0.000747219,09/06/2021,
27419,UKENNW_UU_TP000038,0.000354257,10/06/2021,
27420,UKENNW_UU_TP000038,0.001425809,11/06/2021,
27421,UKENNW_UU_TP000038,6.83E-05,12/06/2021,
27422,UKENNW_UU_TP000038,4.42E-06,13/06/2021,
27423,UKENNW_UU_TP000038,6.06E-06,14/06/2021,
27424,UKENNW_UU_TP000038,8.65E-06,15/06/2021,
27425,UKENNW_UU_TP000038,0.000130495,16/06/2021,
27426,UKENNW_UU_TP000038,9.17E-06,17/06/2021,
27427,UKENNW_UU_TP000038,4.62E-06,18/06/2021,
27428,UKENNW_UU_TP000038,0.000329125,19/06/2021,
27429,UKENNW_UU_TP000038,2.52E-05,20/06/2021,
27430,UKENNW_UU_TP000038,3.92E-06,21/06/2021,
27431,UKENNW_UU_TP000038,2.92E-05,22/06/2021,
27432,UKENNW_UU_TP000038,9.59E-06,23/06/2021,
27433,UKENNW_UU_TP000038,5.56E-06,24/06/2021,
27434,UKENNW_UU_TP000038,1.82E-05,25/06/2021,
27435,UKENNW_UU_TP000038,4.61E-06,26/06/2021,
