"site_code","one_week_date","Log10_NoV_norm","nov_3week","Easting","Northing"
"UKENNW_UU_TP000019",2021-06-07,NA,NA,376549,404691
"UKENNW_UU_TP000023",2021-06-07,NA,NA,334328,385183
"UKENNW_UU_TP000024",2021-06-07,5.312347155,5.1191640305,382849,435121
"UKENNW_UU_TP000026",2021-06-07,NA,NA,380039,407811
"UKENNW_UU_TP000027",2021-06-07,NA,NA,338811,556534
"UKENNW_UU_TP000038",2021-06-07,4.546097953,4.031742723,366639,357111
"UKENNW_UU_TP000047",2021-06-07,NA,NA,342338,374328
"UKENNW_UU_TP000050",2021-06-07,5.173743213,4.634890957,333099,446501
"UKENNW_UU_TP000067",2021-06-07,NA,NA,393789,394841
"UKENNW_UU_TP000068",2021-06-07,NA,NA,375619,433371
"UKENNW_UU_TP000076",2021-06-07,NA,NA,345699,458711
"UKENNW_UU_TP000078",2021-06-07,NA,NA,365809,399001
"UKENNW_UU_TP000084",2021-06-07,NA,NA,389609,378201
"UKENNW_UU_TP000095",2021-06-07,4.948828409,4.762006012,324149,390251
"UKENNW_UU_TP000102",2021-06-07,NA,NA,345709,427931
"UKENNW_UU_TP000103",2021-06-07,NA,NA,388287,412525
"UKENNW_UU_TP000110",2021-06-07,3.687353013,3.7242292295,333486,392845
"UKENNW_UU_TP000115",2021-06-07,NA,NA,353579,395921
"UKENNW_UU_TP000116",2021-06-07,4.467350865,4.503408134,386519,389821
"UKENNW_UU_TP000124",2021-06-07,NA,NA,358039,386891
"UKENNW_UU_TP000133",2021-06-07,NA,NA,348172,411615
"UKENSO_SW_TP000001",2021-06-07,4.977552098,4.977552098,438718,112480
"UKENSO_SW_TP000004",2021-06-07,NA,NA,470951,105443
"UKENSO_SW_TP000008",2021-06-07,NA,NA,456846,103242
"UKENSO_SW_TP000011",2021-06-07,5.356683556,4.444168113,438275,111125
"UKENSO_SW_TP000013",2021-06-07,NA,NA,446839,117931
"UKENSO_SW_TP000016",2021-06-07,4.458379583,4.50712892,460200,85191
"UKENSO_SW_TP000022",2021-06-07,NA,NA,633188,162889
"UKENSO_SW_TP000025",2021-06-07,NA,NA,582959,168491
"UKENSO_SW_TP000026",2021-06-07,NA,NA,601950,143308
"UKENSO_SW_TP000028",2021-06-07,NA,NA,628575,139968
"UKENSO_SW_TP000030",2021-06-07,4.741367124,4.9853807745,571975,159382
"UKENSO_SW_TP000033",2021-06-07,NA,NA,616939,159720
"UKENSO_SW_TP000083",2021-06-07,4.962526326,4.241306842,517007,103642
"UKENSO_SW_TP000090",2021-06-07,NA,NA,499695,103145
"UKENSO_SW_TP000091",2021-06-07,4.864055441,4.97046961,576559,109381
"UKENSW_SWS_TP000002",2021-06-07,NA,NA,253327,134309
"UKENSW_SWS_TP000016",2021-06-07,NA,NA,242167,127655
"UKENSW_SWS_TP000024",2021-06-07,NA,NA,302457,80397
"UKENSW_SWS_TP000025",2021-06-07,NA,NA,182302,32206
"UKENSW_SWS_TP000051",2021-06-07,NA,NA,288249,72051
"UKENSW_SWS_TP000055",2021-06-07,NA,NA,206629,52671
"UKENSW_SWS_TP000058",2021-06-07,5.165389497,4.82846743,249776,54024
"UKENSW_SWS_TP000059",2021-06-07,NA,NA,252334,56403
"UKENSW_SWS_TP000064",2021-06-07,6.037061282,5.7141860605,313655,90455
"UKENSW_SWS_TP000075",2021-06-07,NA,NA,289699,56301
"UKENSW_WXW_TP000004",2021-06-07,NA,NA,353294,179291
"UKENSW_WXW_TP000005",2021-06-07,NA,NA,369299,168221
"UKENSW_WXW_TP000038",2021-06-07,NA,NA,413049,95051
"UKENSW_WXW_TP000086",2021-06-07,NA,NA,328049,124551
"UKENSW_WXW_TP000100",2021-06-07,NA,NA,331469,156981
"UKENSW_WXW_TP000101",2021-06-07,NA,NA,366380,76721
"UKENTH_TWU_TP000010",2021-06-07,4.525526926,4.1091688675,478989,214851
"UKENTH_TWU_TP000013",2021-06-07,NA,NA,467999,155201
"UKENTH_TWU_TP000014",2021-06-07,NA,NA,545469,181671
"UKENTH_TWU_TP000015",2021-06-07,NA,NA,529519,166319
"UKENTH_TWU_TP000021",2021-06-07,NA,NA,513709,201061
"UKENTH_TWU_TP000033",2021-06-07,NA,NA,485799,159501
"UKENTH_TWU_TP000050",2021-06-07,NA,NA,528799,140201
"UKENTH_TWU_TP000052",2021-06-07,3.432535746,3.204338858,549086,180831
"UKENTH_TWU_TP000054",2021-06-07,NA,NA,535659,193171
"UKENTH_TWU_TP000073",2021-06-07,NA,NA,500299,151601
"UKENTH_TWU_TP000084",2021-06-07,3.260843892,3.841228708,518999,168301
"UKENTH_TWU_TP000100",2021-06-07,4.260882957,4.1894503185,487709,186961
"UKENTH_TWU_TP000102",2021-06-07,NA,NA,555599,176701
"UKENTH_TWU_TP000103",2021-06-07,NA,NA,512349,217841
"UKENTH_TWU_TP000106",2021-06-07,NA,NA,504199,191941
"UKENTH_TWU_TP000113",2021-06-07,NA,NA,515409,174721
"UKENTH_TWU_TP000116",2021-06-07,NA,NA,449859,166721
"UKENTH_TWU_TP000122",2021-06-07,NA,NA,471099,170701
"UKENTH_TWU_TP000125",2021-06-07,NA,NA,551499,181901
"UKENTH_TWU_TP000126",2021-06-07,NA,NA,539251,209766
"UKENTH_TWU_TP000133",2021-06-07,NA,NA,494299,179201
"UKENTH_TWU_TP000139",2021-06-07,4.471821002,4.71605016,412709,185801
"UKENTH_TWU_TP000155",2021-06-07,NA,NA,503199,157401
"UKENTH_TWU_TP000159",2021-06-07,NA,NA,454389,202231
"UKENAN_AW_TP000016",2021-06-14,4.399067904,3.7828922495,508487,249332
"UKENAN_AW_TP000023",2021-06-14,6.001939518,5.941607414,535699,340996
"UKENAN_AW_TP000037",2021-06-14,5.183000937,4.5431560025,493847,268578
"UKENAN_AW_TP000050",2021-06-14,4.832915852,4.865304477,547187,261751
"UKENAN_AW_TP000051",2021-06-14,4.795404645,4.795756766,502806,226864
"UKENAN_AW_TP000055",2021-06-14,4.985310684,5.2629114965,573806,206725
"UKENAN_AW_TP000063",2021-06-14,4.351264677,4.5417705415,602226,223615
"UKENAN_AW_TP000069",2021-06-14,2.875723854,2.828334534,488411,240500
"UKENAN_AW_TP000082",2021-06-14,4.162644162,4.7161242535,560459,304206
"UKENAN_AW_TP000107",2021-06-14,4.566287062,4.0590218295,481616,261993
"UKENAN_AW_TP000115",2021-06-14,5.523851949,5.5456101265,651859,311135
"UKENAN_AW_TP000116",2021-06-14,3.41733231,3.4848229295,526212,410959
"UKENAN_AW_TP000144",2021-06-14,4.565652353,4.229835277,617466,241968
"UKENAN_AW_TP000148",2021-06-14,5.8186772,5.4994894025,614064,214273
"UKENAN_AW_TP000154",2021-06-14,5.141024555,4.946591241,560275,322372
"UKENAN_AW_TP000161",2021-06-14,3.389697376,4.0350304745,499884,370410
"UKENAN_AW_TP000170",2021-06-14,5.47712791,5.433602402,653429,297861
"UKENAN_AW_TP000200",2021-06-14,4.269539177,4.0945295765,627841,307418
"UKENAN_AW_TP000210",2021-06-14,3.920771742,3.4630693945,521980,298342
"UKENAN_AW_TP000293",2021-06-14,5.118938908,4.363980597,545869,314163
"UKENAN_AW_TP000303",2021-06-14,4.440931475,5.126598926,573699,190651
"UKENAN_AW_TP000307",2021-06-14,3.835059895,4.0583097945,587999,187601
"UKENAN_AW_TP000308",2021-06-14,4.106128217,4.256711204,565353,175767
"UKENMI_ST_TP000018",2021-06-14,4.57832679,4.57832679,389999,301651
"UKENMI_ST_TP000036",2021-06-14,6.009245757,5.8086059085,395499,322271
"UKENMI_ST_TP000056",2021-06-14,4.624044924,4.0350627235,426849,325511
"UKENMI_ST_TP000060",2021-06-14,4.683211358,4.17628266,370979,301401
"UKENMI_ST_TP000062",2021-06-14,4.749428974,4.8027842075,419379,291391
"UKENMI_ST_TP000068",2021-06-14,4.580757335,3.956214646,433599,273701
"UKENMI_ST_TP000074",2021-06-14,4.364833791,4.438318962,439359,334491
"UKENMI_ST_TP000099",2021-06-14,5.176699445,4.948806395,380829,216121
"UKENMI_ST_TP000100",2021-06-14,4.225870038,4.6091804895,402189,301921
"UKENMI_ST_TP000120",2021-06-14,3.876808037,4.3020208265,382559,273751
"UKENMI_ST_TP000137",2021-06-14,4.348827722,4.7274293735,453099,321301
"UKENMI_ST_TP000143",2021-06-14,NA,NA,454829,362421
"UKENMI_ST_TP000156",2021-06-14,NA,NA,416499,292356
"UKENMI_ST_TP000163",2021-06-14,4.407145152,4.26832507725,464729,342221
"UKENMI_ST_TP000164",2021-06-14,NA,NA,433479,295881
"UKENMI_ST_TP000180",2021-06-14,NA,NA,387079,283821
"UKENMI_ST_TP000182",2021-06-14,5.229375503,4.78701532,449419,276351
"UKENMI_ST_TP000184",2021-06-14,5.394037456,5.478769956,361299,313701
"UKENMI_ST_TP000186",2021-06-14,3.441659669,3.7193031845,487449,405991
"UKENMI_ST_TP000199",2021-06-14,5.404378225,5.1157705595,408459,262631
"UKENMI_ST_TP000207",2021-06-14,4.246345039,3.9582540845,387819,339051
"UKENMI_ST_TP000208",2021-06-14,5.576511177,5.24621123025,378889,204891
"UKENMI_ST_TP000222",2021-06-14,NA,NA,459849,311851
"UKENMI_ST_TP000225",2021-06-14,4.950056179,4.5064859865,427569,262891
"UKENMI_ST_TP000241",2021-06-14,NA,NA,384619,253411
"UKENMI_ST_TP000256",2021-06-14,5.100466404,5.0616098245,389929,224861
"UKENNE_NU_TP000012",2021-06-14,NA,NA,456119,524091
"UKENNE_NU_TP000028",2021-06-14,NA,NA,441059,556121
"UKENNE_NU_TP000030",2021-06-14,NA,NA,444099,542631
"UKENNE_NU_TP000031",2021-06-14,NA,NA,433599,566401
"UKENNE_NU_TP000039",2021-06-14,NA,NA,462098,522827
"UKENNE_NU_TP000046",2021-06-14,5.356729404,5.226994195,451989,527651
"UKENNE_NU_TP000048",2021-06-14,NA,NA,432099,550801
"UKENNE_NU_TP000051",2021-06-14,NA,NA,428919,511531
"UKENNE_NU_TP000055",2021-06-14,NA,NA,432799,555701
"UKENNE_YW_TP000029",2021-06-14,5.264336663,5.264336663,460089,447151
"UKENNE_YW_TP000054",2021-06-14,NA,NA,444556,394415
"UKENNE_YW_TP000057",2021-06-14,NA,NA,439589,391567
"UKENNE_YW_TP000063",2021-06-14,4.003934354,3.715718209,435069,420411
"UKENNE_YW_TP000082",2021-06-14,NA,NA,418979,438751
"UKENNE_YW_TP000086",2021-06-14,NA,NA,409249,422391
"UKENNE_YW_TP000094",2021-06-14,3.996702707,3.6574468685,418099,420701
"UKENNE_YW_TP000095",2021-06-14,NA,NA,516284,429068
"UKENNE_YW_TP000096",2021-06-14,5.360041031,5.3432460895,408519,441231
"UKENNE_YW_TP000098",2021-06-14,2.945785667,2.704342053,434649,430711
"UKENNE_YW_TP000102",2021-06-14,5.057519333,5.1031265365,437799,407001
"UKENNE_YW_TP000107",2021-06-14,NA,NA,426089,419971
"UKENNE_YW_TP000112",2021-06-14,4.232915857,4.1373677485,439229,374651
"UKENNE_YW_TP000119",2021-06-14,5.231218657,4.9373073,460189,405981
"UKENNE_YW_TP000141",2021-06-14,4.922790146,4.905656687,443369,385781
"UKENNW_UU_TP000012",2021-06-14,NA,NA,321942,468543
"UKENNW_UU_TP000017",2021-06-14,NA,NA,332919,389491
"UKENNW_UU_TP000018",2021-06-14,NA,NA,360469,429411
"UKENNW_UU_TP000019",2021-06-14,4.138596996,4.2300619515,376549,404691
"UKENNW_UU_TP000023",2021-06-14,NA,NA,334328,385183
"UKENNW_UU_TP000024",2021-06-14,NA,NA,382849,435121
"UKENNW_UU_TP000026",2021-06-14,4.887295259,4.6021017955,380039,407811
"UKENNW_UU_TP000027",2021-06-14,5.083587637,4.165398354,338811,556534
"UKENNW_UU_TP000038",2021-06-14,NA,NA,366639,357111
"UKENNW_UU_TP000047",2021-06-14,NA,NA,342338,374328
"UKENNW_UU_TP000050",2021-06-14,NA,NA,333099,446501
"UKENNW_UU_TP000067",2021-06-14,5.101711922,4.940182335,393789,394841
"UKENNW_UU_TP000068",2021-06-14,NA,NA,375619,433371
"UKENNW_UU_TP000076",2021-06-14,5.086225657,4.9435003315,345699,458711
"UKENNW_UU_TP000078",2021-06-14,5.075106183,4.76517393575,365809,399001
"UKENNW_UU_TP000084",2021-06-14,NA,NA,389609,378201
"UKENNW_UU_TP000095",2021-06-14,NA,NA,324149,390251
"UKENNW_UU_TP000102",2021-06-14,4.549385182,4.7167381575,345709,427931
"UKENNW_UU_TP000103",2021-06-14,3.758156169,3.9293065645,388287,412525
"UKENNW_UU_TP000110",2021-06-14,NA,NA,333486,392845
"UKENNW_UU_TP000115",2021-06-14,NA,NA,353579,395921
"UKENNW_UU_TP000116",2021-06-14,NA,NA,386519,389821
"UKENNW_UU_TP000124",2021-06-14,4.724496616,4.979166951,358039,386891
"UKENNW_UU_TP000133",2021-06-14,4.496974748,3.987829787,348172,411615
"UKENSO_SW_TP000001",2021-06-14,NA,NA,438718,112480
"UKENSO_SW_TP000004",2021-06-14,3.992628578,3.796458998,470951,105443
"UKENSO_SW_TP000008",2021-06-14,4.722835396,4.515820915,456846,103242
"UKENSO_SW_TP000011",2021-06-14,NA,NA,438275,111125
"UKENSO_SW_TP000013",2021-06-14,4.720711696,4.5715344605,446839,117931
"UKENSO_SW_TP000016",2021-06-14,NA,NA,460200,85191
"UKENSO_SW_TP000022",2021-06-14,4.456547982,4.2492696215,633188,162889
"UKENSO_SW_TP000025",2021-06-14,3.986108349,4.1523762885,582959,168491
"UKENSO_SW_TP000026",2021-06-14,5.164510424,5.2717904715,601950,143308
"UKENSO_SW_TP000028",2021-06-14,5.003132691,4.4145170185,628575,139968
"UKENSO_SW_TP000030",2021-06-14,NA,NA,571975,159382
"UKENSO_SW_TP000033",2021-06-14,5.698332003,4.82500337,616939,159720
"UKENSO_SW_TP000083",2021-06-14,NA,NA,517007,103642
"UKENSO_SW_TP000090",2021-06-14,4.545502723,3.965699974,499695,103145
"UKENSO_SW_TP000091",2021-06-14,NA,NA,576559,109381
"UKENSW_SWS_TP000002",2021-06-14,4.906555931,4.651652027,253327,134309
"UKENSW_SWS_TP000016",2021-06-14,NA,NA,242167,127655
"UKENSW_SWS_TP000024",2021-06-14,5.325857016,5.062267251,302457,80397
"UKENSW_SWS_TP000025",2021-06-14,4.369831794,4.646752327,182302,32206
"UKENSW_SWS_TP000051",2021-06-14,3.468061682,3.552094693,288249,72051
"UKENSW_SWS_TP000055",2021-06-14,3.993671977,5.148277209,206629,52671
"UKENSW_SWS_TP000058",2021-06-14,NA,NA,249776,54024
"UKENSW_SWS_TP000059",2021-06-14,4.97248547,4.176121434,252334,56403
"UKENSW_SWS_TP000064",2021-06-14,NA,NA,313655,90455
"UKENSW_SWS_TP000075",2021-06-14,4.025197619,4.389283376,289699,56301
"UKENSW_WXW_TP000004",2021-06-14,3.743686016,3.742497108,353294,179291
"UKENSW_WXW_TP000005",2021-06-14,5.462411531,5.0960332035,369299,168221
"UKENSW_WXW_TP000038",2021-06-14,4.635824214,4.857402053,413049,95051
"UKENSW_WXW_TP000086",2021-06-14,3.535705079,3.9524379905,328049,124551
"UKENSW_WXW_TP000100",2021-06-14,4.747183838,4.2363723475,331469,156981
"UKENSW_WXW_TP000101",2021-06-14,4.612899367,4.771346152,366380,76721
"UKENTH_TWU_TP000010",2021-06-14,NA,NA,478989,214851
"UKENTH_TWU_TP000013",2021-06-14,4.106888982,4.110710508,467999,155201
"UKENTH_TWU_TP000014",2021-06-14,3.919093827,3.645899824,545469,181671
"UKENTH_TWU_TP000015",2021-06-14,4.920774112,4.727237954,529519,166319
"UKENTH_TWU_TP000021",2021-06-14,3.658742309,3.865629936,513709,201061
"UKENTH_TWU_TP000033",2021-06-14,5.209623851,4.293770823,485799,159501
"UKENTH_TWU_TP000050",2021-06-14,4.747094043,4.4426468935,528799,140201
"UKENTH_TWU_TP000052",2021-06-14,NA,NA,549086,180831
"UKENTH_TWU_TP000054",2021-06-14,3.276497623,3.5668199695,535659,193171
"UKENTH_TWU_TP000073",2021-06-14,4.929519288,4.27955139133333,500299,151601
"UKENTH_TWU_TP000084",2021-06-14,NA,NA,518999,168301
"UKENTH_TWU_TP000100",2021-06-14,NA,NA,487709,186961
"UKENTH_TWU_TP000102",2021-06-14,3.822963103,3.490508502,555599,176701
"UKENTH_TWU_TP000103",2021-06-14,5.364435515,4.8448966355,512349,217841
"UKENTH_TWU_TP000106",2021-06-14,4.334945783,4.02124603375,504199,191941
"UKENTH_TWU_TP000113",2021-06-14,3.709173625,3.5180724055,515409,174721
"UKENTH_TWU_TP000116",2021-06-14,5.508242628,5.508242628,449859,166721
"UKENTH_TWU_TP000122",2021-06-14,4.156985863,3.957926038,471099,170701
"UKENTH_TWU_TP000125",2021-06-14,3.753827831,3.7290388035,551499,181901
"UKENTH_TWU_TP000126",2021-06-14,2.612029596,2.7053526825,539251,209766
"UKENTH_TWU_TP000133",2021-06-14,3.909977917,4.2103806895,494299,179201
"UKENTH_TWU_TP000139",2021-06-14,NA,NA,412709,185801
"UKENTH_TWU_TP000155",2021-06-14,5.409032445,5.0592193245,503199,157401
"UKENTH_TWU_TP000159",2021-06-14,3.691115546,3.3438851045,454389,202231
"UKENAN_AW_TP000016",2021-06-21,NA,NA,508487,249332
"UKENAN_AW_TP000023",2021-06-21,NA,NA,535699,340996
"UKENAN_AW_TP000037",2021-06-21,NA,NA,493847,268578
"UKENAN_AW_TP000050",2021-06-21,NA,NA,547187,261751
"UKENAN_AW_TP000051",2021-06-21,NA,NA,502806,226864
"UKENAN_AW_TP000055",2021-06-21,NA,NA,573806,206725
"UKENAN_AW_TP000063",2021-06-21,NA,NA,602226,223615
"UKENAN_AW_TP000069",2021-06-21,NA,NA,488411,240500
"UKENAN_AW_TP000082",2021-06-21,NA,NA,560459,304206
"UKENAN_AW_TP000107",2021-06-21,NA,NA,481616,261993
"UKENAN_AW_TP000115",2021-06-21,NA,NA,651859,311135
"UKENAN_AW_TP000116",2021-06-21,NA,NA,526212,410959
"UKENAN_AW_TP000144",2021-06-21,NA,NA,617466,241968
"UKENAN_AW_TP000148",2021-06-21,NA,NA,614064,214273
"UKENAN_AW_TP000154",2021-06-21,NA,NA,560275,322372
"UKENAN_AW_TP000161",2021-06-21,NA,NA,499884,370410
"UKENAN_AW_TP000170",2021-06-21,NA,NA,653429,297861
"UKENAN_AW_TP000200",2021-06-21,NA,NA,627841,307418
"UKENAN_AW_TP000210",2021-06-21,NA,NA,521980,298342
"UKENAN_AW_TP000293",2021-06-21,NA,NA,545869,314163
"UKENAN_AW_TP000303",2021-06-21,NA,NA,573699,190651
"UKENAN_AW_TP000307",2021-06-21,NA,NA,587999,187601
"UKENAN_AW_TP000308",2021-06-21,NA,NA,565353,175767
"UKENMI_ST_TP000018",2021-06-21,NA,NA,389999,301651
"UKENMI_ST_TP000036",2021-06-21,5.261092646,5.62610148766667,395499,322271
"UKENMI_ST_TP000056",2021-06-21,NA,NA,426849,325511
"UKENMI_ST_TP000060",2021-06-21,NA,NA,370979,301401
"UKENMI_ST_TP000062",2021-06-21,NA,NA,419379,291391
"UKENMI_ST_TP000068",2021-06-21,NA,NA,433599,273701
"UKENMI_ST_TP000074",2021-06-21,NA,NA,439359,334491
"UKENMI_ST_TP000099",2021-06-21,NA,NA,380829,216121
"UKENMI_ST_TP000100",2021-06-21,NA,NA,402189,301921
"UKENMI_ST_TP000120",2021-06-21,NA,NA,382559,273751
"UKENMI_ST_TP000137",2021-06-21,NA,NA,453099,321301
"UKENMI_ST_TP000143",2021-06-21,5.786178574,5.2964484655,454829,362421
"UKENMI_ST_TP000156",2021-06-21,3.913014812,3.255401722,416499,292356
"UKENMI_ST_TP000163",2021-06-21,NA,NA,464729,342221
"UKENMI_ST_TP000164",2021-06-21,NA,NA,433479,295881
"UKENMI_ST_TP000180",2021-06-21,4.681757685,4.487287718,387079,283821
"UKENMI_ST_TP000182",2021-06-21,NA,NA,449419,276351
"UKENMI_ST_TP000184",2021-06-21,NA,NA,361299,313701
"UKENMI_ST_TP000186",2021-06-21,NA,NA,487449,405991
"UKENMI_ST_TP000199",2021-06-21,NA,NA,408459,262631
"UKENMI_ST_TP000207",2021-06-21,NA,NA,387819,339051
"UKENMI_ST_TP000208",2021-06-21,NA,NA,378889,204891
"UKENMI_ST_TP000222",2021-06-21,NA,NA,459849,311851
"UKENMI_ST_TP000225",2021-06-21,NA,NA,427569,262891
"UKENMI_ST_TP000241",2021-06-21,5.001663752,4.680857693,384619,253411
"UKENMI_ST_TP000256",2021-06-21,NA,NA,389929,224861
"UKENNE_NU_TP000012",2021-06-21,NA,NA,456119,524091
"UKENNE_NU_TP000028",2021-06-21,4.976490082,4.976490082,441059,556121
"UKENNE_NU_TP000030",2021-06-21,NA,NA,444099,542631
"UKENNE_NU_TP000031",2021-06-21,NA,NA,433599,566401
"UKENNE_NU_TP000039",2021-06-21,NA,NA,462098,522827
"UKENNE_NU_TP000046",2021-06-21,NA,NA,451989,527651
"UKENNE_NU_TP000048",2021-06-21,NA,NA,432099,550801
"UKENNE_NU_TP000051",2021-06-21,NA,NA,428919,511531
"UKENNE_NU_TP000055",2021-06-21,NA,NA,432799,555701
"UKENNE_YW_TP000029",2021-06-21,NA,NA,460089,447151
"UKENNE_YW_TP000054",2021-06-21,NA,NA,444556,394415
"UKENNE_YW_TP000057",2021-06-21,NA,NA,439589,391567
"UKENNE_YW_TP000063",2021-06-21,NA,NA,435069,420411
"UKENNE_YW_TP000082",2021-06-21,3.923898586,3.830186253,418979,438751
"UKENNE_YW_TP000086",2021-06-21,NA,NA,409249,422391
"UKENNE_YW_TP000094",2021-06-21,NA,NA,418099,420701
"UKENNE_YW_TP000095",2021-06-21,4.049664442,3.81890697,516284,429068
"UKENNE_YW_TP000096",2021-06-21,NA,NA,408519,441231
"UKENNE_YW_TP000098",2021-06-21,NA,NA,434649,430711
"UKENNE_YW_TP000102",2021-06-21,NA,NA,437799,407001
"UKENNE_YW_TP000107",2021-06-21,4.196275745,3.40413353133333,426089,419971
"UKENNE_YW_TP000112",2021-06-21,NA,NA,439229,374651
"UKENNE_YW_TP000119",2021-06-21,NA,NA,460189,405981
"UKENNE_YW_TP000141",2021-06-21,NA,NA,443369,385781
"UKENNW_UU_TP000012",2021-06-21,NA,NA,321942,468543
"UKENNW_UU_TP000017",2021-06-21,NA,NA,332919,389491
"UKENNW_UU_TP000018",2021-06-21,NA,NA,360469,429411
"UKENNW_UU_TP000019",2021-06-21,NA,NA,376549,404691
"UKENNW_UU_TP000023",2021-06-21,NA,NA,334328,385183
"UKENNW_UU_TP000024",2021-06-21,NA,NA,382849,435121
"UKENNW_UU_TP000026",2021-06-21,NA,NA,380039,407811
"UKENNW_UU_TP000027",2021-06-21,NA,NA,338811,556534
"UKENNW_UU_TP000038",2021-06-21,4.536069896,4.19985178066667,366639,357111
"UKENNW_UU_TP000047",2021-06-21,NA,NA,342338,374328
"UKENNW_UU_TP000050",2021-06-21,5.274374177,4.84805203033333,333099,446501
"UKENNW_UU_TP000067",2021-06-21,NA,NA,393789,394841
"UKENNW_UU_TP000068",2021-06-21,NA,NA,375619,433371
"UKENNW_UU_TP000076",2021-06-21,NA,NA,345699,458711
"UKENNW_UU_TP000078",2021-06-21,NA,NA,365809,399001
"UKENNW_UU_TP000084",2021-06-21,NA,NA,389609,378201
"UKENNW_UU_TP000095",2021-06-21,NA,NA,324149,390251
"UKENNW_UU_TP000102",2021-06-21,NA,NA,345709,427931
"UKENNW_UU_TP000103",2021-06-21,NA,NA,388287,412525
"UKENNW_UU_TP000110",2021-06-21,4.597990899,4.01548311933333,333486,392845
"UKENNW_UU_TP000115",2021-06-21,NA,NA,353579,395921
"UKENNW_UU_TP000116",2021-06-21,4.895461683,4.63409265033333,386519,389821
"UKENNW_UU_TP000124",2021-06-21,NA,NA,358039,386891
"UKENNW_UU_TP000133",2021-06-21,NA,NA,348172,411615
"UKENSO_SW_TP000001",2021-06-21,NA,NA,438718,112480
"UKENSO_SW_TP000004",2021-06-21,NA,NA,470951,105443
"UKENSO_SW_TP000008",2021-06-21,NA,NA,456846,103242
"UKENSO_SW_TP000011",2021-06-21,NA,NA,438275,111125
"UKENSO_SW_TP000013",2021-06-21,NA,NA,446839,117931
"UKENSO_SW_TP000016",2021-06-21,4.461234587,4.491830809,460200,85191
"UKENSO_SW_TP000022",2021-06-21,NA,NA,633188,162889
"UKENSO_SW_TP000025",2021-06-21,NA,NA,582959,168491
"UKENSO_SW_TP000026",2021-06-21,NA,NA,601950,143308
"UKENSO_SW_TP000028",2021-06-21,NA,NA,628575,139968
"UKENSO_SW_TP000030",2021-06-21,NA,NA,571975,159382
"UKENSO_SW_TP000033",2021-06-21,NA,NA,616939,159720
"UKENSO_SW_TP000083",2021-06-21,4.924509499,4.469041061,517007,103642
"UKENSO_SW_TP000090",2021-06-21,NA,NA,499695,103145
"UKENSO_SW_TP000091",2021-06-21,5.053609274,4.99818283133333,576559,109381
"UKENSW_SWS_TP000002",2021-06-21,NA,NA,253327,134309
"UKENSW_SWS_TP000016",2021-06-21,NA,NA,242167,127655
"UKENSW_SWS_TP000024",2021-06-21,NA,NA,302457,80397
"UKENSW_SWS_TP000025",2021-06-21,NA,NA,182302,32206
"UKENSW_SWS_TP000051",2021-06-21,NA,NA,288249,72051
"UKENSW_SWS_TP000055",2021-06-21,NA,NA,206629,52671
"UKENSW_SWS_TP000058",2021-06-21,5.084754903,4.91389658766667,249776,54024
"UKENSW_SWS_TP000059",2021-06-21,4.885067397,4.412436755,252334,56403
"UKENSW_SWS_TP000064",2021-06-21,5.188897003,5.539089708,313655,90455
"UKENSW_SWS_TP000075",2021-06-21,4.877361765,4.55197617233333,289699,56301
"UKENSW_WXW_TP000004",2021-06-21,NA,NA,353294,179291
"UKENSW_WXW_TP000005",2021-06-21,NA,NA,369299,168221
"UKENSW_WXW_TP000038",2021-06-21,NA,NA,413049,95051
"UKENSW_WXW_TP000086",2021-06-21,NA,NA,328049,124551
"UKENSW_WXW_TP000100",2021-06-21,NA,NA,331469,156981
"UKENSW_WXW_TP000101",2021-06-21,NA,NA,366380,76721
"UKENTH_TWU_TP000010",2021-06-21,3.821737044,4.01335825966667,478989,214851
"UKENTH_TWU_TP000013",2021-06-21,NA,NA,467999,155201
"UKENTH_TWU_TP000014",2021-06-21,NA,NA,545469,181671
"UKENTH_TWU_TP000015",2021-06-21,NA,NA,529519,166319
"UKENTH_TWU_TP000021",2021-06-21,NA,NA,513709,201061
"UKENTH_TWU_TP000033",2021-06-21,NA,NA,485799,159501
"UKENTH_TWU_TP000050",2021-06-21,NA,NA,528799,140201
"UKENTH_TWU_TP000052",2021-06-21,4.256411491,3.55502973566667,549086,180831
"UKENTH_TWU_TP000054",2021-06-21,NA,NA,535659,193171
"UKENTH_TWU_TP000073",2021-06-21,NA,NA,500299,151601
"UKENTH_TWU_TP000084",2021-06-21,NA,NA,518999,168301
"UKENTH_TWU_TP000100",2021-06-21,NA,NA,487709,186961
"UKENTH_TWU_TP000102",2021-06-21,NA,NA,555599,176701
"UKENTH_TWU_TP000103",2021-06-21,NA,NA,512349,217841
"UKENTH_TWU_TP000106",2021-06-21,NA,NA,504199,191941
"UKENTH_TWU_TP000113",2021-06-21,NA,NA,515409,174721
"UKENTH_TWU_TP000116",2021-06-21,NA,NA,449859,166721
"UKENTH_TWU_TP000122",2021-06-21,NA,NA,471099,170701
"UKENTH_TWU_TP000125",2021-06-21,NA,NA,551499,181901
"UKENTH_TWU_TP000126",2021-06-21,NA,NA,539251,209766
"UKENTH_TWU_TP000133",2021-06-21,NA,NA,494299,179201
