"","site_code","one_week_date","Log10_NoV_norm"
"534","UKENMI_ST_TP000036",2021-08-23,5.739287456
"535","UKENMI_ST_TP000036",2021-09-06,5.823519646
"536","UKENMI_ST_TP000036",2021-09-27,5.336030717
"537","UKENMI_ST_TP000036",2021-10-04,4.968632522
"538","UKENMI_ST_TP000036",2021-10-18,5.005522804
"539","UKENMI_ST_TP000036",2021-11-01,5.72910528
"540","UKENMI_ST_TP000036",2021-11-15,5.967631239
"541","UKENMI_ST_TP000036",2021-11-29,5.272134159
"542","UKENMI_ST_TP000036",2021-12-13,6.11103518
"543","UKENMI_ST_TP000036",2022-01-03,5.858323354
"544","UKENMI_ST_TP000036",2022-01-10,5.728211861
"545","UKENMI_ST_TP000036",2022-01-24,5.844832673
"546","UKENMI_ST_TP000036",2022-02-07,5.441306324
"547","UKENMI_ST_TP000036",2022-02-21,6.88762251
"548","UKENMI_ST_TP000036",2022-03-07,6.22394683
"549","UKENMI_ST_TP000036",2022-03-21,5.737415585
"550","UKENMI_ST_TP000056",2021-05-31,3.446080523
"551","UKENMI_ST_TP000056",2021-06-14,4.624044924
"552","UKENMI_ST_TP000056",2021-06-28,3.505003489
"553","UKENMI_ST_TP000056",2021-07-12,4.692986
"554","UKENMI_ST_TP000056",2021-07-26,3.422363857
"555","UKENMI_ST_TP000056",2021-08-09,4.2293779
"556","UKENMI_ST_TP000056",2021-08-23,5.008418521
"557","UKENMI_ST_TP000056",2021-09-06,3.372121531
"558","UKENMI_ST_TP000056",2021-09-20,4.080032529
"559","UKENMI_ST_TP000056",2021-10-04,3.549696101
"560","UKENMI_ST_TP000056",2021-10-18,3.497767605
"561","UKENMI_ST_TP000056",2021-11-01,4.108987771
"562","UKENMI_ST_TP000056",2021-11-15,4.000206241
"563","UKENMI_ST_TP000056",2021-11-29,4.658806725
"564","UKENMI_ST_TP000056",2021-12-13,4.279509179
"565","UKENMI_ST_TP000056",2022-01-03,4.484145433
"566","UKENMI_ST_TP000056",2022-01-10,4.264422411
"567","UKENMI_ST_TP000056",2022-01-24,3.500264013
"568","UKENMI_ST_TP000056",2022-02-07,4.878933181
"569","UKENMI_ST_TP000056",2022-02-21,4.181225846
"570","UKENMI_ST_TP000056",2022-03-07,4.553303331
"571","UKENMI_ST_TP000056",2022-03-21,3.898637639
"572","UKENMI_ST_TP000060",2021-05-31,3.669353962
"573","UKENMI_ST_TP000060",2021-06-14,4.683211358
"574","UKENMI_ST_TP000060",2021-06-28,5.702473328
"575","UKENMI_ST_TP000060",2021-07-12,5.680554518
"576","UKENMI_ST_TP000060",2021-07-26,6.317096447
"577","UKENMI_ST_TP000060",2021-08-16,5.839366627
"578","UKENMI_ST_TP000060",2021-09-06,5.983471424
"579","UKENMI_ST_TP000060",2021-09-20,6.038999019
"580","UKENMI_ST_TP000060",2021-10-04,5.532743789
"581","UKENMI_ST_TP000060",2021-10-25,4.562158718
"582","UKENMI_ST_TP000060",2021-11-01,5.441624379
"583","UKENMI_ST_TP000060",2021-11-15,5.439443186
"584","UKENMI_ST_TP000060",2021-11-29,5.236408312
"585","UKENMI_ST_TP000060",2021-12-13,4.212262944
"586","UKENMI_ST_TP000060",2022-01-03,5.211291922
"587","UKENMI_ST_TP000060",2022-01-10,5.057619946
"588","UKENMI_ST_TP000060",2022-01-24,4.202532683
"589","UKENMI_ST_TP000060",2022-02-07,5.406175532
"590","UKENMI_ST_TP000060",2022-02-21,6.070685403
"591","UKENMI_ST_TP000060",2022-03-07,6.049763307
"592","UKENMI_ST_TP000060",2022-03-21,5.699803861
"593","UKENMI_ST_TP000062",2021-05-31,4.856139441
"594","UKENMI_ST_TP000062",2021-06-14,4.749428974
"595","UKENMI_ST_TP000062",2021-06-28,5.439641741
"596","UKENMI_ST_TP000062",2021-07-12,4.999329115
"597","UKENMI_ST_TP000062",2021-07-26,6.147488494
"598","UKENMI_ST_TP000062",2021-08-09,4.530124399
"599","UKENMI_ST_TP000062",2021-08-23,5.300184298
"600","UKENMI_ST_TP000062",2021-09-06,5.305065781
"601","UKENMI_ST_TP000062",2021-09-20,5.273114019
"602","UKENMI_ST_TP000062",2021-10-04,4.995888038
"603","UKENMI_ST_TP000062",2021-10-18,5.076174381
"604","UKENMI_ST_TP000062",2021-11-01,5.302166729
"605","UKENMI_ST_TP000062",2021-11-15,5.293583291
"606","UKENMI_ST_TP000062",2021-11-29,5.811906361
"607","UKENMI_ST_TP000062",2021-12-13,6.005744893
"608","UKENMI_ST_TP000062",2021-12-27,5.043974351
"609","UKENMI_ST_TP000062",2022-01-10,4.264886164
"610","UKENMI_ST_TP000062",2022-01-24,5.043654161
"611","UKENMI_ST_TP000062",2022-02-07,5.386695444
"612","UKENMI_ST_TP000062",2022-02-21,4.682082315
"613","UKENMI_ST_TP000062",2022-03-07,5.703642275
"614","UKENMI_ST_TP000062",2022-03-21,5.305494424
"615","UKENMI_ST_TP000068",2021-05-31,3.331671957
"616","UKENMI_ST_TP000068",2021-06-14,4.580757335
"617","UKENMI_ST_TP000068",2021-06-28,4.877575276
"618","UKENMI_ST_TP000068",2021-07-12,5.0017039
"619","UKENMI_ST_TP000068",2021-07-26,5.336994622
"620","UKENMI_ST_TP000068",2021-08-09,5.846044623
"621","UKENMI_ST_TP000068",2021-08-23,4.786244627
"622","UKENMI_ST_TP000068",2021-09-06,5.537171096
"623","UKENMI_ST_TP000068",2021-09-20,5.208791754
"624","UKENMI_ST_TP000068",2021-10-04,2.748579374
"625","UKENMI_ST_TP000068",2021-10-18,4.725492137
"626","UKENMI_ST_TP000068",2021-11-01,5.068118434
"627","UKENMI_ST_TP000068",2021-11-15,4.961353715
"628","UKENMI_ST_TP000068",2021-11-29,3.774596892
"629","UKENMI_ST_TP000068",2021-12-13,5.115611411
"630","UKENMI_ST_TP000068",2021-12-27,5.072224037
"631","UKENMI_ST_TP000068",2022-01-10,4.417241895
"632","UKENMI_ST_TP000068",2022-01-24,4.490097959
"633","UKENMI_ST_TP000068",2022-02-07,4.297444873
"634","UKENMI_ST_TP000068",2022-02-21,5.555637278
"635","UKENMI_ST_TP000068",2022-03-07,5.360972728
"636","UKENMI_ST_TP000068",2022-03-21,5.404135609
"637","UKENMI_ST_TP000074",2021-05-31,4.511804133
"638","UKENMI_ST_TP000074",2021-06-14,4.364833791
"639","UKENMI_ST_TP000074",2021-06-28,4.702038124
"640","UKENMI_ST_TP000074",2021-07-12,4.468293307
"641","UKENMI_ST_TP000074",2021-07-26,5.07954174
"642","UKENMI_ST_TP000074",2021-08-09,5.344319682
"643","UKENMI_ST_TP000074",2021-08-23,4.381582998
"644","UKENMI_ST_TP000074",2021-09-06,4.985030507
"645","UKENMI_ST_TP000074",2021-09-20,4.798450354
"646","UKENMI_ST_TP000074",2021-10-04,5.079563031
"647","UKENMI_ST_TP000074",2021-10-18,4.725797491
"648","UKENMI_ST_TP000074",2021-10-25,5.093282976
"649","UKENMI_ST_TP000074",2021-11-15,5.230676438
"650","UKENMI_ST_TP000074",2021-11-29,5.284542232
"651","UKENMI_ST_TP000074",2021-12-13,5.304290873
"652","UKENMI_ST_TP000074",2021-12-27,5.397854729
"653","UKENMI_ST_TP000074",2022-01-10,5.369821558
"654","UKENMI_ST_TP000074",2022-01-24,4.050864484
"655","UKENMI_ST_TP000074",2022-02-07,5.133835089
"656","UKENMI_ST_TP000074",2022-02-21,4.907100273
"657","UKENMI_ST_TP000074",2022-03-07,5.170826623
"658","UKENMI_ST_TP000074",2022-03-21,5.212602332
"659","UKENMI_ST_TP000099",2021-05-31,4.720913345
"660","UKENMI_ST_TP000099",2021-06-14,5.176699445
"661","UKENMI_ST_TP000099",2021-06-28,4.955166006
"662","UKENMI_ST_TP000099",2021-07-12,3.931687789
"663","UKENMI_ST_TP000099",2021-07-26,5.406704958
"664","UKENMI_ST_TP000099",2021-08-09,5.536471389
"665","UKENMI_ST_TP000099",2021-08-23,4.809722973
"666","UKENMI_ST_TP000099",2021-09-06,5.743742829
"667","UKENMI_ST_TP000099",2021-09-20,2.859074012
"668","UKENMI_ST_TP000099",2021-10-04,5.318963821
"669","UKENMI_ST_TP000099",2021-10-18,4.698001251
"670","UKENMI_ST_TP000099",2021-11-01,4.862479569
"671","UKENMI_ST_TP000099",2021-11-15,5.432619791
"672","UKENMI_ST_TP000099",2021-11-29,5.229524243
"673","UKENMI_ST_TP000099",2021-12-13,5.016827181
"674","UKENMI_ST_TP000099",2021-12-27,5.46685296
"675","UKENMI_ST_TP000099",2022-01-10,4.723753281
"676","UKENMI_ST_TP000099",2022-01-24,5.060164665
"677","UKENMI_ST_TP000099",2022-02-07,5.374284528
"678","UKENMI_ST_TP000099",2022-02-21,5.426081749
"679","UKENMI_ST_TP000099",2022-03-07,4.342402236
"680","UKENMI_ST_TP000099",2022-03-14,5.906828347
"681","UKENMI_ST_TP000100",2021-05-31,4.992490941
"682","UKENMI_ST_TP000100",2021-06-14,4.225870038
"683","UKENMI_ST_TP000100",2021-06-28,4.778833325
"684","UKENMI_ST_TP000100",2021-07-12,4.579222692
"685","UKENMI_ST_TP000100",2021-07-26,5.347721289
"686","UKENMI_ST_TP000100",2021-08-09,5.040893518
"687","UKENMI_ST_TP000100",2021-08-23,5.625477246
"688","UKENMI_ST_TP000100",2021-09-06,5.181406108
"689","UKENMI_ST_TP000100",2021-09-20,5.466700621
"690","UKENMI_ST_TP000100",2021-10-04,3.209729508
"691","UKENMI_ST_TP000100",2021-10-18,4.878366266
"692","UKENMI_ST_TP000100",2021-11-01,5.45563983
"693","UKENMI_ST_TP000100",2021-11-15,3.677987912
"694","UKENMI_ST_TP000100",2021-11-29,5.656049879
"695","UKENMI_ST_TP000100",2021-12-13,5.464281403
"696","UKENMI_ST_TP000100",2021-12-27,6.322351125
"697","UKENMI_ST_TP000100",2022-01-10,3.422672744
"698","UKENMI_ST_TP000100",2022-01-24,5.36987049
"699","UKENMI_ST_TP000100",2022-02-07,5.711662412
"700","UKENMI_ST_TP000100",2022-02-21,6.020976573
"701","UKENMI_ST_TP000100",2022-03-07,5.413126248
"702","UKENMI_ST_TP000100",2022-03-21,5.055559317
"703","UKENMI_ST_TP000120",2021-05-31,4.727233616
"704","UKENMI_ST_TP000120",2021-06-14,3.876808037
"705","UKENMI_ST_TP000120",2021-06-28,5.605985804
"706","UKENMI_ST_TP000120",2021-07-12,6.049389899
"707","UKENMI_ST_TP000120",2021-07-26,5.716050438
"708","UKENMI_ST_TP000120",2021-08-09,6.084077009
"709","UKENMI_ST_TP000120",2021-08-23,4.510285674
"710","UKENMI_ST_TP000120",2021-09-06,6.210219467
"711","UKENMI_ST_TP000120",2021-09-20,6.216496072
"712","UKENMI_ST_TP000120",2021-10-04,5.197735473
"713","UKENMI_ST_TP000120",2021-10-18,5.855404605
"714","UKENMI_ST_TP000120",2021-11-01,5.82870473
"715","UKENMI_ST_TP000120",2021-11-15,5.901741999
"716","UKENMI_ST_TP000120",2021-11-29,5.991749876
"717","UKENMI_ST_TP000120",2021-12-13,5.091737815
"718","UKENMI_ST_TP000120",2021-12-27,5.934591578
"719","UKENMI_ST_TP000120",2022-01-10,5.066388249
"720","UKENMI_ST_TP000120",2022-01-24,4.768943702
"721","UKENMI_ST_TP000120",2022-02-07,4.803913058
"722","UKENMI_ST_TP000120",2022-02-21,6.149139613
"723","UKENMI_ST_TP000120",2022-03-07,5.765887331
"724","UKENMI_ST_TP000120",2022-03-21,5.027570669
"725","UKENMI_ST_TP000137",2021-05-31,5.106031025
"726","UKENMI_ST_TP000137",2021-06-14,4.348827722
"727","UKENMI_ST_TP000137",2021-06-28,6.465506456
"728","UKENMI_ST_TP000137",2021-07-12,5.975207498
"729","UKENMI_ST_TP000137",2021-07-26,6.036730052
"730","UKENMI_ST_TP000137",2021-08-09,5.936700929
"731","UKENMI_ST_TP000137",2021-08-23,5.597865602
"732","UKENMI_ST_TP000137",2021-09-06,6.125528717
"733","UKENMI_ST_TP000137",2021-09-20,6.086365586
"734","UKENMI_ST_TP000137",2021-10-04,4.275877592
"735","UKENMI_ST_TP000137",2021-10-18,5.541081523
"736","UKENMI_ST_TP000137",2021-11-01,7.193350277
"737","UKENMI_ST_TP000137",2021-11-15,4.46188863
"738","UKENMI_ST_TP000137",2021-11-29,5.96775422
"739","UKENMI_ST_TP000137",2021-12-13,5.773731184
"740","UKENMI_ST_TP000137",2021-12-27,5.664167542
"741","UKENMI_ST_TP000137",2022-01-10,4.02685225
"742","UKENMI_ST_TP000137",2022-01-24,5.541030384
"743","UKENMI_ST_TP000137",2022-02-07,3.540661321
"744","UKENMI_ST_TP000137",2022-02-21,5.11597311
"745","UKENMI_ST_TP000137",2022-03-07,5.319851066
"746","UKENMI_ST_TP000137",2022-03-21,5.571647412
"747","UKENMI_ST_TP000143",2021-06-07,4.806718357
"748","UKENMI_ST_TP000143",2021-06-21,5.786178574
"749","UKENMI_ST_TP000143",2021-07-05,5.036503439
"750","UKENMI_ST_TP000143",2021-07-19,6.083054162
"751","UKENMI_ST_TP000143",2021-08-02,5.750895178
"752","UKENMI_ST_TP000143",2021-08-16,4.85216068
"753","UKENMI_ST_TP000143",2021-08-30,6.358289703
"754","UKENMI_ST_TP000143",2021-09-13,6.117393636
"755","UKENMI_ST_TP000143",2021-09-27,5.544311172
"756","UKENMI_ST_TP000143",2021-10-18,5.272685394
"757","UKENMI_ST_TP000143",2021-10-25,5.473391231
"758","UKENMI_ST_TP000143",2021-11-08,4.470565133
"759","UKENMI_ST_TP000143",2021-11-29,4.473540623
"760","UKENMI_ST_TP000143",2021-12-06,4.974099001
"761","UKENMI_ST_TP000143",2021-12-27,5.522592567
"762","UKENMI_ST_TP000143",2022-01-03,6.40378945
"763","UKENMI_ST_TP000143",2022-01-24,5.188475583
"764","UKENMI_ST_TP000143",2022-02-07,5.497787922
"765","UKENMI_ST_TP000143",2022-02-21,5.78534556
"766","UKENMI_ST_TP000143",2022-02-28,5.532669689
"767","UKENMI_ST_TP000143",2022-03-14,6.028567894
"768","UKENMI_ST_TP000156",2021-05-24,3.116048427
"769","UKENMI_ST_TP000156",2021-06-07,2.737141927
"770","UKENMI_ST_TP000156",2021-06-21,3.913014812
"771","UKENMI_ST_TP000156",2021-07-05,3.960653846
"772","UKENMI_ST_TP000156",2021-07-19,3.311294188
"773","UKENMI_ST_TP000156",2021-08-02,4.312260316
"774","UKENMI_ST_TP000156",2021-08-16,4.821272944
"775","UKENMI_ST_TP000156",2021-08-30,3.947557312
"776","UKENMI_ST_TP000156",2021-09-13,4.626586891
"777","UKENMI_ST_TP000156",2021-09-27,4.194370329
"778","UKENMI_ST_TP000156",2021-10-11,3.290505905
"779","UKENMI_ST_TP000156",2021-10-25,4.560319403
"780","UKENMI_ST_TP000156",2021-11-08,4.101626043
"781","UKENMI_ST_TP000156",2021-11-22,4.232449712
"782","UKENMI_ST_TP000156",2021-12-06,4.18228779
"783","UKENMI_ST_TP000156",2021-12-27,3.213457339
"784","UKENMI_ST_TP000156",2022-01-03,4.076863429
"785","UKENMI_ST_TP000156",2022-01-17,4.068205362
"786","UKENMI_ST_TP000156",2022-01-31,3.334838924
"787","UKENMI_ST_TP000156",2022-02-14,4.895572392
"788","UKENMI_ST_TP000156",2022-02-28,4.441389163
"789","UKENMI_ST_TP000156",2022-03-14,4.596557012
"790","UKENMI_ST_TP000163",2021-05-31,4.1295050025
"791","UKENMI_ST_TP000163",2021-06-14,4.407145152
"792","UKENMI_ST_TP000163",2021-06-28,3.692491087
"793","UKENMI_ST_TP000163",2021-07-12,4.879146766
"794","UKENMI_ST_TP000163",2021-07-26,5.700346113
"795","UKENMI_ST_TP000163",2021-08-09,5.239501563
"796","UKENMI_ST_TP000163",2021-08-23,5.121295017
"797","UKENMI_ST_TP000163",2021-09-06,4.900787562
"798","UKENMI_ST_TP000163",2021-09-20,3.596342697
"799","UKENMI_ST_TP000163",2021-10-04,3.506143822
"800","UKENMI_ST_TP000163",2021-10-18,4.395796662
"801","UKENMI_ST_TP000163",2021-11-01,4.029805609
"802","UKENMI_ST_TP000163",2021-11-15,4.022717311
"803","UKENMI_ST_TP000163",2021-11-29,4.63803201
"804","UKENMI_ST_TP000163",2021-12-13,4.439774527
"805","UKENMI_ST_TP000163",2022-01-03,4.452110028
"806","UKENMI_ST_TP000163",2022-01-10,4.745416509
"807","UKENMI_ST_TP000163",2022-01-24,5.037780134
"808","UKENMI_ST_TP000163",2022-02-07,4.951428468
"809","UKENMI_ST_TP000163",2022-02-21,4.990373642
"810","UKENMI_ST_TP000163",2022-03-07,5.117076958
"811","UKENMI_ST_TP000163",2022-03-21,4.633702354
"812","UKENMI_ST_TP000164",2021-06-07,5.42979877
"813","UKENMI_ST_TP000164",2021-06-28,5.404188678
"814","UKENMI_ST_TP000164",2021-07-12,5.571872856
"815","UKENMI_ST_TP000164",2021-07-26,6.08085993
"816","UKENMI_ST_TP000164",2021-08-09,5.789667724
"817","UKENMI_ST_TP000164",2021-08-23,5.163621307
"818","UKENMI_ST_TP000164",2021-09-06,6.885288428
"819","UKENMI_ST_TP000164",2021-09-20,6.196764683
"820","UKENMI_ST_TP000164",2021-10-04,5.420581546
"821","UKENMI_ST_TP000164",2021-10-18,5.673891452
"822","UKENMI_ST_TP000164",2021-11-01,4.605200884
"823","UKENMI_ST_TP000164",2021-11-15,5.121367828
"824","UKENMI_ST_TP000164",2021-11-29,5.604174518
"825","UKENMI_ST_TP000164",2021-12-13,4.710703716
"826","UKENMI_ST_TP000164",2021-12-27,5.30531573
"827","UKENMI_ST_TP000164",2022-01-10,3.722436081
"828","UKENMI_ST_TP000164",2022-01-24,5.09697286
"829","UKENMI_ST_TP000164",2022-02-07,5.074480413
"830","UKENMI_ST_TP000164",2022-02-21,5.364666112
"831","UKENMI_ST_TP000164",2022-03-07,5.915379001
"832","UKENMI_ST_TP000164",2022-03-21,5.96755372
"833","UKENMI_ST_TP000180",2021-05-24,3.791614865
"834","UKENMI_ST_TP000180",2021-06-07,4.988490604
"835","UKENMI_ST_TP000180",2021-06-21,4.681757685
"836","UKENMI_ST_TP000180",2021-07-05,5.034886411
"837","UKENMI_ST_TP000180",2021-07-19,5.430542942
"838","UKENMI_ST_TP000180",2021-08-02,5.167430604
"839","UKENMI_ST_TP000180",2021-08-16,5.743462233
"840","UKENMI_ST_TP000180",2021-08-30,5.013383862
"841","UKENMI_ST_TP000180",2021-09-13,4.301478939
"842","UKENMI_ST_TP000180",2021-09-27,4.646653987
"843","UKENMI_ST_TP000180",2021-10-18,2.630518336
"844","UKENMI_ST_TP000180",2021-10-25,5.421122258
"845","UKENMI_ST_TP000180",2021-11-08,5.115907969
"846","UKENMI_ST_TP000180",2021-11-22,4.874591832
"847","UKENMI_ST_TP000180",2021-12-06,3.912328159
"848","UKENMI_ST_TP000180",2021-12-27,5.59846624
"849","UKENMI_ST_TP000180",2022-01-03,4.319314172
"850","UKENMI_ST_TP000180",2022-01-17,3.935088254
"851","UKENMI_ST_TP000180",2022-01-31,5.679089654
"852","UKENMI_ST_TP000180",2022-02-14,5.531291454
"853","UKENMI_ST_TP000180",2022-02-28,5.143851967
"854","UKENMI_ST_TP000180",2022-03-14,5.47909246
"855","UKENMI_ST_TP000182",2021-05-31,4.344655137
"856","UKENMI_ST_TP000182",2021-06-14,5.229375503
"857","UKENMI_ST_TP000182",2021-07-05,5.910063537
"858","UKENMI_ST_TP000182",2021-07-12,5.412323376
"859","UKENMI_ST_TP000182",2021-07-26,6.085661936
"860","UKENMI_ST_TP000182",2021-08-09,5.863077208
"861","UKENMI_ST_TP000182",2021-08-23,5.821166509
"862","UKENMI_ST_TP000182",2021-09-06,5.349148701
"863","UKENMI_ST_TP000182",2021-09-20,5.151365864
"864","UKENMI_ST_TP000182",2021-10-04,6.020334407
"865","UKENMI_ST_TP000182",2021-10-18,4.670733292
"866","UKENMI_ST_TP000182",2021-11-01,5.632390743
"867","UKENMI_ST_TP000182",2021-11-15,5.788043302
"868","UKENMI_ST_TP000182",2021-12-06,5.472846266
"869","UKENMI_ST_TP000182",2021-12-13,5.170620422
"870","UKENMI_ST_TP000182",2021-12-27,5.645415967
"871","UKENMI_ST_TP000182",2022-01-10,5.446615127
"872","UKENMI_ST_TP000182",2022-01-24,5.005593048
"873","UKENMI_ST_TP000182",2022-02-07,5.619273843
"874","UKENMI_ST_TP000182",2022-02-21,5.122754834
"875","UKENMI_ST_TP000182",2022-03-07,6.630172259
"876","UKENMI_ST_TP000182",2022-03-28,6.268867226
"877","UKENMI_ST_TP000184",2021-05-31,5.563502456
"878","UKENMI_ST_TP000184",2021-06-14,5.394037456
"879","UKENMI_ST_TP000184",2021-06-28,5.541600202
"880","UKENMI_ST_TP000184",2021-07-12,3.208206971
"881","UKENMI_ST_TP000184",2021-07-26,6.256002548
"882","UKENMI_ST_TP000184",2021-08-09,6.241204515
"883","UKENMI_ST_TP000184",2021-08-23,5.734932436
"884","UKENMI_ST_TP000184",2021-09-13,5.750316025
"885","UKENMI_ST_TP000184",2021-09-20,4.963383617
"886","UKENMI_ST_TP000184",2021-10-04,4.824766716
"887","UKENMI_ST_TP000184",2021-10-18,4.356993897
"888","UKENMI_ST_TP000184",2021-11-01,5.49551272
"889","UKENMI_ST_TP000184",2021-11-15,4.75025148
"890","UKENMI_ST_TP000184",2021-11-29,4.833091189
"891","UKENMI_ST_TP000184",2021-12-13,4.986272892
"892","UKENMI_ST_TP000184",2022-01-03,5.380642627
"893","UKENMI_ST_TP000184",2022-01-10,3.246779095
"894","UKENMI_ST_TP000184",2022-01-24,5.525633387
"895","UKENMI_ST_TP000184",2022-02-07,5.545046641
"896","UKENMI_ST_TP000184",2022-02-21,4.665209565
"897","UKENMI_ST_TP000184",2022-03-07,5.712398577
"898","UKENMI_ST_TP000184",2022-03-21,5.003213201
"899","UKENMI_ST_TP000184",2022-03-28,6.131944775
"900","UKENMI_ST_TP000186",2021-05-31,3.9969467
"901","UKENMI_ST_TP000186",2021-06-14,3.441659669
"902","UKENMI_ST_TP000186",2021-06-28,4.559910036
"903","UKENMI_ST_TP000186",2021-07-12,5.012748936
"904","UKENMI_ST_TP000186",2021-07-26,5.755881397
"905","UKENMI_ST_TP000186",2021-08-09,5.304565262
"906","UKENMI_ST_TP000186",2021-08-23,5.656420517
"907","UKENMI_ST_TP000186",2021-09-06,5.95854921
"908","UKENMI_ST_TP000186",2021-09-20,5.09637479
"909","UKENMI_ST_TP000186",2021-10-04,5.730511774
"910","UKENMI_ST_TP000186",2021-10-18,5.924315094
"911","UKENMI_ST_TP000186",2021-11-01,5.4980431
"912","UKENMI_ST_TP000186",2021-11-15,4.812227903
"913","UKENMI_ST_TP000186",2021-11-29,5.130668994
"914","UKENMI_ST_TP000186",2021-12-13,5.976217539
"915","UKENMI_ST_TP000186",2021-12-27,5.446778594
"916","UKENMI_ST_TP000186",2022-01-10,3.952113833
"917","UKENMI_ST_TP000186",2022-01-24,5.141598983
"918","UKENMI_ST_TP000186",2022-02-07,5.217372226
"919","UKENMI_ST_TP000186",2022-02-21,4.936903005
"920","UKENMI_ST_TP000186",2022-03-07,4.342255398
"921","UKENMI_ST_TP000186",2022-03-21,5.532641679
"922","UKENMI_ST_TP000199",2021-05-31,4.827162894
"923","UKENMI_ST_TP000199",2021-06-14,5.404378225
"924","UKENMI_ST_TP000199",2021-06-28,5.686851787
"925","UKENMI_ST_TP000199",2021-07-12,5.697297635
"926","UKENMI_ST_TP000199",2021-08-02,6.967589664
"927","UKENMI_ST_TP000199",2021-08-09,5.945215297
"928","UKENMI_ST_TP000199",2021-08-23,5.349157698
"929","UKENMI_ST_TP000199",2021-09-13,5.55774521
"930","UKENMI_ST_TP000199",2021-09-20,3.980220034
"931","UKENMI_ST_TP000199",2021-10-11,5.258019943
"932","UKENMI_ST_TP000199",2021-10-18,4.796224592
"933","UKENMI_ST_TP000199",2021-11-01,5.738850396
"934","UKENMI_ST_TP000199",2021-11-15,6.089588396
"935","UKENMI_ST_TP000199",2021-11-29,5.824954026
"936","UKENMI_ST_TP000199",2021-12-13,5.142164301
"937","UKENMI_ST_TP000199",2021-12-27,5.804402393
"938","UKENMI_ST_TP000199",2022-01-10,5.2337795
"939","UKENMI_ST_TP000199",2022-01-24,4.821228363
"940","UKENMI_ST_TP000199",2022-02-14,6.100608727
"941","UKENMI_ST_TP000199",2022-02-21,5.13040465
"942","UKENMI_ST_TP000199",2022-03-07,5.84263115
"943","UKENMI_ST_TP000199",2022-03-21,5.902695181
"944","UKENMI_ST_TP000207",2021-05-31,3.67016313
"945","UKENMI_ST_TP000207",2021-06-14,4.246345039
"946","UKENMI_ST_TP000207",2021-06-28,4.105064247
"947","UKENMI_ST_TP000207",2021-07-12,4.586624234
"948","UKENMI_ST_TP000207",2021-07-26,4.255656494
"949","UKENMI_ST_TP000207",2021-08-09,3.147229912
"950","UKENMI_ST_TP000207",2021-08-23,4.903281359
"951","UKENMI_ST_TP000207",2021-09-06,4.022941256
"952","UKENMI_ST_TP000207",2021-09-20,4.946269502
"953","UKENMI_ST_TP000207",2021-10-04,3.390709141
"954","UKENMI_ST_TP000207",2021-10-18,4.860200492
"955","UKENMI_ST_TP000207",2021-11-01,4.544578448
"956","UKENMI_ST_TP000207",2021-11-15,5.089003732
"957","UKENMI_ST_TP000207",2021-11-29,4.884056367
"958","UKENMI_ST_TP000207",2021-12-13,4.832267701
"959","UKENMI_ST_TP000207",2021-12-27,5.372254395
"960","UKENMI_ST_TP000207",2022-01-10,4.667304857
"961","UKENMI_ST_TP000207",2022-01-24,4.56159372
"962","UKENMI_ST_TP000207",2022-02-07,5.014250283
"963","UKENMI_ST_TP000207",2022-02-21,4.504066877
"964","UKENMI_ST_TP000207",2022-03-07,5.390868906
"965","UKENMI_ST_TP000207",2022-03-21,5.449692108
"966","UKENMI_ST_TP000208",2021-05-31,4.9159112835
"967","UKENMI_ST_TP000208",2021-06-14,5.576511177
"968","UKENMI_ST_TP000208",2021-06-28,5.066778577
"969","UKENMI_ST_TP000208",2021-07-12,6.066233226
"970","UKENMI_ST_TP000208",2021-07-26,5.147386908
"971","UKENMI_ST_TP000208",2021-08-09,5.912582898
"972","UKENMI_ST_TP000208",2021-08-23,5.660383944
"973","UKENMI_ST_TP000208",2021-09-06,6.188044399
"974","UKENMI_ST_TP000208",2021-09-20,4.806949918
"975","UKENMI_ST_TP000208",2021-10-04,5.578316281
"976","UKENMI_ST_TP000208",2021-10-18,5.057660086
"977","UKENMI_ST_TP000208",2021-11-01,5.476297589
"978","UKENMI_ST_TP000208",2021-11-15,3.264449799
"979","UKENMI_ST_TP000208",2021-11-29,4.713342226
"980","UKENMI_ST_TP000208",2021-12-13,5.514757657
"981","UKENMI_ST_TP000208",2022-01-03,4.182980469
"982","UKENMI_ST_TP000208",2022-01-10,5.000474306
"983","UKENMI_ST_TP000208",2022-01-24,3.790386204
"984","UKENMI_ST_TP000208",2022-02-07,5.295053712
"985","UKENMI_ST_TP000208",2022-02-21,5.610578928
"986","UKENMI_ST_TP000208",2022-03-07,5.797572208
"987","UKENMI_ST_TP000208",2022-03-21,5.477180611
"988","UKENMI_ST_TP000222",2021-05-31,3.759873952
"989","UKENMI_ST_TP000222",2021-06-07,4.811519856
"990","UKENMI_ST_TP000222",2021-06-28,3.855882448
"991","UKENMI_ST_TP000222",2021-07-12,4.161415458
"992","UKENMI_ST_TP000222",2021-07-26,5.045185477
"993","UKENMI_ST_TP000222",2021-08-09,4.619774562
"994","UKENMI_ST_TP000222",2021-08-23,5.067319162
"995","UKENMI_ST_TP000222",2021-09-06,5.254053371
"996","UKENMI_ST_TP000222",2021-09-20,4.722757105
"997","UKENMI_ST_TP000222",2021-10-04,5.087229045
"998","UKENMI_ST_TP000222",2021-10-18,3.894758605
